OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Haile,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Newmans_Lake,Real_Tioga,SouthNewmansLake,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,West_of_Waldo_rd,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
3481,45654,0.230000000000000,1000,1.000000000000000,ST. JOHN'S,188600,0,2008,100,1000.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,16,160310.000000000000000,0.297813112209165,-82.402088000000006,29.660976999999999,06351-031-000,HighSprings_A,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.103475904378525,180498.167505335324677,180498.167505335324677,-8101.832494664675323,20188.167505335324677,8101.832494664675323,20188.167505335324677,0.957042245521396
3482,45661,0.230000000000000,1104,1.000000000000000,ST. JOHN'S,157400,550,1994,100,1104.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,133240.000000000000000,0.297813112209165,-82.402090000000001,29.660152000000000,06351-038-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.928139621091407,151469.508718505559955,152019.508718505559955,-5380.491281494440045,18229.508718505559955,5380.491281494440045,18229.508718505559955,0.965816446750353
3483,45671,0.230000000000000,973,1.000000000000000,ST. JOHN'S,140400,2438,2004,100,1946.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,20,116902.000000000000000,0.297813112209165,-82.401742999999996,29.673017999999999,06352-008-000,HighSprings_A,True,False,True,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.034859559940157,168528.399894470698200,170966.399894470698200,30566.399894470698200,51626.399894470698200,30566.399894470698200,51626.399894470698200,1.217709400957768
3484,45679,0.230000000000000,1104,1.000000000000000,ST. JOHN'S,147100,656,1994,100,1104.000000000000000,0.000000000000000,92.000000000000000,0.000000000000000,30,124379.000000000000000,0.297813112209165,-82.401746000000003,29.671918000000002,06352-016-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.958467256568634,156133.588538322248496,156789.588538322248496,9689.588538322248496,31754.588538322248496,9689.588538322248496,31754.588538322248496,1.065870758248282
3485,45682,0.230000000000000,928,1.000000000000000,ST. JOHN'S,202500,1017,2009,100,928.000000000000000,0.000000000000000,20.000000000000000,192.000000000000000,15,171108.000000000000000,0.297813112209165,-82.402062000000001,29.671368000000001,06352-019-000,HighSprings_A,True,False,True,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.180461191145312,194942.747358316002646,195959.747358316002646,-6540.252641683997354,23834.747358316002646,6540.252641683997354,23834.747358316002646,0.967702456090449
3486,45705,0.230000000000000,1106,1.000000000000000,ST. JOHN'S,163100,0,1994,100,2212.000000000000000,0.000000000000000,112.000000000000000,0.000000000000000,30,138635.000000000000000,0.297813112209165,-82.402068000000000,29.669060999999999,06352-042-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.960853888581221,156506.666982358583482,156506.666982358583482,-6593.333017641416518,17871.666982358583482,6593.333017641416518,17871.666982358583482,0.959574904858115
3487,45711,0.230000000000000,748,1.000000000000000,ST. JOHN'S,131600,3356,1994,100,748.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,108504.000000000000000,0.297813112209165,-82.401754999999994,29.668236000000000,06352-048-000,HighSprings_A,True,False,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.695138620683169,119986.992575300493627,123342.992575300493627,-8257.007424699506373,11482.992575300493627,8257.007424699506373,11482.992575300493627,0.937256782487086
3488,45716,0.230000000000000,1274,1.000000000000000,ST. JOHN'S,223200,2800,2000,100,1274.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24,186920.000000000000000,0.297813112209165,-82.401757000000003,29.667411000000001,06352-053-000,HighSprings_A,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.109944787474591,181669.573810273752315,184469.573810273752315,-38730.426189726247685,-5250.426189726247685,38730.426189726247685,5250.426189726247685,0.826476585171477
3489,45732,0.280000000000000,1152,1.000000000000000,ST. JOHN'S,139800,2100,1994,100,1152.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,116729.999999999985448,0.362555093124200,-82.402552999999997,29.673290000000001,06353-005-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.969626298101426,157885.647204089502338,159985.647204089502338,20185.647204089502338,41155.647204089516890,20185.647204089502338,41155.647204089516890,1.144389464979181
3490,45739,0.280000000000000,1228,1.000000000000000,ST. JOHN'S,243000,3380,2005,100,1228.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19,203170.000000000000000,0.362555093124200,-82.402565999999993,29.671354000000001,06353-020-000,HighSprings_A,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.178390761185197,194539.549594075273490,197919.549594075273490,-45080.450405924726510,-8630.450405924726510,45080.450405924726510,8630.450405924726510,0.814483743185495
3491,45741,0.280000000000000,1040,1.000000000000000,ST. JOHN'S,176000,2503,1994,100,1040.000000000000000,0.000000000000000,64.000000000000000,0.000000000000000,30,147097.000000000000000,0.362555093124200,-82.402569999999997,29.670804000000000,06353-024-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.936340723982424,152716.833472632541088,155219.833472632541088,-20780.166527367458912,5619.833472632541088,20780.166527367458912,5619.833472632541088,0.881930872003594
3492,45745,0.270000000000000,1108,1.000000000000000,ST. JOHN'S,211500,177,2000,100,1012.000000000000000,0.000000000000000,152.000000000000000,0.000000000000000,24,179598.000000000000000,0.349606696941193,-82.403484000000006,29.669833000000001,06353-055-000,HighSprings_A,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.073099547762379,175097.728878153866390,175274.728878153866390,-36225.271121846133610,-4500.271121846133610,36225.271121846133610,4500.271121846133610,0.828722122355337
3493,45753,0.230000000000000,1060,1.000000000000000,ST. JOHN'S,246200,1483,2012,100,1060.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12,207787.000000000000000,0.297813112209165,-82.402913999999996,29.667390000000001,06353-112-000,HighSprings_A,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.171165787147144,193139.071699201973388,194622.071699201973388,-51577.928300798026612,-14647.928300798026612,51577.928300798026612,14647.928300798026612,0.790503946787985
3494,45769,0.330000000000000,2024,1.000000000000000,ST. JOHN'S,254200,4965,1994,100,2024.000000000000000,0.000000000000000,170.000000000000000,0.000000000000000,30,211105.000000000000000,0.427297074039236,-82.403632000000002,29.673808000000001,06353-150-003,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.354718920461126,232052.500535960774869,237017.500535960774869,-17182.499464039225131,20947.500535960774869,17182.499464039225131,20947.500535960774869,0.932405588261057
3495,45780,0.280000000000000,1724,1.000000000000000,ST. JOHN'S,292100,4601,2000,100,1724.000000000000000,0.000000000000000,24.000000000000000,560.000000000000000,24,243683.999999999970896,0.362555093124200,-82.404544000000001,29.673815999999999,06353-150-014,HighSprings_A,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.459700058874931,257738.313105609588092,262339.313105609617196,-29760.686894390382804,14054.313105609617196,29760.686894390382804,14054.313105609617196,0.898114731617972
3496,45781,0.280000000000000,1761,1.000000000000000,ST. JOHN'S,289900,3340,2009,100,1581.000000000000000,0.000000000000000,200.000000000000000,520.000000000000000,15,243074.999999999970896,0.362555093124200,-82.404858000000004,29.673817000000000,06353-150-015,HighSprings_A,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.615583830490044,301216.281981411098968,304556.281981411098968,14656.281981411098968,58141.281981411128072,14656.281981411098968,58141.281981411128072,1.050556336603695
3497,45797,0.330000000000000,2086,1.000000000000000,ST. JOHN'S,197900,9772,1994,100,2086.000000000000000,0.000000000000000,136.000000000000000,504.000000000000000,30,158443.000000000000000,0.427297074039236,-82.404268000000002,29.672948999999999,06353-151-014,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.500274576761077,268410.975820105173625,278182.975820105173625,80282.975820105173625,109967.975820105173625,80282.975820105173625,109967.975820105173625,1.405674460940400
3498,45802,0.300000000000000,1668,1.000000000000000,ST. JOHN'S,299900,3041,1994,100,1668.000000000000000,0.000000000000000,24.000000000000000,588.000000000000000,30,251873.999999999970896,0.388451885490215,-82.404882000000001,29.672377999999998,06353-151-019,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.350477919794736,231070.449637744459324,234111.449637744459324,-65788.550362255540676,-20803.550362255511573,65788.550362255540676,20803.550362255511573,0.780631709362269
3499,45806,0.390000000000000,1931,1.000000000000000,ST. JOHN'S,335300,9801,1994,100,1931.000000000000000,0.000000000000000,45.000000000000000,504.000000000000000,30,275204.000000000000000,0.504987451137279,-82.405502999999996,29.671340000000001,06353-151-023,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.460359583339411,257908.353895403241040,267709.353895403211936,-67590.646104596788064,-17295.646104596758960,67590.646104596788064,17295.646104596758960,0.798417399031921
3500,45826,0.310000000000000,1921,1.000000000000000,ST. JOHN'S,312600,6267,1995,100,3842.000000000000000,0.000000000000000,90.000000000000000,1152.000000000000000,29,259442.999999999970896,0.401400281673222,-82.403869000000000,29.670432000000002,06353-152-015,HighSprings_A,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.476806953636350,262185.344301319913939,268452.344301319913939,-44147.655698680086061,2742.344301319943042,44147.655698680086061,2742.344301319943042,0.858772694501983
3501,45828,0.290000000000000,2126,1.000000000000000,ST. JOHN'S,378500,7398,2000,100,2126.000000000000000,0.000000000000000,126.000000000000000,0.000000000000000,24,314327.000000000000000,0.375503489307208,-82.403869000000000,29.669850000000000,06353-152-017,HighSprings_A,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.467720580197980,259813.820942846534308,267211.820942846534308,-111288.179057153465692,-54513.179057153465692,111288.179057153465692,54513.179057153465692,0.705975748858247
3502,45863,1.000000000000000,2598,1.150000000000000,ST. JOHN'S,637000,30465,2015,100,2598.000000000000000,0.000000000000000,398.000000000000000,550.000000000000000,9,510985.000000000000000,1.294839618300716,-82.403882999999993,29.667884000000001,06354-020-003,HighSprings_A,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.171557375711382,525212.055737042101100,555677.055737042101100,-81322.944262957898900,14227.055737042101100,81322.944262957898900,14227.055737042101100,0.872334467405090
3503,45877,1.000000000000000,2036,1.150000000000000,ST. JOHN'S,466000,32142,2000,100,2036.000000000000000,0.000000000000000,316.000000000000000,462.000000000000000,24,363958.000000000000000,1.294839618300716,-82.405400000000000,29.662433000000000,06354-020-017,HighSprings_A,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.810067373451576,365882.445433477056213,398024.445433477056213,-67975.554566522943787,1924.445433477056213,67975.554566522943787,1924.445433477056213,0.854129711230637
3504,45878,1.000000000000000,2952,1.150000000000000,ST. JOHN'S,503600,13005,1994,100,2952.000000000000000,0.000000000000000,98.000000000000000,510.000000000000000,30,415055.000000000000000,1.294839618300716,-82.405002999999994,29.662168000000001,06354-020-018,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.930590377289420,412747.117160600551870,425752.117160600551870,-77847.882839399448130,-2307.882839399448130,77847.882839399448130,2307.882839399448130,0.845417230263305
3505,45891,1.010000000000000,2907,1.150000000000000,ST. JOHN'S,433100,10861,1994,100,2573.000000000000000,0.000000000000000,402.000000000000000,576.000000000000000,30,357273.999999999941792,1.307788014483723,-82.403650999999996,29.662866000000001,06354-020-031,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.934116294198390,414204.997872877982445,425065.997872877982445,-8034.002127122017555,56930.997872878040653,8034.002127122017555,56930.997872878040653,0.981450006633290
3506,45899,1.050000000000000,2808,1.150000000000000,ST. JOHN'S,551600,21852,1998,100,2808.000000000000000,0.000000000000000,528.000000000000000,682.000000000000000,26,447008.000000000058208,1.359581599215752,-82.403130000000004,29.666993000000002,06354-020-039,HighSprings_A,True,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.986780216954868,436603.271830176294316,458455.271830176294316,-93144.728169823705684,-10404.728169823763892,93144.728169823705684,10404.728169823763892,0.831137186059058
