prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age
77055,0.21,1490,3,GAINESVILLE,146100,98000,11644,1994,100,1235,0,255,0,31
77057,0.21,977,3,GAINESVILLE,146100,178300,2115,1994,100,977,0,0,0,31
77059,0.21,868,3,GAINESVILLE,146100,214000,268,2007,100,1736,0,0,0,18
77060,0.21,792,3,GAINESVILLE,146100,215000,454,2007,100,696,0,96,0,18
77077,0.29,1373,3,GAINESVILLE,146100,285700,1081,2000,100,1373,0,66,0,25
77098,0.21,624,3,GAINESVILLE,146100,152000,3556,1995,100,624,0,42,0,30
77114,0.21,938,3,GAINESVILLE,146100,194900,100,1994,100,938,0,0,0,31
77132,0.14,1007,3,GAINESVILLE,146100,192500,800,1994,100,917,0,181,0,31
77135,0.14,644,3,GAINESVILLE,146100,133900,230,1994,100,644,0,90,0,31
77140,0.22,1575,3,GAINESVILLE,146100,270000,5455,1994,100,1575,0,91,0,31
77146,0.2,806,3,GAINESVILLE,146100,221800,80,2003,100,1612,0,300,0,22
77147,0.22,744,3,GAINESVILLE,146100,199200,368,1994,100,744,0,0,0,31
77156,0.14,728,3,GAINESVILLE,146100,189600,726,1994,100,728,0,0,0,31
77170,0.14,624,3,GAINESVILLE,188100,155600,256,1994,100,624,0,140,0,31
77171,0.35,1152,3,GAINESVILLE,188100,263700,9239,2005,100,792,0,360,0,20
77173,0.17,983,3,GAINESVILLE,188100,199200,1482,1994,100,983,0,0,0,31
77181,0.12,1083,3,GAINESVILLE,188100,291100,304,2005,100,2166,0,242,968,20
77183,0.14,1358,3,GAINESVILLE,188100,201400,0,1994,100,1358,0,0,0,31
77185,0.14,1160,3,GAINESVILLE,188100,237600,3243,2005,100,1160,0,0,0,20
77186,0.14,832,3,GAINESVILLE,188100,196000,657,2012,100,1472,0,192,0,13
77197,0.17,1040,3,GAINESVILLE,188100,206400,2946,2007,100,1040,0,0,0,18
77199,0.14,794,3,GAINESVILLE,188100,171500,2177,1995,100,794,0,0,0,30
77204,0.24,1200,3,GAINESVILLE,188100,213900,1120,1994,100,1200,0,160,0,31
77207,0.14,760,3,GAINESVILLE,188100,194000,6668,2009,100,760,0,0,0,16
77217,0.17,754,3,GAINESVILLE,188100,175100,4320,1990,100,754,0,84,0,35
77220,0.17,1701,3,GAINESVILLE,188100,250000,5633,1994,100,1350,0,411,0,31
77221,0.17,900,3,GAINESVILLE,188100,160600,3949,1994,100,1800,0,0,0,31
77224,0.17,754,3,GAINESVILLE,188100,153000,3058,1994,100,754,0,60,0,31
77237,0.17,859,3,GAINESVILLE,188100,186300,2010,1999,100,859,0,15,0,26
77243,0.23,724,3,GAINESVILLE,188100,153300,3392,1994,100,724,0,152,0,31
77257,0.33,1112,3,GAINESVILLE,188100,200200,4001,1994,100,2224,0,160,792,31
77267,0.14,1160,3,GAINESVILLE,188100,196000,248,1994,100,2320,0,168,0,31
77268,0.17,812,3,GAINESVILLE,188100,176200,2856,1994,100,812,0,112,0,31
77272,0.15,984,3,GAINESVILLE,188100,220500,3869,2007,100,984,0,160,0,18
77275,0.15,1204,3,GAINESVILLE,188100,228300,736,2007,100,1204,0,96,0,18
77278,0.17,754,3,GAINESVILLE,188100,128200,904,1994,100,754,0,84,0,31
77294,0.15,857,3,GAINESVILLE,188100,211900,3294,2020,100,1714,0,48,0,5
77305,0.12,1066,3,GAINESVILLE,188100,212900,1829,1995,100,1066,0,0,0,30
77306,0.12,754,3,GAINESVILLE,188100,156600,400,1994,100,754,0,84,0,31
77307,0.12,838,3,GAINESVILLE,188100,150600,1937,1994,100,754,0,84,0,31
77329,0.15,1165,3,GAINESVILLE,166000,183500,3888,1994,100,925,0,240,0,31
77332,0.15,500,3,GAINESVILLE,166000,116900,2798,1994,100,500,0,0,0,31
77339,0.15,1150,3,GAINESVILLE,166000,216800,2736,2005,100,1024,0,126,0,20
77340,0.15,957,3,GAINESVILLE,166000,204400,0,2000,100,957,0,125,0,25
77345,0.16,1343,3,GAINESVILLE,166000,224000,793,1994,100,884,0,531,0,31
77359,0.16,1032,3,GAINESVILLE,166000,178300,582,1994,100,1032,0,54,0,31
77400,0.16,1277,3,GAINESVILLE,166000,234700,714,2004,100,1277,0,57,0,21
77410,0.16,1426,3,GAINESVILLE,166400,246800,224,2006,100,1300,0,191,0,19
77411,0.16,1550,3,GAINESVILLE,166400,252800,1349,2000,100,1050,0,780,0,25
77414,0.16,1228,3,GAINESVILLE,166400,244700,3426,2005,100,1228,0,165,308,20
77435,0.15,1314,3,GAINESVILLE,166400,227800,274,2007,100,1314,0,180,276,18
77438,0.15,792,3,GAINESVILLE,166400,168600,5468,2002,100,792,0,0,0,23
77440,0.15,864,3,GAINESVILLE,166400,193700,0,2000,100,1728,0,0,0,25
77445,0.15,972,3,GAINESVILLE,166400,180300,367,1994,100,972,0,0,0,31
77449,0.15,720,3,GAINESVILLE,166400,156900,60,1994,100,720,0,0,0,31
77452,0.21,672,3,GAINESVILLE,166400,156400,1080,1994,100,672,0,0,0,31
77454,0.18,972,3,GAINESVILLE,166400,136200,1735,1994,100,972,0,0,0,31
77456,0.15,720,3,GAINESVILLE,166400,152700,145,1994,100,720,0,0,0,31
77462,0.15,640,3,GAINESVILLE,166400,104100,836,1994,100,496,0,144,0,31
77478,0.24,720,3,GAINESVILLE,166400,177000,145,1994,100,720,0,0,0,31
77489,0.18,624,3,GAINESVILLE,166400,250200,11217,2018,100,624,0,110,0,7
77491,0.18,797,3,GAINESVILLE,166400,183700,485,2002,100,672,0,125,0,23
77496,0.25,1716,3,GAINESVILLE,61300,243700,4407,1994,100,1506,0,246,0,31
77497,0.25,1532,3,GAINESVILLE,61300,182300,5000,1994,100,1532,0,300,0,31
77542,0.46,1122,3,GAINESVILLE,61400,100000,0,1994,100,962,0,160,0,31
77563,0.15,1476,3,GAINESVILLE,244100,373700,996,2014,100,1475.5,0,225.5,420,11
77564,0.16,1473,3,GAINESVILLE,244100,343000,1264,2013,100,2945,0,277,840,12
77569,0.15,1410,3,GAINESVILLE,244100,300100,1200,2013,100,1410,0,284,441,12
77573,0.3,1790,3,GAINESVILLE,244100,398600,971,2012,100,1789.5,0,333.5,441,13
77584,0.17,1323,3,GAINESVILLE,244100,286000,1150,2014,100,2645,0,551,840,11
77595,0.24,1339,3,GAINESVILLE,155200,183600,2353,1989,100,1053,0,331,0,36
77596,0.23,1144,3,GAINESVILLE,155200,222500,4164,1999,100,2288,0,144,0,26
77597,0.23,1144,3,GAINESVILLE,155200,247500,180,2000,100,1144,0,0,0,25
77598,0.23,1399,3,GAINESVILLE,155200,240800,899,1994,100,1399,0,72,0,31
77601,0.31,1806,3,GAINESVILLE,155200,241000,547,1994,100,1806,0,22,0,31
77605,0.24,1160,3,GAINESVILLE,155200,236000,424,1994,100,1160,0,36,0,31
77642,0.34,1334,3,GAINESVILLE,75400,131900,220,1994,100,1334,0,112,0,31
77644,0.29,1145,3,GAINESVILLE,75400,197600,1152,1994,100,1040,0,105,216,31
77648,0.27,1334,3,GAINESVILLE,75400,244000,1980,1994,100,1334,0,112,377,31
77652,0.23,1207,3,GAINESVILLE,75400,257800,5332,2005,100,1075,0,183,1089,20
77675,0.15,875,3,GAINESVILLE,157000,177500,153,1994,100,875,0,0,300,31
77677,0.18,1008,3,GAINESVILLE,157000,202500,1503,1999,100,1008,0,0,280,26
77686,0.26,1085,3,GAINESVILLE,157000,210500,3680,1994,100,1085,0,72,300,31
77688,0.14,1160,3,GAINESVILLE,157000,194500,3321,1994,100,2320,0,20,0,31
77693,0.14,1177,3,GAINESVILLE,157000,177600,2144,1994,100,1169,0,8,0,31
77696,0.17,1175,3,GAINESVILLE,157000,240600,2624,1995,100,875,0,420,0,30
77707,0.29,1236,3,GAINESVILLE,124100,254800,3545,1994,100,1012,0,602,0,31
77711,0.23,912,3,GAINESVILLE,124100,239800,1324,1995,100,912,0,56,429,30
77712,0.22,1248,3,GAINESVILLE,124100,234400,2400,1994,100,912,0,336,0,31
77728,0.28,1212,3,GAINESVILLE,124100,180600,2690,1994,100,1012,0,200,0,31
77736,0.56,1404,3,GAINESVILLE,260800,263000,1388,1994,100,4212,0,0,936,31
77779,0.17,1180,3,GAINESVILLE,149900,258800,780,1995,100,1180,0,36,231,30
77787,0.17,1075,3,GAINESVILLE,149900,242900,4600,2000,100,1075,0,0,216,25
77790,0.17,1092,3,GAINESVILLE,149900,228500,2824,1995,100,1092,0,58,320,30
77795,0.38,1364,3,GAINESVILLE,150100,280300,2752,2000,100,4092,0,204,0,25
77796,0.26,1024,3,GAINESVILLE,150100,266500,3139,1998,100,1024,0,0,292,27
77799,0.19,1023,3,GAINESVILLE,150100,251500,361,2003,100,1023,0,68,285,22
77805,0.2,1101,3,GAINESVILLE,150100,243500,4714,2000,100,1101,0,10,285,25
77810,0.21,1239,3,GAINESVILLE,150100,247500,5570,2000,100,1239,0,112,0,25
77811,0.21,1144,3,GAINESVILLE,150100,241000,3903,1994,100,1144,0,45,312,31
77812,0.17,1926,3,GAINESVILLE,150100,283500,3200,1994,100,1216,0,752,0,31
77827,0.18,1384,3,GAINESVILLE,150100,246000,2817,1994,100,1384,0,68,0,31
77828,0.17,1350,3,GAINESVILLE,150100,260300,1812,1994,100,1350,0,85,396,31
77835,0.17,1152,3,GAINESVILLE,150100,221200,1160,1994,100,1152,0,36,336,31
77852,0.17,1100,3,GAINESVILLE,150100,236000,4600,2000,100,1100,0,0,204,25
77918,0.28,1748,3,GAINESVILLE,241800,294800,3742,1994,100,1748,0,244,0,31
77925,0.24,900,3,GAINESVILLE,166100,136200,240,1994,100,900,0,0,0,31
78172,1.03,3889,5,GAINESVILLE,90300,981800,33981,2005,100,3889,0,279,654,20
78178,1.43,5711,4,GAINESVILLE,90300,1107700,41009,2015,100,5711,0,110,836,10
78214,1.03,2415,4,GAINESVILLE,90300,549500,7502,2009,100,2415,0,130,552,16
78216,1.1,3845,5,GAINESVILLE,90300,1159700,23511,2012,100,3845,0,140,939,13
78418,0.27,1200,3,GAINESVILLE,114600,240100,1245,1999,100,1200,0,0,384,26
78424,0.23,1404,3,GAINESVILLE,114600,236800,10140,1994,100,1404,0,28,528,31
78425,0.23,2060,3,GAINESVILLE,114600,269400,6603,1994,100,1573,0,527,0,31
78437,0.23,2008,3,GAINESVILLE,114600,297300,1080,1995,100,1768,0,300,520,30
78447,0.36,1816,3,GAINESVILLE,114600,395000,1016,2009,100,1636,180,452,464,16
78449,0.23,1569,3,GAINESVILLE,114600,341700,10988,2012,100,1569,0,288,540,13
78452,0.23,1496,3,GAINESVILLE,114600,276900,3164,1994,100,1496,0,12,528,31
78456,0.23,1508,3,GAINESVILLE,114600,227600,2006,1994,100,1508,0,0,520,31
78461,0.37,1500,3,GAINESVILLE,230600,335000,3973,2009,100,3000,0,96,882,16
78468,0.23,1508,3,GAINESVILLE,114600,306100,21331,1995,100,1508,0,132,520,30
78470,0.23,1451,3,GAINESVILLE,114600,256000,2825,1994,100,1222,0,229,0,31
78477,0.38,1374,3,GAINESVILLE,114600,242900,3100,1997,100,1374,0,42,520,28
78484,0.23,1307,3,GAINESVILLE,114600,161900,216,1995,100,1307,0,120,0,30
78486,1.89,2624,3,GAINESVILLE,0,426300,2656,1999,100,4366,0,924,0,26
78491,3.09,3515,4,GAINESVILLE,0,976000,50948,2015,100,3515,0,526,768,10
78552,1.23,1546,3,GAINESVILLE,0,234500,2500,1994,100,1312,0,234,0,31
78558,0.25,1489,3,GAINESVILLE,240400,308100,291,2005,100,1488.5,0,334.5,504,20
78559,0.24,1622,3,GAINESVILLE,240400,335300,739,2005,100,1488.5,0,334.5,504,20
78562,0.17,1489,3,GAINESVILLE,240400,341600,683,2005,100,1488.5,0,334.5,504,20
78660,0.36,1879,3,GAINESVILLE,44800,308000,2564,1994,100,1879,0,48,0,31
78663,0.35,1923,3,GAINESVILLE,44800,401900,37129,2000,100,1923,0,42,0,25
78675,0.36,2438,3,GAINESVILLE,62000,427100,3646,1994,100,2438,0,162,583,31
78684,0.36,2532,3,GAINESVILLE,62000,346400,3100,1994,100,2532,0,332,675,31
78688,0.36,2042,3,GAINESVILLE,62000,398100,3356,2000,100,2042,0,48,462,25
78690,0.36,2550,3,GAINESVILLE,62000,427100,4909,1994,100,2242,0,308,558,31
78692,0.37,2700,3,GAINESVILLE,62000,502400,3877,1994,100,2700,0,24,546,31
78702,0.52,1898,3,GAINESVILLE,62000,425900,19944,1994,100,1898,0,57,441,31
78703,0.38,1359,3,GAINESVILLE,62000,328300,8580,1994,100,1359,0,16,529,31
78718,0.34,2284,3,GAINESVILLE,61800,450900,11797,1994,100,2284,0,144,0,31
78720,0.34,3080,4,GAINESVILLE,61800,483900,15003,1994,100,1892,1188,30,418,31
78725,0.29,2258,3,GAINESVILLE,61800,513300,11458,2015,100,2258,0,0,0,10
78729,0.32,1812,3,GAINESVILLE,61800,361200,3843,1994,100,1702,0,323,360,31
78732,0.3,2016,3,GAINESVILLE,61800,439400,13117,1994,100,2016,0,115,532,31
78734,0.29,2170,3,GAINESVILLE,61800,379200,6585,1994,100,1850,0,488,506,31
78738,0.31,1988,3,GAINESVILLE,61800,435000,12348,2003,100,1988,0,108,0,22
78742,0.31,2560,3,GAINESVILLE,61800,455600,9740,1994,100,1615,945,90,440,31
78748,0.3,2112,4,GAINESVILLE,61800,429200,9561,1994,100,2112,0,198,418,31
78750,0.31,2138,3,GAINESVILLE,61800,425300,1368,2005,100,2138,0,0,641,20
78779,0.68,2560,3,GAINESVILLE,61800,510000,15889,1994,100,4328,0,1080,0,31
78780,0.44,1760,3,GAINESVILLE,61900,387800,25111,1994,100,1760,0,84,616,31
78798,0.37,2240,3,GAINESVILLE,61900,410000,7828,1994,100,2240,0,108,624,31
78807,0.4,2552,3,GAINESVILLE,61900,385400,13013,1994,100,2076,0,620,528,31
79027,0.23,1897,3,GAINESVILLE,12500,329800,2640,2000,100,1897,0,30,0,25
79030,0.23,2055,3,GAINESVILLE,12500,219500,13372,1995,100,2055,0,36,0,30
79055,0.2,1914,4,GAINESVILLE,41200,376200,743,1995,100,1914,0,374,486,30
79057,0.2,2312,4,GAINESVILLE,41200,354000,3101,1994,100,2075,0,279,504,31
79058,2,1999,3,GAINESVILLE,41200,379900,3263,2005,100,1999,0,221,462,20
79060,0.24,1969,4,GAINESVILLE,41200,339500,3034,1994,100,1969,0,204,462,31
79062,0.2,1927,4,GAINESVILLE,41200,368700,3005,2003,100,1927,0,329,483,22
79065,0.39,1758,3,GAINESVILLE,41200,376000,3643,2003,100,1630,0,204,440,22
79069,0.31,1836,4,GAINESVILLE,41200,379800,19210,2003,100,1372.5,463,12,578,22
79082,0.6,2096,4,GAINESVILLE,41200,463100,3779,2003,100,2096,0,170,675,22
79088,0.81,1744,3,GAINESVILLE,61700,387600,1528,1994,100,1744,0,0,396,31
79104,0.35,2154,3,GAINESVILLE,61700,431200,2266,2005,100,2154,0,68,0,20
79113,0.38,2712,3,GAINESVILLE,61700,545100,17786,1998,100,2712,0,36,0,27
79122,0.41,2930,3,GAINESVILLE,61700,400400,13823,1994,100,1465,1465,188,550,31
79127,0.55,1872,3,GAINESVILLE,61700,367400,3997,1994,100,1872,0,204,378,31
79135,0.38,2631,3,GAINESVILLE,61700,485100,7440,2000,100,2631,0,0,504,25
79147,0.35,1770,3,GAINESVILLE,61700,427400,400,1994,100,1578,0,192,516,31
79152,0.4,2497,3,GAINESVILLE,61700,482200,9478,1995,100,2497,0,180,0,30
79157,0.76,3303,3,GAINESVILLE,61700,137200,4980,1999,100,6606,0,88,0,26
79159,0.45,1793,3,GAINESVILLE,61700,328000,876,1994,100,1793,0,0,504,31
79164,0.28,1545,3,GAINESVILLE,61700,369700,12684,1994,100,1545,0,75,0,31
79169,0.27,2496,3,GAINESVILLE,61700,578200,12300,2010,100,2496,0,264,0,15
79178,0.27,2164,3,GAINESVILLE,61700,445900,507,2003,100,2164,0,0,380,22
79180,0.27,1805,3,GAINESVILLE,61700,403900,683,1998,100,1805,0,92,0,27
79202,0.8,2908,3,GAINESVILLE,0,505200,6912,2005,100,2908,0,88,0,20
79208,0.48,1421,3,GAINESVILLE,90200,445900,24861,2010,100,1421,0,0,400,15
79211,0.31,1692,3,GAINESVILLE,90200,386300,3752,2010,100,1692,0,24,360,15
79219,0.51,2967,3,GAINESVILLE,90200,523100,17883,1994,100,2010,957,56,1248,31
79236,0.39,1922,3,GAINESVILLE,98600,339900,2806,1999,100,1922,0,72,0,26
79239,0.32,2808,3,GAINESVILLE,98600,442300,1452,2000,100,2570,0,262,0,25
79243,0.39,2240,3,GAINESVILLE,98600,318500,3536,1994,100,4480,0,0,0,31
79244,0.39,1593,3,GAINESVILLE,98600,443800,240,2008,100,1383,0,305,252,17
79252,0.39,1976,3,GAINESVILLE,98600,361400,8418,1994,100,1976,0,64,0,31
79256,0.32,1762,3,GAINESVILLE,98600,353300,3617,2001,100,1762,0,77,286,24
79261,0.37,1994,3,GAINESVILLE,98600,320000,3460,1999,100,1994,0,60,0,26
79265,1.12,2007,3,GAINESVILLE,98500,421400,12739,1999,100,2007,0,170,0,26
79275,0.31,1946,3,GAINESVILLE,98500,466000,464,2007,100,1946,0,76,0,18
79330,0.46,2026,3,GAINESVILLE,59700,402400,3010,2007,100,1646,0,408,0,18
79336,0.47,1456,3,GAINESVILLE,59800,393800,5717,1994,100,1456,0,24,0,31
79337,0.29,1473,3,GAINESVILLE,59800,358300,11810,1994,100,1473,0,277,0,31
79341,0.29,3472,3,GAINESVILLE,59800,396900,11764,1985,100,2866,0,606,0,40
79345,0.28,2213,3,GAINESVILLE,59800,337400,4176,1994,100,2213,0,78,0,31
79355,0.36,1349,3,GAINESVILLE,59900,302200,8635,1994,100,943,406,0,0,31
79379,0.7,2649,3,GAINESVILLE,59900,479600,2500,2010,100,2411,0,536,0,15
79393,0.36,2116,3,GAINESVILLE,60000,217800,4429,2010,100,1258,570,682,0,15
79404,0.35,1607,3,GAINESVILLE,60000,361200,4745,1994,100,1391,0,244,0,31
79415,0.36,2607,3,GAINESVILLE,60000,498400,2461,2009,100,2607,0,286,0,16
79416,0.36,1341,3,GAINESVILLE,60000,293800,3956,2000,100,1341,0,0,0,25
79419,0.36,2192,3,GAINESVILLE,60000,367200,3348,1994,100,2192,0,248,0,31
79428,0.5,2797,3,GAINESVILLE,60000,425400,2860,2005,100,2797,0,675,0,20
79430,1.01,2433,3,GAINESVILLE,60000,485100,5414,1994,100,4866,0,426,0,31
79437,0.55,3007,3,GAINESVILLE,60000,587900,10355,2000,100,685,2322,250,0,25
79441,0.52,1632,3,GAINESVILLE,60000,348400,525,1994,100,1632,0,60,0,31
79445,0.57,2040,3,GAINESVILLE,60000,499800,25908,1994,100,2040,0,160,0,31
79477,0.38,1936,3,GAINESVILLE,60000,498500,3885,2000,100,1936,0,181,0,25
79478,0.42,2729,3,GAINESVILLE,60000,629100,3382,2012,100,2221,0,508,0,13
79481,0.68,1908,3,GAINESVILLE,60000,377500,888,1994,100,1908,0,81,0,31
79488,0.94,2900,5,GAINESVILLE,60100,775400,18773,2011,100,5799,0,2334,1452,14
79498,0.35,2088,3,GAINESVILLE,60200,455200,15632,2005,100,1884,0,650,0,20
79504,0.39,2582,3,GAINESVILLE,0,372800,4132,1994,100,2322,0,284,0,31
79509,0.4,1493,3,GAINESVILLE,0,343400,2700,2007,100,1301,0,302,0,18
79515,0.36,1915,3,GAINESVILLE,220900,423200,2623,2015,100,1915,0,275,0,10
79526,0.25,1567,3,GAINESVILLE,148800,329200,1831,1994,100,2942,0,192,0,31
79530,0.25,1508,3,GAINESVILLE,22400,294200,320,1994,100,1508,0,20,0,31
79535,0.25,1737,3,GAINESVILLE,118400,338000,3833,1994,100,1737,0,156,0,31
79536,0.25,2340,3,GAINESVILLE,118400,364800,3613,1994,100,2340,0,205,0,31
79537,0.25,1656,3,GAINESVILLE,118400,384500,900,1994,100,1656,0,0,0,31
79547,0.37,2006,3,GAINESVILLE,58000,529900,2269,2008,100,1885.5,120,243.5,484,17
79548,0.32,1369,3,GAINESVILLE,58000,326400,3300,1994,100,1369,0,0,0,31
79549,0.23,917,3,GAINESVILLE,58000,344100,2644,1994,100,1834,0,0,0,31
79555,1.13,2025,3,GAINESVILLE,0,461400,10388,2000,100,1605,0,540,999,25
79565,2.02,3035,4,GAINESVILLE,0,640600,7735,2010,100,1490,1065,722,0,15
79569,0.23,1642,3,GAINESVILLE,0,337900,2900,1994,100,1642,0,54,0,31
79575,0.19,1470,3,GAINESVILLE,0,262100,0,1994,100,1470,0,0,0,31
79582,1.27,3691,4,GAINESVILLE,0,625400,23589,1994,100,3229,0,570,0,31
79584,0.5,2297,4,GAINESVILLE,0,577300,14912,2000,100,1753,544,356,216,25
79589,0.4,888,3,GAINESVILLE,0,245500,10829,2005,100,888,0,0,0,20
79592,0.54,2999,4,GAINESVILLE,59600,581900,30732,1994,100,2999,0,0,504,31
79593,0.56,2597,3,GAINESVILLE,59600,471800,6843,1994,100,2597,0,28,351,31
79594,0.61,3323,3,GAINESVILLE,59600,585900,3150,1994,100,2859,0,644,0,31
79600,0.51,2739,3,GAINESVILLE,0,506800,19794,1994,100,2739,0,471,0,31
79612,0.99,2370,4,GAINESVILLE,179600,711900,9680,2015,100,2370,0,423,483,10
79614,0.47,2238,3,GAINESVILLE,179600,410000,5206,1994,100,3116,1360,0,0,31
79623,0.63,2924,4,GAINESVILLE,118600,484000,6018,1994,100,2789,0,135,0,31
79629,0.32,1728,3,GAINESVILLE,112900,339200,2748,1994,100,1728,0,401,396,31
79630,0.32,1728,3,GAINESVILLE,112900,293900,762,1999,100,1728,0,0,396,26
79640,0.66,3800,4,GAINESVILLE,178400,720000,16859,1999,100,2315,1485,360,720,26
79644,0.95,2236,4,GAINESVILLE,178400,541900,16328,2012,100,1560,676,0,572,13
79645,0.51,2712,4,GAINESVILLE,178400,431900,7021,2000,100,2712,0,120,0,25
79676,0.32,1992,3,GAINESVILLE,192400,363700,6391,2007,100,1992,0,72,380,18
79681,0.39,1940,3,GAINESVILLE,192400,292400,1745,1994,100,1396,0,614,0,31
79682,0.32,1672,3,GAINESVILLE,192400,272600,12493,1994,100,1672,0,54,420,31
79709,0.17,876,3,GAINESVILLE,72300,179400,135,2005,100,876,0,0,0,20
79721,0.14,832,3,GAINESVILLE,72300,128000,0,1994,100,832,0,92,0,31
79723,0.15,576,3,GAINESVILLE,72300,155600,0,2010,100,576,0,0,0,15
79725,0.15,825,3,GAINESVILLE,72300,158200,400,1994,100,825,0,72,0,31
79735,0.21,940,3,GAINESVILLE,72300,205800,7110,1994,100,1880,0,0,0,31
79742,0.22,1066,3,GAINESVILLE,57500,113500,5871,1994,100,2132,0,240,0,31
79756,0.23,1239,3,GAINESVILLE,66500,229300,839,1999,100,1920,0,588,0,26
79766,0.26,1444,3,GAINESVILLE,66500,246700,3667,1994,100,1444,0,0,0,31
79809,0.18,1386,3,GAINESVILLE,66900,262100,314,1997,100,1386,0,112,0,28
79814,0.13,1775,3,GAINESVILLE,245000,356100,3084,2016,100,1775,0,117,0,9
79821,0.14,1090,3,GAINESVILLE,66900,223700,203,2010,100,1090,0,84,0,15
79852,0.2,1050,3,GAINESVILLE,231300,135000,2500,1994,100,924,0,165,0,31
79895,0.2,754,3,GAINESVILLE,68600,188100,476,2010,100,1508,0,168,0,15
79915,0.23,1080,3,GAINESVILLE,68600,177800,384,1994,100,1080,0,144,0,31
79925,0.17,1152,3,GAINESVILLE,68600,252500,6220,2007,100,2730,0,822,0,18
79926,0.19,1028,3,GAINESVILLE,68600,202700,2587,2002,100,874,0,154,0,23
79938,0.21,1031,2,GAINESVILLE,102800,198800,6320,1994,100,911,0,144,0,31
79958,0.24,1165,2,GAINESVILLE,102800,234700,3077,1994,100,1165,0,6,0,31
79973,0.16,1262,3,GAINESVILLE,182900,323400,1190,2012,100,1142,0,124,0,13
79984,0.16,1093,2,GAINESVILLE,182900,256000,5500,1999,100,1093,0,0,0,26
79986,0.16,1064,2,GAINESVILLE,182900,228800,4545,1994,100,959,0,156,0,31
79989,0.16,1175,3,GAINESVILLE,182900,312600,1528,2012,100,1175,0,96,0,13
79997,0.17,956,2,GAINESVILLE,183000,216800,479,1994,100,956,0,0,0,31
80006,0.15,1184,2,GAINESVILLE,183000,163800,600,1990,100,1184,0,18,0,35
80017,0.15,1125,2,GAINESVILLE,183000,289600,343,2010,100,1125,0,140,0,15
80022,0.27,1692,3,GAINESVILLE,183000,461500,3328,1994,100,1692,0,84,0,31
80023,0.15,1032,2,GAINESVILLE,183000,242500,3000,2009,100,1032,0,0,0,16
80027,0.15,880,2,GAINESVILLE,183000,223100,2911,2000,100,768,0,112,0,25
80028,0.15,816,3,GAINESVILLE,183000,251500,4836,2014,100,816,0,54,0,11
80051,0.36,1103,3,GAINESVILLE,114100,331800,423,2010,100,975,0,128,0,15
80058,0.33,1468,3,GAINESVILLE,114100,353300,0,2000,100,962,0,506,0,25
80112,0.31,2064,3,GAINESVILLE,89200,325700,6676,1994,100,2064,0,0,0,31
80118,0.32,1120,3,GAINESVILLE,89200,222300,480,1994,100,1120,0,50,0,31
80121,0.31,1440,3,GAINESVILLE,89200,245800,1229,1994,100,1440,0,0,0,31
80132,0.31,1349,3,GAINESVILLE,89200,292400,7942,1994,100,1349,0,0,0,31
80137,0.32,1467,3,GAINESVILLE,89200,291000,6340,2005,100,1467,0,0,0,20
80153,0.31,1175,3,GAINESVILLE,89200,145800,5896,1994,100,1175,0,0,0,31
80167,0.25,980,3,GAINESVILLE,46000,264600,3066,2015,100,1740,0,238,0,10
80169,0.32,1248,3,GAINESVILLE,46000,288100,11376,2008,100,1248,0,32,0,17
80181,0.14,1031,3,GAINESVILLE,103000,229500,369,1995,100,1031,0,180,336,30
80184,0.14,1092,3,GAINESVILLE,103000,252300,1907,1999,100,1092,0,164,336,26
80190,0.15,1288,3,GAINESVILLE,103000,259700,6247,1994,100,1288,0,72,528,31
80198,0.18,1852,3,GAINESVILLE,103000,292000,5587,2005,100,1852,0,250,0,20
80203,0.17,946,3,GAINESVILLE,9905,171700,4504,1994,100,850,0,96,0,31
80223,1.8,1421,3,GAINESVILLE,219900,263100,8940,1994,100,1421,0,15,0,31
80233,0.32,1552,3,GAINESVILLE,103900,285400,48,1994,100,1552,0,55,0,31
80235,0.31,1956,3,GAINESVILLE,103900,260000,923,1994,100,3912,0,138,0,31
80242,0.31,3282,3,GAINESVILLE,103900,382100,3562,1994,100,2562,720,64,0,31
80267,0.13,906,3,GAINESVILLE,0,205200,1358,1995,100,906,0,132,0,30
80270,0.17,930,3,GAINESVILLE,0,193100,5543,2004,100,1860,0,48,0,21
80272,0.3,1124,3,GAINESVILLE,0,168800,731,1994,100,1124,0,28,0,31
80291,0.18,956,3,GAINESVILLE,103900,233300,1084,2010,100,1912,0,0,0,15
80299,0.28,1407,3,GAINESVILLE,103900,200500,0,1994,100,2066,0,1096,0,31
80303,0.5,1475,3,GAINESVILLE,103900,318200,0,2002,100,1475,0,96,300,23
80338,0.69,3068,3,GAINESVILLE,0,389500,12620,1994,100,4524,4500,1140,0,31
80359,0.29,1338,3,GAINESVILLE,0,291100,4369,2000,100,1338,0,15,0,25
80371,0.22,968,3,GAINESVILLE,30700,273200,2534,2006,100,968,0,224,0,19
80451,0.17,1580,3,GAINESVILLE,29500,246000,651,1994,100,1260,0,356,240,31
80491,0.22,1170,3,GAINESVILLE,210400,169800,140,1994,100,1170,0,136,0,31
80508,0.17,904,3,GAINESVILLE,10305,182500,1359,1994,100,784,0,140,0,31
80566,0.11,696,2,GAINESVILLE,97300,108200,0,1994,100,696,0,48,0,31
