OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer_1,Buck_Bay,CarolEstates,Duck_Pond,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Ironwood,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,QuailCreekish,Real_Tioga,Springtree_A,Springtree_B,SummerCreek,TC_Forest,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,Westchesterish,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
5171,45899,1.050000000000000,2808,4.000000000000000,ST. JOHN'S,551600,1998,100,2808.000000000000000,1988,2022,0,0.000000000000000,528.000000000000000,682.000000000000000,23,33,0,0,3.000000000000000,9052,459807.999999999941792,1.270609852312028,-82.403130000000004,29.666993000000002,06354-020-039,HighSprings_A,True,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.035719270966403,458501.696585070807487,467553.696585070807487,-84046.303414929192513,-1306.303414929134306,84046.303414929192513,1306.303414929134306,0.847631792213689
5191,42591,0.320000000000000,1647,3.000000000000000,ST. JOHN'S,386600,2015,100,1647.000000000000000,1964,2023,0,0.000000000000000,138.000000000000000,540.000000000000000,7,58,0,0,2.000000000000000,629,327981.000000000000000,0.387233478799856,-82.392330000000001,29.674689999999998,06178-005-000,HighSprings_A,False,0.930000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.621409722238671,302976.257167673844378,303605.257167673844378,-82994.742832326155622,-25004.742832326155622,82994.742832326155622,25004.742832326155622,0.785321410159529
5203,42745,0.430000000000000,1904,4.000000000000000,ST. JOHN'S,314000,1985,100,1904.000000000000000,1981,2022,0,0.000000000000000,0.000000000000000,304.000000000000000,30,40,0,0,2.500000000000000,4396,262504.000000000000000,0.520344987137307,-82.412036999999998,29.679434000000001,06218-001-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.601372436812284,296965.852614339208230,301361.852614339208230,-12638.147385660791770,34461.852614339208230,12638.147385660791770,34461.852614339208230,0.959751122975603
5416,42549,0.270000000000000,1406,3.000000000000000,ST. JOHN'S,295200,1986,100,1238.000000000000000,1978,2022,0,0.000000000000000,168.000000000000000,338.000000000000000,30,43,0,0,2.000000000000000,5998,244922.000000000000000,0.326728247737379,-82.398677000000006,29.674471000000000,06173-049-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.272706293915689,213780.762359599088086,219778.762359599088086,-75421.237640400911914,-31141.237640400911914,75421.237640400911914,31141.237640400911914,0.744508002573168
5417,42785,0.330000000000000,1876,3.000000000000000,ST. JOHN'S,406100,2002,100,1876.000000000000000,1975,2022,0,0.000000000000000,224.000000000000000,440.000000000000000,19,46,0,0,2.000000000000000,11777,333408.000000000000000,0.399334525012352,-82.410619999999994,29.676462000000001,06221-001-015,HighSprings_A,True,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.594868419197955,295040.649043746409006,306817.649043746409006,-99282.350956253590994,-38367.350956253590994,99282.350956253590994,38367.350956253590994,0.755522405919100
5418,42852,0.540000000000000,2169,3.000000000000000,ST. JOHN'S,422300,2000,100,2169.000000000000000,1988,2022,0,0.000000000000000,30.000000000000000,528.000000000000000,21,33,0,0,2.000000000000000,2408,356547.000000000000000,0.653456495474757,-82.406003999999996,29.674710000000001,06221-020-002,HighSprings_A,True,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.688454121924265,323985.526319827302359,326393.526319827302359,-95906.473680172697641,-32561.473680172697641,95906.473680172697641,32561.473680172697641,0.772894923797839
5419,42957,0.230000000000000,1453,3.000000000000000,ST. JOHN'S,309200,2005,100,1453.000000000000000,1987,2022,0,0.000000000000000,32.000000000000000,468.000000000000000,16,34,0,0,2.000000000000000,1575,261244.999999999970896,0.278324062887397,-82.416216000000006,29.676617000000000,06228-020-010,HighSprings_A,True,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.454510785461206,256404.302795410330873,257979.302795410330873,-51220.697204589669127,-4840.697204589640023,51220.697204589669127,4840.697204589640023,0.834344446298222
5537,42259,1.400000000000000,2905,5.000000000000000,ST. JOHN'S,696900,2000,100,2282.000000000000000,1992,2024,0,623.000000000000000,500.000000000000000,0.000000000000000,23,31,0,1,3.000000000000000,11334,581031.000000000000000,1.694146469749371,-82.406041000000002,29.682856000000001,06152-010-048,HighSprings_A,True,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.386551157782478,651186.366692454088479,662520.366692454088479,-34379.633307545911521,70155.366692454088479,34379.633307545911521,70155.366692454088479,0.950667766813681
5538,42558,0.240000000000000,1467,3.000000000000000,ST. JOHN'S,322400,2000,100,1467.000000000000000,1978,2024,0,0.000000000000000,223.000000000000000,567.000000000000000,23,45,0,0,2.000000000000000,3067,270973.000000000000000,0.290425109099892,-82.401204000000007,29.675210000000000,06173-058-000,HighSprings_A,True,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.388191901157830,239951.452630848682020,243018.452630848682020,-79381.547369151317980,-31021.547369151317980,79381.547369151317980,31021.547369151317980,0.753779319574593
5539,42559,0.240000000000000,1260,3.000000000000000,ST. JOHN'S,279300,2003,100,1260.000000000000000,1978,2024,0,0.000000000000000,108.000000000000000,416.000000000000000,20,45,0,0,2.000000000000000,4700,232704.999999999970896,0.290425109099892,-82.401202999999995,29.675443000000001,06173-059-000,HighSprings_A,True,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.333692624559687,227224.234155950922286,231924.234155950922286,-47375.765844049077714,-5480.765844049048610,47375.765844049077714,5480.765844049048610,0.830376778216795
5540,42846,0.320000000000000,2642,3.000000000000000,ST. JOHN'S,392000,2009,100,1692.000000000000000,1979,2024,0,840.000000000000000,126.000000000000000,0.000000000000000,14,44,0,0,2.500000000000000,4965,328235.000000000000000,0.387233478799856,-82.413591999999994,29.675708000000000,06221-010-032,HighSprings_A,True,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.756512967767678,346803.275152755784802,351768.275152755784802,-40231.724847244215198,18568.275152755784802,40231.724847244215198,18568.275152755784802,0.897368048859071
5625,42733,2.000000000000000,2680,3.000000000000000,ST. JOHN'S,405200,1995,100,2680.000000000000000,1982,2023,0,0.000000000000000,450.000000000000000,480.000000000000000,27,40,0,0,3.000000000000000,1490,342930.000000000000000,2.420209242499101,-82.413340000000005,29.680503000000002,06210-001-003,HighSprings_A,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.852158525850134,381611.565438596880995,383101.565438596880995,-22098.434561403119005,38681.565438596880995,22098.434561403119005,38681.565438596880995,0.945462895949153
5626,42777,0.300000000000000,1718,3.000000000000000,ST. JOHN'S,238100,1978,100,1718.000000000000000,1976,2023,0,0.000000000000000,0.000000000000000,518.000000000000000,30,46,0,0,2.000000000000000,723,201662.000000000000000,0.363031386374865,-82.410053000000005,29.676193999999999,06221-001-007,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.383952940798354,238936.460710053652292,239659.460710053652292,1559.460710053652292,37274.460710053652292,1559.460710053652292,37274.460710053652292,1.006549603990146
5700,45769,0.330000000000000,2024,3.000000000000000,ST. JOHN'S,254200,1975,100,2024.000000000000000,1970,2022,0,0.000000000000000,170.000000000000000,0.000000000000000,30,51,0,0,2.000000000000000,3028,213042.000000000000000,0.399334525012352,-82.403632000000002,29.673808000000001,06353-150-003,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.391860444362319,240833.341536527237622,243861.341536527237622,-10338.658463472762378,27791.341536527237622,10338.658463472762378,27791.341536527237622,0.959328644911594
5701,45878,1.000000000000000,2952,4.000000000000000,ST. JOHN'S,503600,1994,100,2952.000000000000000,1994,2022,0,0.000000000000000,98.000000000000000,510.000000000000000,27,27,0,0,3.500000000000000,5684,422376.000000000000000,1.210104621249551,-82.405002999999994,29.662168000000001,06354-020-018,HighSprings_A,True,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.019791199231438,451256.502831102174241,456940.502831102174241,-46659.497168897825759,28880.502831102174241,46659.497168897825759,28880.502831102174241,0.907348099346907
5944,45682,0.230000000000000,928,3.000000000000000,ST. JOHN'S,202500,2000,100,928.000000000000000,1962,2023,0,0.000000000000000,20.000000000000000,192.000000000000000,22,60,0,0,1.000000000000000,975,171150.000000000000000,0.278324062887397,-82.402062000000001,29.671368000000001,06352-019-000,HighSprings_A,True,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.074942916714081,175420.796269798796857,176395.796269798796857,-26104.203730201203143,4270.796269798796857,26104.203730201203143,4270.796269798796857,0.871090351949624
5945,45826,0.310000000000000,1921,3.000000000000000,ST. JOHN'S,312600,1995,100,1921.000000000000000,1972,2023,0,0.000000000000000,45.000000000000000,576.000000000000000,27,50,0,0,2.000000000000000,2077,263633.000000000000000,0.375132432587361,-82.403869000000000,29.670432000000002,06353-152-015,HighSprings_A,True,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.502151496271502,268915.234696060593706,270992.234696060593706,-41607.765303939406294,5282.234696060593706,41607.765303939406294,5282.234696060593706,0.866897743749394
6159,42216,1.030000000000000,4301,5.000000000000000,ST. JOHN'S,841400,1999,100,3545.000000000000000,1999,2024,0,756.000000000000000,620.000000000000000,768.000000000000000,24,24,0,0,3.500000000000000,14961,700229.000000000000000,1.246407759887037,-82.405375000000006,29.677523000000001,06152-010-005,HighSprings_A,True,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.373161994916730,642525.635725071188062,657486.635725071188062,-183913.364274928811938,-57703.364274928811938,183913.364274928811938,57703.364274928811938,0.781419819021953
6160,42839,0.360000000000000,1551,3.000000000000000,ST. JOHN'S,348800,1994,100,1551.000000000000000,1978,2024,0,0.000000000000000,276.000000000000000,528.000000000000000,29,45,0,0,2.000000000000000,8706,287774.000000000000000,0.435637663649838,-82.413587000000007,29.677686000000001,06221-010-025,HighSprings_A,True,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.373262233387848,236395.666561477264622,245101.666561477264622,-103698.333438522735378,-51378.333438522735378,103698.333438522735378,51378.333438522735378,0.702699732114327
6161,42871,0.300000000000000,2270,3.000000000000000,ST. JOHN'S,421300,1999,100,2270.000000000000000,1986,2024,0,0.000000000000000,334.000000000000000,576.000000000000000,24,37,0,0,2.000000000000000,24544,333561.000000000000000,0.363031386374865,-82.408946999999998,29.674952000000001,06221-020-021,HighSprings_A,True,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.636555901691981,307600.118450124806259,332144.118450124806259,-89155.881549875193741,-25960.881549875193741,89155.881549875193741,25960.881549875193741,0.788379108592748
6185,45455,1.080000000000000,2928,4.000000000000000,ST. JOHN'S,590400,2005,100,1679.000000000000000,1977,2024,0,1249.000000000000000,512.000000000000000,864.000000000000000,18,46,0,0,3.000000000000000,3336,498504.000000000000000,1.306912990949515,-82.411101000000002,29.667701999999998,06341-027-000,HighSprings_A,True,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.125856132341774,501749.430856862978544,505085.430856862978544,-85314.569143137021456,3245.430856862978544,85314.569143137021456,3245.430856862978544,0.855497003483846
6186,45654,0.230000000000000,1000,3.000000000000000,ST. JOHN'S,188600,2008,100,1000.000000000000000,1960,2024,0,0.000000000000000,24.000000000000000,0.000000000000000,15,63,0,0,1.000000000000000,0,160310.000000000000000,0.278324062887397,-82.402088000000006,29.660976999999999,06351-031-000,HighSprings_A,True,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.110687828781437,181804.611971064616228,181804.611971064616228,-6795.388028935383772,21494.611971064616228,6795.388028935383772,21494.611971064616228,0.963969310557076
6370,42513,0.220000000000000,1284,3.000000000000000,ST. JOHN'S,301300,1990,100,1284.000000000000000,1978,2022,0,0.000000000000000,32.000000000000000,546.000000000000000,30,43,0,0,2.000000000000000,2281,253824.000000000000000,0.266223016674901,-82.400706000000000,29.675698000000001,06173-013-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.208965571507974,200579.422905247338349,202860.422905247338349,-98439.577094752661651,-53244.577094752661651,98439.577094752661651,53244.577094752661651,0.673283846349975
6371,42971,0.230000000000000,1678,3.000000000000000,ST. JOHN'S,312400,2002,100,1542.000000000000000,1987,2022,0,0.000000000000000,172.000000000000000,380.000000000000000,19,34,0,0,2.000000000000000,1724,263816.000000000000000,0.278324062887397,-82.416797000000003,29.676573000000001,06228-020-024,HighSprings_A,True,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.500355797700129,268432.777296969317831,270156.777296969317831,-42243.222703030682169,4616.777296969317831,42243.222703030682169,4616.777296969317831,0.864778416443564
6564,45741,0.280000000000000,1040,3.000000000000000,ST. JOHN'S,176000,1975,100,1040.000000000000000,1966,2023,0,0.000000000000000,64.000000000000000,0.000000000000000,30,56,0,0,1.000000000000000,1910,147690.000000000000000,0.338829293949874,-82.402569999999997,29.670804000000000,06353-024-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.963739423848653,156958.924678487121128,158868.924678487121128,-17131.075321512878872,9268.924678487121128,17131.075321512878872,9268.924678487121128,0.902664344764131
6675,42759,0.390000000000000,1652,4.000000000000000,ST. JOHN'S,310800,1991,100,1652.000000000000000,1983,2023,0,0.000000000000000,498.000000000000000,528.000000000000000,30,39,0,0,2.000000000000000,1072,263108.000000000000000,0.471940802287325,-82.413174999999995,29.678574999999999,06218-015-000,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.520908478554759,274006.875618832360487,275078.875618832360487,-35721.124381167639513,10898.875618832360487,35721.124381167639513,10898.875618832360487,0.885067167370761
6784,45802,0.300000000000000,1668,3.000000000000000,ST. JOHN'S,299900,1985,100,1668.000000000000000,1970,2022,0,0.000000000000000,24.000000000000000,588.000000000000000,30,51,0,0,2.000000000000000,1411,253504.000000000000000,0.363031386374865,-82.404882000000001,29.672377999999998,06353-151-019,HighSprings_A,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.379404630093649,237852.171160181227606,239263.171160181227606,-60636.828839818772394,-15651.828839818772394,60636.828839818772394,15651.828839818772394,0.797809840480764
