#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,T3529922,SLD,1172 NW 245TH DR,NEWBERRY,32669,AVALON WOODS,"2,460",01874-300-380,"$389,990",4,3,0,2023,,Single Family Residence,Fee Simple,$0.00,92,92,92,Conventional,09/23/2024,$158.53,$158.53,1.0,DR HORTON REALTY OF WEST CENTRAL FLORIDA,Anne Eger,271513108,259504874,Ocala - Marion,Ocala - Marion,True
1,T3528254,SLD,1843 NW 136TH BLVD,NEWBERRY,32669,ARBOR GREENS,"1,787",04311-026-350,"$389,990",3,2,0,2023,,Single Family Residence,Fee Simple,$0.00,121,121,121,FHA,10/24/2024,$218.24,$218.24,1.0,DR HORTON REALTY OF WEST CENTRAL FLORIDA,Anne Eger,271513108,259504874,Ocala - Marion,Ocala - Marion,True
1,T3506473,SLD,17852 NW 172ND AVE,ALACHUA,32615,BRIARWOOD,"2,265",03044-200-091,"$389,990",4,3,0,2024,,Single Family Residence,Fee Simple,$0.00,127,127,184,Conventional,10/15/2024,$172.18,$172.18,1.0,DR HORTON REALTY OF WEST CENTRAL FLORIDA,Anne Eger,271513108,259504182,Ocala - Marion,Ocala - Marion,True
1,T3490324,SLD,24571 NW 13TH BLVD,NEWBERRY,32669,AVALON WOODS,"2,460",01874-300-420,"$389,990",4,3,0,2023,,Single Family Residence,Fee Simple,$0.00,177,177,177,VA,06/28/2024,$158.53,$158.53,1.0,D R HORTON REALTY LLC,Anne Eger,271513108,259505695,Tampa,Tampa,True
1,T3476895,SLD,4911 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE,"1,886",06951-010-064,"$389,990",3,2,1,2023,,Single Family Residence,Fee Simple,$0.00,154,154,154,FHA,04/18/2024,$206.78,$206.78,1.0,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259505695,Tampa,Tampa,True
1,GC525984,SLD,3362 NW 16TH TER,GAINESVILLE,32605,FOREST CREEK CLUSTER,"1,790",08964-060-016,"$390,000",3,2,0,2012,,Single Family Residence,Fee Simple,"$7,798.00",12,12,61,Cash,12/03/2024,$220.67,$217.88,0.99,RABELL REALTY GROUP LLC,Daniel Hathcock,259506786,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524929,SLD,8136 SW 9TH LN,GAINESVILLE,32607,FAIRFIELD PH II,"2,129",06670-020-010,"$390,000",4,2,0,1991,,Single Family Residence,Fee Simple,"$3,070.00",2,2,3,Cash,09/27/2024,$185.53,$183.18,0.99,PEPINE REALTY,Holly Bender,259506318,259500004,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524612,SLD,8291 SW 78TH LN,GAINESVILLE,32608,LONGLEAF UNIT 4 PH 7,"1,724",07098-407-439,"$390,000",3,2,1,2014,Community,Single Family Residence,Fee Simple,"$5,038.00",10,10,10,Cash,10/15/2024,$231.96,$226.22,0.98,BHGRE THOMAS GROUP,Tiffany Thomas,259503896,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524555,SLD,1305 NW 53RD TER,GAINESVILLE,32605,SHERWOOD FOREST,"2,254",06361-020-000,"$390,000",5,2,0,1972,,Single Family Residence,Fee Simple,"$2,518.31",25,25,49,Conventional,10/17/2024,$175.24,$173.03,0.99,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Julia Ariet,259504407,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524081,SLD,9881 NW 16TH RD,GAINESVILLE,32606,ELLIS PARK SUBDIVISION PHASE 3,"2,111",06308-030-141,"$390,000",3,2,0,2013,Community,Single Family Residence,Fee Simple,"$5,178.97",61,61,61,Cash,10/25/2024,$192.09,$184.75,0.96,EXP REALTY LLC,Deena Erickson-Klacko,259503806,261010944,Gainesville-Alachua,Sarasota - Manatee,True
1,GC522383,SLD,7504 SW 84TH DR,GAINESVILLE,32608,LONGLEAF,"2,332",07098-103-109,"$390,000",4,3,0,2005,,Single Family Residence,Fee Simple,"$5,017.00",131,131,131,Conventional,11/07/2024,$171.05,$167.24,0.98,RE/MAX PROFESSIONALS,Minmin Jin,259505608,259507237,Gainesville-Alachua,Gainesville-Alachua,True
1,GC521950,SLD,6810 SW 85TH TER,GAINESVILLE,32608,MENTONE CLUSTER PH 7,"1,892",07061-070-030,"$390,000",4,2,0,2003,,Single Family Residence,Fee Simple,"$3,407.00",7,7,11,Conventional,06/25/2024,$210.89,$206.13,0.98,GARRETT REALTY,Katie Dale,259505394,55055,Gainesville-Alachua,Gainesville-Alachua,True
1,GC521876,SLD,10628 NW 9TH AVE,GAINESVILLE,32606,BROADMOOR PH 5,"2,177",06306-050-054,"$390,000",3,2,0,2000,,Single Family Residence,Fee Simple,"$6,034.70",106,106,126,Conventional,10/17/2024,$187.87,$179.15,0.95,ENGEL & VOLKERS GAINESVILLE,Chris Bien,259509220,259507237,Gainesville-Alachua,Gainesville-Alachua,True
1,GC521059,SLD,1670 SW 71ST CIR,GAINESVILLE,32607,GRAND OAKS AT TOWER PH I PB 35 PG 68,"1,907",06677-030-029,"$390,000",4,2,1,2021,Community,Single Family Residence,Fee Simple,"$7,409.64",54,54,74,Cash,06/26/2024,$212.32,$204.51,0.96,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Amanda Imperi,259505053,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC520218,SLD,4695 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE PH 1 PB 37 PG 66,"1,897",06951-010-007,"$390,000",3,2,1,2023,,Single Family Residence,Fee Simple,$709.68,130,130,158,Conventional,09/16/2024,$209.80,$205.59,0.98,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jonathan Mills,259505225,259505699,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519441,SLD,1439 NW 118TH ST,GAINESVILLE,32606,SOUTH POINTE PH 1,"1,749",04321-204-104,"$390,000",4,2,0,2013,Community,Single Family Residence,Fee Simple,"$6,271.40",10,10,10,Conventional,04/01/2024,$228.13,$222.98,0.98,ENGEL & VOLKERS GAINESVILLE,Denise Rosenberg,259506898,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,GC518509,SLD,8127 SW 102ND AVE,GAINESVILLE,32608,KANAPAHA PINES,"1,973",07348-040-048,"$390,000",3,2,0,1989,,Single Family Residence,Fee Simple,"$5,028.69",41,41,53,Cash,03/28/2024,$202.69,$197.67,0.98,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Raven Knowles,259506089,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC515525,SLD,4101 NW 59TH TER,GAINESVILLE,32606,SUMMER CREEK PH V,"2,009",06048-050-007,"$390,000",4,3,0,1992,,Single Family Residence,Fee Simple,"$5,463.33",128,128,178,Conventional,03/15/2024,$199.05,$194.13,0.98,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Lisa Fetrow,259505107,259500004,Gainesville-Alachua,Gainesville-Alachua,True
1,GC520558,SLD,8121 SW 69TH PL,GAINESVILLE,32608,MENTONE CLUSTER PH II,"1,677",07061-020-022,"$390,500",3,2,0,1997,,Single Family Residence,Fee Simple,"$5,644.06",3,3,3,Conventional,05/10/2024,$232.56,$232.86,1.0,FLORIDA HOMES REALTY & MORTGAGE LLC,Heather Damron,259505195,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,T3509132,SLD,24450 NW 13TH BLVD,NEWBERRY,32669,AVALON WOODS,"2,460",01874-100-427,"$390,740",4,3,0,2024,,Single Family Residence,Fee Simple,$0.00,153,153,153,Conventional,08/30/2024,$157.72,$158.84,1.01,DR HORTON REALTY OF WEST CENTRAL FLORIDA,Anne Eger,271513108,55055,Ocala - Marion,Ocala - Marion,True
1,OM672249,SLD,401 NW 5TH ST,MICANOPY,32667,SMITHS ADD MICANOPY,"1,438",16520-017-001,"$391,000",3,2,0,2019,,Single Family Residence,Fee Simple,"$6,109.00",2,2,6,Cash,03/21/2024,$256.61,$271.91,1.06,OAK & SAGE REALTY LLC,Carol Krokel,271514611,55055,Ocala - Marion,Ocala - Marion,True
1,GC517409,SLD,1506 NW 121ST WAY,GAINESVILLE,32606,SOUTH POINTE,"1,848",04321-051-013,"$392,000",3,3,0,2018,Community,Single Family Residence,Fee Simple,"$5,231.35",24,24,26,Cash,01/31/2024,$216.40,$212.12,0.98,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Whitney Johnson Perkins,259504068,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,U8232412,SLD,2075 NW 85TH TER,GAINESVILLE,32606,VILLAGE OF WEATHERLY SUB,"1,681",06320-010-012,"$392,500",3,2,0,2004,,Single Family Residence,Fee Simple,"$5,642.23",62,62,63,Conventional,06/05/2024,$243.31,$233.49,0.96,KELLER WILLIAMS GULF BEACHES,Bryan Manly,260039851,259506544,Pinellas Suncoast,Pinellas Suncoast,True
1,GC519791,SLD,7865 SW 86TH WAY,GAINESVILLE,32608,LONGLEAF UNIT 2 PH 5,"1,817",07098-205-241,"$392,500",3,2,0,2007,Community,Single Family Residence,Fee Simple,"$6,781.83",1,1,1,Cash,04/04/2024,$220.09,$216.02,0.98,ENGEL & VOLKERS GAINESVILLE,Kat Durst,259505574,259507001,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519132,SLD,9474 SW 67TH LN,GAINESVILLE,32608,LUGANO PH 2 PB 34 PG 93,"1,639",07071-100-046,"$392,500",3,2,0,2020,,Single Family Residence,Fee Simple,"$5,663.00",44,44,44,Conventional,04/15/2024,$243.44,$239.48,0.98,BOSSHARDT REALTY SERVICES LLC,Kevin Banes,259505057,259505361,Gainesville-Alachua,Gainesville-Alachua,True
1,GC518283,SLD,8286 NW 51ST ST,GAINESVILLE,32653,WESCHESTER CLUSTER SD PH IV,"2,144",06009-040-047,"$392,500",4,2,1,2020,,Single Family Residence,Fee Simple,"$5,576.24",117,117,117,Conventional,06/13/2024,$188.85,$183.07,0.97,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Tina Yakel,259503574,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,OM679195,SLD,12423 NW 137TH TER,ALACHUA,32615,TRAILHEAD LANDING,"2,268",03970-010-064,"$392,580",4,2,0,2024,,Single Family Residence,Fee Simple,$483.62,7,7,12,Conventional,06/25/2024,$173.10,$173.1,1.0,LENNAR REALTY,Ben Goldstein,271517517,259505695,Ocala - Marion,Ocala - Marion,True
1,T3462572,SLD,1375 NW 132ND CIR,NEWBERRY,32669,ARBOR GREENS,"1,787",04311-025-331,"$392,990",3,2,0,2023,,Single Family Residence,Fee Simple,$0.00,169,169,169,Conventional,02/23/2024,$223.83,$219.92,0.98,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259504964,Tampa,Tampa,True
1,OM669295,SLD,3535 SW 63RD LN,GAINESVILLE,32608,COUNTRY CLUB EST. MCINTOSH GRT,"2,569",07144-066-000,"$393,000",3,2,1,1972,,Single Family Residence,Fee Simple,"$3,878.07",37,37,37,Conventional,02/29/2024,$155.70,$152.98,0.98,BERKSHIRE HATHAWAY HS FLORIDA,Rhonda Sweat,259500923,259505695,Ocala - Marion,Ocala - Marion,True
1,GC517875,SLD,601 NW 54TH TER,GAINESVILLE,32607,BEVILLE HEIGHTS,"1,806",06549-041-000,"$393,000",3,2,0,1969,,Single Family Residence,Fee Simple,"$3,152.00",59,59,59,Conventional,03/22/2024,$226.97,$217.61,0.96,BOSSHARDT REALTY SERVICES LLC,Kevin Banes,259505057,259500035,Gainesville-Alachua,Gainesville-Alachua,True
1,T3475133,SLD,24520 NW 12TH PL,NEWBERRY,32669,AVALON WOODS,"2,265",01874-100-399,"$394,560",4,3,0,2023,,Single Family Residence,Fee Simple,$0.00,65,65,65,Conventional,01/26/2024,$177.29,$174.2,0.98,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,279635778,Tampa,Tampa,True
1,T3476882,SLD,5037 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE,"2,176",06951-010-070,"$394,990",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00,85,85,85,Cash,02/29/2024,$187.50,$181.52,0.97,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,55055,Tampa,Tampa,True
1,T3462603,SLD,4816 SW 51ST WAY,GAINESVILLE,32608,OAKS PRESERVE,"1,886",06951-010-024,"$394,990",3,2,1,2023,,Single Family Residence,Fee Simple,$0.00,179,179,172,FHA,01/26/2024,$205.72,$209.43,1.02,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500046,Tampa,Tampa,True
1,GC524597,SLD,9609 SW 67TH LN,GAINESVILLE,32608,LUGANO PH 3 PB 37 PG 54,"1,728",07071-100-144,"$395,000",3,2,0,2022,Community,Single Family Residence,Fee Simple,"$6,068.00",24,24,24,Conventional,10/22/2024,$231.42,$228.59,0.99,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Andrew Poe,259505311,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524381,SLD,3445 NW 30TH BLVD,GAINESVILLE,32605,ROCK CREEK,"2,155",06106-050-001,"$395,000",4,2,0,1984,,Single Family Residence,Fee Simple,"$3,251.39",21,21,51,Conventional,11/01/2024,$192.58,$183.29,0.95,BHGRE THOMAS GROUP,James Nickerson,259503392,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,GC524363,SLD,3404 SW 74TH WAY,GAINESVILLE,32608,GARISON WAY PH 1,"1,941",06840-013-006,"$395,000",4,2,1,2016,Community,Single Family Residence,Fee Simple,"$5,924.00",63,63,90,Cash,11/22/2024,$205.56,$203.5,0.99,RE/MAX PROFESSIONALS,Jenny Highlander,259505388,259500046,Gainesville-Alachua,Gainesville-Alachua,True
1,GC521941,SLD,11106 CREEK DR,ALACHUA,32615,TURKEY CREEK UNIT 1 ALACHUA,"2,196",05900-005-051,"$395,000",3,2,1,1978,Community,Single Family Residence,Fee Simple,"$3,492.00",88,88,88,Seller Financing,09/05/2024,$179.87,$179.87,1.0,FONTANA REALTY EAST OCALA,Sharon Harp,259506406,271501036,Gainesville-Alachua,Ocala - Marion,True
1,GC521501,SLD,6602 SW 95 ST,GAINESVILLE,32608,LUGANO - PHASE I,"1,734",107180,"$395,000",3,2,0,2017,Community,Single Family Residence,Fee Simple,"$4,520.63",94,94,95,Cash,08/16/2024,$250.87,$227.8,0.91,ARISTA REALTY,Kenneth McKiernan,259507490,260000779,Gainesville-Alachua,Gainesville-Alachua,False
1,GC521183,SLD,7332 WHITE OAKS RD,ALACHUA,32615,WHITE OAKS PH 1,"1,889",05900-020-020,"$395,000",4,3,0,2004,Community,Single Family Residence,Fee Simple,"$6,200.00",6,6,6,Cash,05/15/2024,$211.22,$209.11,0.99,COLDWELL BANKER M.M. PARRISH R,Todd Louis,259502096,259500037,Gainesville-Alachua,Gainesville-Alachua,True
1,GC520405,SLD,16652 NW 166TH RD,ALACHUA,32615,HERITAGE OAKS PH 1,"1,872",03053-010-041,"$395,000",4,2,0,2015,,Single Family Residence,Fee Simple,"$4,070.00",86,86,86,Cash,07/19/2024,$211.00,$211,1.0,RABELL REALTY GROUP LLC,Mike Rust,259506066,259506708,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519734,SLD,2717 NW 2ND AVE,GAINESVILLE,32607,HIBISCUS PARK,"1,593",06457-005-000,"$395,000",2,2,0,1949,,Single Family Residence,Fee Simple,"$2,598.00",39,39,39,Cash,04/30/2024,$257.38,$247.96,0.96,BOSSHARDT REALTY SERVICES LLC,Missie Schneider,259503060,259500004,Gainesville-Alachua,Gainesville-Alachua,True
1,GC518681,SLD,4881 SW 64TH RD,GAINESVILLE,32608,FINLEY WOODS PH 1B,"1,778",06985-020-048,"$395,000",3,2,0,2016,,Single Family Residence,Fee Simple,"$5,549.34",5,5,5,Cash,03/28/2024,$224.41,$222.16,0.99,COLDWELL BANKER M.M. PARRISH R,Susan Wagner,259507173,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,T3492614,SLD,3715 NW 8TH AVE,GAINESVILLE,32605,COY THOMAS NE 1/4,"2,818",06487-022-000,"$395,000",5,3,1,1968,,Single Family Residence,Fee Simple,"$5,973.00",110,110,110,Conventional,06/05/2024,$134.49,$140.17,1.04,RICHARD PETERS REALTY LLC,Richard Peters,261566768,55055,Tampa,Tampa,True
1,GC518803,SLD,3657 NW 26TH ST,GAINESVILLE,32605,FLETCHER OAKS,"1,980",06091-030-079,"$395,707",3,2,0,2016,,Single Family Residence,Fee Simple,"$3,733.79",37,37,49,Conventional,04/10/2024,$199.85,$199.85,1.0,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Craig Wilburn,259503108,259504874,Gainesville-Alachua,Gainesville-Alachua,True
1,O6137372,SLD,12567 NW 158TH ST,ALACHUA,32615,SAVANNAH STATION PH 2B PB 37 PG 95,"2,151",03980-022-204,"$395,900",4,2,0,2024,,Single Family Residence,Fee Simple,$478.00,151,151,151,FHA,03/19/2024,$183.59,$184.05,1.0,ADNORAM REALTY,Jay Garick,261017253,261561579,Orlando Regional,Orlando Regional,True
1,GC522572,SLD,5232 NW 55TH LN,GAINESVILLE,32653,DEER RRUNS/D PH I,"1,909",06023-010-010,"$396,500",3,2,0,1978,,Single Family Residence,Fee Simple,"$2,500.00",3,3,3,Cash,07/03/2024,$204.24,$207.7,1.02,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Tom Beasley,259502094,259500046,Gainesville-Alachua,Gainesville-Alachua,True
1,GC520178,SLD,8020 SW 70 PL,GAINESVILLE,32608,MENTONE CLUSTER DEVELOPMENT PHASE IV,"1,698",07061-040-028,"$396,600",3,2,0,2000,,Single Family Residence,Fee Simple,"$3,562.00",0,0,0,Conventional,04/19/2024,$234.98,$233.57,0.99,GAINESVILLE-ALACHUA COUNTY ASSOCIATION OF REALTORS«,Reciprocal GACAR,970002595,259506003,Gainesville-Alachua,Gainesville-Alachua,True
1,L4944698,SLD,7210 SW 80TH TER,GAINESVILLE,32608,MENTONE CLUSTER PH V,"2,174",07061-051-026,"$396,850",3,2,1,1999,Community,Single Family Residence,Fee Simple,"$3,591.18",105,105,179,Conventional,12/04/2024,$183.53,$182.54,0.99,BHHS FLORIDA PROPERTIES GROUP,Connie Young,259503069,264000987,Lakeland,Lakeland,True
1,GC523343,SLD,10630 NW 32ND PL,GAINESVILLE,32606,MEADOWBROOK,"2,143",06234-010-019,"$397,000",3,2,0,2001,Community,Single Family Residence,Fee Simple,"$3,977.94",35,35,40,Cash,09/04/2024,$186.61,$185.25,0.99,BHHS FLORIDA REALTY,Andrea Martin,277000656,259506003,Gainesville-Alachua,Gainesville-Alachua,True
1,GC523960,SLD,611 NW 79TH DR,GAINESVILLE,32607,SUNNINGDALE,"2,225",06656-635-003,"$397,500",3,2,0,1977,,Single Family Residence,Fee Simple,"$4,835.00",88,88,89,Conventional,11/12/2024,$188.76,$178.65,0.95,GREEN PLANET REALTY INC.,Vladimir Sklyarevsky,256501906,55055,Gainesville-Alachua,Gainesville-Alachua,True
1,T3483626,SLD,24489 NW 13TH BLVD,NEWBERRY,32669,AVALON WOODS,"2,265",01874-300-417,"$397,745",4,3,0,2023,,Single Family Residence,Fee Simple,$0.00,44,44,44,VA,02/28/2024,$177.29,$175.6,0.99,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,25950341,Tampa,Tampa,True
1,T3514523,SLD,1784 NW 136TH BLVD,NEWBERRY,32669,ARBOR GREENS,"1,787",04311-026-355,"$397,990",3,2,0,2023,,Single Family Residence,Fee Simple,$0.00,101,101,101,Conventional,09/19/2024,$226.63,$222.71,0.98,DR HORTON REALTY OF WEST CENTRAL FLORIDA,Anne Eger,271513108,805521714,Ocala - Marion,Ocala - Marion,True
1,GC524036,SLD,4321 NW 32ND AVE,GAINESVILLE,32606,BENWOOD ESTATES,"1,992",06143-001-054,"$398,000",3,2,0,1977,,Single Family Residence,Fee Simple,"$3,771.00",56,56,56,FHA,11/12/2024,$209.84,$199.8,0.95,ANSON PROPERTIES LLC,Stephanie Anson,261084579,259507237,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519347,SLD,6004 NW 111TH PL,ALACHUA,32615,TURKEY CREEK,"1,935",05918-021-000,"$398,000",3,2,0,1994,,Single Family Residence,Fee Simple,"$2,786.27",12,12,22,VA,04/01/2024,$201.03,$205.68,1.02,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jahnava Khurana,259505402,259505361,Gainesville-Alachua,Gainesville-Alachua,True
1,GC523834,SLD,8680 SW 80TH PL,GAINESVILLE,32608,LONGLEAF UNIT 2 PH 5,"1,896",07098-205-236,"$399,000",4,2,0,2007,,Single Family Residence,Fee Simple,"$5,238.78",3,3,3,Conventional,09/13/2024,$210.44,$210.44,1.0,COLDWELL BANKER M.M. PARRISH REALTORS,Jacqui Knowles,259503594,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC520721,SLD,6695 SW 11TH LN,GAINESVILLE,32608,GRAND OAKS AT TOWER PH 3 PB 38 PG 70,"1,727",06677-030-266,"$399,000",3,2,0,2024,,Single Family Residence,Fee Simple,$498.99,78,78,79,Cash,07/17/2024,$231.56,$231.04,1.0,WATSON REALTY CORP,Jonathan Colon,259500568,259508075,Gainesville-Alachua,Gainesville-Alachua,True
1,GC520584,SLD,8219 SW 24TH AVE,GAINESVILLE,32607,,"2,246",06850-024-000,"$399,000",4,2,1,1968,,Single Family Residence,Fee Simple,"$4,538.67",32,32,41,Conventional,05/31/2024,$177.65,$177.65,1.0,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Raven Knowles,259506089,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC519124,SLD,1124 NW 3RD AVE,GAINESVILLE,32601,BROWNS ADD -HICKSON REP,"1,282",13954-000-000,"$399,000",3,2,0,1940,,Single Family Residence,Fee Simple,"$4,043.03",6,6,6,Cash,02/20/2024,$311.23,$311.23,1.0,BHGRE THOMAS GROUP,Gavin Johnson,259506858,55055,Gainesville-Alachua,Gainesville-Alachua,True
1,GC518658,SLD,1676 SW 71ST CIR,GAINESVILLE,32607,GRAND OAKS AT TOWER PH I PB 35 PG 68,"1,788",06677-030-028,"$399,000",3,2,1,2021,Community,Single Family Residence,Fee Simple,"$6,499.77",5,5,8,Cash,03/01/2024,$228.75,$223.15,0.98,BHGRE THOMAS GROUP,Chris Campbell,259507944,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC517963,SLD,9910 SW 98TH TER,GAINESVILLE,32608,HAMMOCK RIDGE UNIT 3-F,"1,662",07350-044-107,"$399,000",3,2,0,2005,,Single Family Residence,Fee Simple,"$5,813.00",10,10,11,Conventional,01/19/2024,$249.70,$240.07,0.96,TIOGA REALTY INC,Rick Hammond,259503756,261021636,Gainesville-Alachua,Gainesville-Alachua,True
1,OM668879,SLD,8288 NW 51ST DR,GAINESVILLE,32653,WESTCHESTER CLUSTER SD PH IV,"1,876",06009-040-021,"$399,000",3,2,0,2019,Community,Single Family Residence,Fee Simple,"$4,329.39",7,7,8,Conventional,01/25/2024,$216.95,$212.69,0.98,FLORIDA'S CHOICE REALTY,Dawna Cantway,259505376,259505695,Ocala - Marion,Ocala - Marion,True
1,O6203022,SLD,4056 SW 186TH ST,NEWBERRY,32669,,"1,587",04455-008-000,"$399,500",3,2,0,2002,,Single Family Residence,Fee Simple,$225.27,97,97,97,Cash,09/17/2024,$251.73,$251.73,1.0,RLL REAL ESTATE GROUP LLC,Rachel DeCamp,282012180,276634517,Orlando Regional,Orlando Regional,True
1,GC521691,SLD,8534 SW 57TH LN,GAINESVILLE,32608,HICKORY FOREST 1ST ADD,"2,031",07054-201-114,"$399,900",4,2,0,2001,Community,Single Family Residence,Fee Simple,"$3,777.08",2,2,34,Conventional,05/30/2024,$196.90,$196.9,1.0,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Lisa Fetrow,259505107,259504044,Gainesville-Alachua,Gainesville-Alachua,True
1,GC520570,SLD,6668 SW 10TH LN,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-243,"$399,900",3,2,1,2024,Community,Single Family Residence,Fee Simple,"$1,996.00",234,234,234,Conventional,12/19/2024,$235.24,$235.24,1.0,WATSON REALTY CORP,Allison Ables Janes,259504715,259505695,Gainesville-Alachua,Gainesville-Alachua,True
1,GC515488,SLD,1039 SW 66TH TER,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-253,"$399,900",3,2,1,2024,Community,Single Family Residence,Fee Simple,$0.00,159,159,159,Conventional,03/18/2024,$235.24,$235.24,1.0,WATSON REALTY CORP,Allison Ables Janes,259504715,259506003,Gainesville-Alachua,Gainesville-Alachua,True
1,T3521353,SLD,1872 NW 136TH BLVD,NEWBERRY,32669,ARBOR GREENS,"1,982",04311-026-352,"$399,990",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00,185,185,185,FHA,11/27/2024,$201.81,$201.81,1.0,DR HORTON REALTY OF WEST CENTRAL FLORIDA,Anne Eger,271513108,259505695,Ocala - Marion,Ocala - Marion,True
1,T3474845,SLD,4929 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE,"2,176",06951-010-065,"$399,990",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00,88,88,88,FHA,02/23/2024,$183.82,$183.82,1.0,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500004,Tampa,Tampa,True
1,O6141711,SLD,0000 NW 158TH ST,ALACHUA,32615,SAVANNAH STATION PH 2B PB 37 PG 95,"2,931",03980-022-180,"$399,990",4,2,10,2024,,Single Family Residence,Fee Simple,$500.00,233,233,233,Conventional,05/24/2024,$136.44,$136.47,1.0,ADNORAM REALTY,Jay Garick,261017253,259505695,Orlando Regional,Orlando Regional,True
1,T3466177,SLD,4872 SW 51ST WAY,GAINESVILLE,32608,OAKS PRESERVE,"2,176",06951-010-020,"$399,990",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00,136,136,136,Conventional,02/29/2024,$183.82,$183.82,1.0,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,260031661,Tampa,Tampa,True
1,GC520387,SLD,20227 NW 254TH WAY,HIGH SPRINGS,32643,RIVERGLEN,"2,447",00181-100-017,"$399,999",4,2,1,2000,,Single Family Residence,Fee Simple,"$4,406.77",84,21,21,FHA,05/10/2024,$155.25,$163.47,1.05,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jonathan Mills,259505225,259504964,Gainesville-Alachua,Gainesville-Alachua,True
1,GC517979,SLD,6568 SW 10TH LN,GAINESVILLE,32607,GRAND OAKS,"1,705",06677-030-248,"$399,999",3,2,0,2024,,Single Family Residence,Fee Simple,$0.00,253,253,253,FHA,10/14/2024,$234.60,$234.6,1.0,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,259504926,Gainesville-Alachua,Gainesville-Alachua,True
1,GC515495,SLD,1088 SW 67TH ST,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-300,"$399,999",3,2,1,2024,Community,Single Family Residence,Fee Simple,$0.00,294,294,294,Conventional,08/15/2024,$235.29,$235.29,1.0,WATSON REALTY CORP,Allison Ables Janes,259504715,259500046,Gainesville-Alachua,Gainesville-Alachua,True
