OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,ARCHER_1,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,Haile,HAWTHORNE_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,SouthNewmansLake,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
5010,64087,0.250000000000000,1329,1.150000000000000,ST. JOHN'S,343000,1217,1999,100,1329.000000000000000,0.000000000000000,96.000000000000000,441.000000000000000,25,290333.000000000000000,0.323709904575179,-82.428730999999999,29.593560000000000,07061-010-025,HighSprings_B,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.408500750725393,244874.411193518113578,246091.411193518113578,-96908.588806481886422,-45458.588806481886422,96908.588806481886422,45458.588806481886422,0.717467671118129
5017,64132,0.220000000000000,1558,1.150000000000000,ST. JOHN'S,354600,859,1998,100,1558.000000000000000,0.000000000000000,202.000000000000000,448.000000000000000,26,300551.000000000000000,0.284864716026157,-82.428768000000005,29.590371000000001,07061-020-025,HighSprings_B,True,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.480622404468589,263187.610424103739206,264046.610424103739206,-90553.389575896260794,-37363.389575896260794,90553.389575896260794,37363.389575896260794,0.744632291100123
5021,64142,0.290000000000000,2431,1.150000000000000,ST. JOHN'S,485500,3283,1997,100,2431.000000000000000,0.000000000000000,301.000000000000000,444.000000000000000,27,409392.000000000000000,0.375503489307208,-82.428522999999998,29.590180000000000,07061-020-035,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.754220332625202,346009.092509996553417,349292.092509996553417,-136207.907490003446583,-63382.907490003446583,136207.907490003446583,63382.907490003446583,0.719448182306893
5024,64152,0.220000000000000,1728,1.150000000000000,ST. JOHN'S,381200,464,1998,100,1728.000000000000000,0.000000000000000,225.000000000000000,440.000000000000000,26,323555.999999999941792,0.284864716026157,-82.427794000000006,29.591474000000002,07061-020-045,HighSprings_B,True,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.542213702900163,279907.285163119959179,280371.285163119959179,-100828.714836880040821,-43648.714836879982613,100828.714836880040821,43648.714836879982613,0.735496550795173
5026,64158,0.190000000000000,1770,1.150000000000000,ST. JOHN'S,396100,765,1999,100,1770.000000000000000,0.000000000000000,196.000000000000000,420.000000000000000,25,335920.000000000000000,0.246019527477136,-82.429466000000005,29.592824000000000,07061-030-002,HighSprings_B,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.557671491122806,284267.646648466063198,285032.646648466063198,-111067.353351533936802,-51652.353351533936802,111067.353351533936802,51652.353351533936802,0.719597694139021
5029,64187,0.250000000000000,1702,1.150000000000000,ST. JOHN'S,379900,4169,1998,100,1702.000000000000000,0.000000000000000,204.000000000000000,440.000000000000000,26,318746.000000000000000,0.323709904575179,-82.430899999999994,29.592296999999999,07061-030-031,HighSprings_B,True,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.543773805064626,280344.309937559999526,284513.309937559999526,-95386.690062440000474,-38401.690062440000474,95386.690062440000474,38401.690062440000474,0.748916319919874
5039,64236,0.220000000000000,1797,1.150000000000000,ST. JOHN'S,413200,2728,1999,100,1797.000000000000000,0.000000000000000,140.000000000000000,451.000000000000000,25,348492.000000000000000,0.284864716026157,-82.429199999999994,29.588820999999999,07061-040-041,HighSprings_B,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.578747423936781,290322.433486905065365,293050.433486905065365,-120149.566513094934635,-58169.566513094934635,120149.566513094934635,58169.566513094934635,0.709221765457176
5048,64275,0.330000000000000,1633,1.150000000000000,ST. JOHN'S,400600,27,2001,100,1633.000000000000000,0.000000000000000,195.000000000000000,440.000000000000000,23,340483.000000000000000,0.427297074039236,-82.431636999999995,29.592676999999998,07061-060-006,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.590484947868603,293750.177257057104725,293777.177257057104725,-106822.822742942895275,-46732.822742942895275,106822.822742942895275,46732.822742942895275,0.733342928749518
5066,64334,0.310000000000000,1838,1.150000000000000,ST. JOHN'S,323800,842,2005,100,1838.000000000000000,0.000000000000000,95.000000000000000,462.000000000000000,19,274388.000000000000000,0.401400281673222,-82.432723999999993,29.591377000000001,07061-070-024,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.711505772098027,331540.672071770823095,332382.672071770823095,8582.672071770823095,57152.672071770823095,8582.672071770823095,57152.672071770823095,1.026506090400775
5082,64403,0.190000000000000,2161,1.150000000000000,ST. JOHN'S,468700,832,2003,100,2161.000000000000000,0.000000000000000,298.000000000000000,441.000000000000000,21,397563.000000000000000,0.246019527477136,-82.434256000000005,29.587834000000001,07061-080-052,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.741280594277063,341560.668179289088584,342392.668179289088584,-126307.331820710911416,-56002.331820710911416,126307.331820710911416,56002.331820710911416,0.730515613781287
5084,64425,1.000000000000000,1336,1.000000000000000,ST. JOHN'S,260700,55972,1994,100,1336.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,30,165622.999999999970896,1.294839618300716,-82.423367999999996,29.590685000000001,07062-009-000,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.172010753369166,193302.336657914362149,249274.336657914362149,-11425.663342085637851,27679.336657914391253,11425.663342085637851,27679.336657914391253,0.956173136393994
5085,64427,1.000000000000000,1530,1.000000000000000,ST. JOHN'S,279300,2220,2007,100,2220.000000000000000,0.000000000000000,956.000000000000000,0.000000000000000,17,235185.000000000000000,1.294839618300716,-82.423364000000007,29.591571999999999,07062-011-000,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.485385035227234,264444.065473559661768,266664.065473559661768,-12635.934526440338232,29259.065473559661768,12635.934526440338232,29259.065473559661768,0.954758558802577
5090,64525,10.109999999999999,4212,1.400000000000000,ST. JOHN'S,1140500,19940,2003,100,2910.000000000000000,1302.000000000000000,280.000000000000000,738.000000000000000,21,949484.999999999883585,13.090828541020237,-82.450941000000000,29.595096000000002,07071-027-000,HighSprings_B,False,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.634583968672143,834496.617434638086706,854436.617434638086706,-286063.382565361913294,-114988.382565361796878,286063.382565361913294,114988.382565361796878,0.749177218267986
5093,64705,0.570000000000000,1560,1.000000000000000,ST. JOHN'S,285400,7908,2008,100,1560.000000000000000,0.000000000000000,0.000000000000000,560.000000000000000,16,234682.000000000000000,0.738058582431408,-82.447761999999997,29.585538000000000,07087-001-000,HighSprings_B,False,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.503876107922217,269379.409188191872090,277287.409188191872090,-8112.590811808127910,34697.409188191872090,8112.590811808127910,34697.409188191872090,0.971574664289390
5107,64785,0.140000000000000,1688,1.150000000000000,ST. JOHN'S,330300,1258,2011,100,1688.000000000000000,0.000000000000000,96.000000000000000,432.000000000000000,13,279497.000000000000000,0.181277546562100,-82.438208000000003,29.583689000000000,07098-001-066,HighSprings_B,True,False,False,0.870000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.675242224889592,319733.215307715174276,320991.215307715174276,-9308.784692284825724,40236.215307715174276,9308.784692284825724,40236.215307715174276,0.971817182281911
5111,64804,0.150000000000000,1842,1.150000000000000,ST. JOHN'S,350200,969,2013,100,1842.000000000000000,0.000000000000000,216.000000000000000,420.000000000000000,11,296701.000000000000000,0.194225942745107,-82.438799000000003,29.584648999999999,07098-001-085,HighSprings_B,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.764636055548930,349631.861473570694216,350600.861473570694216,400.861473570694216,52930.861473570694216,400.861473570694216,52930.861473570694216,1.001144664401972
5116,64828,0.140000000000000,2161,1.150000000000000,ST. JOHN'S,375600,733,2008,100,2161.000000000000000,0.000000000000000,236.000000000000000,440.000000000000000,16,318527.000000000000000,0.181277546562100,-82.436272000000002,29.584520999999999,07098-001-109,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.785948677538530,357163.406575244502164,357896.406575244502164,-17703.593424755497836,38636.406575244502164,17703.593424755497836,38636.406575244502164,0.952865832202461
5120,64866,0.150000000000000,2458,1.150000000000000,ST. JOHN'S,563300,13651,2009,100,2457.500000000000000,0.000000000000000,263.500000000000000,631.000000000000000,15,465154.000000000000000,0.194225942745107,-82.437875000000005,29.580340000000000,07098-001-147,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.890595942064754,396565.277999009122141,410216.277999009122141,-153083.722000990877859,-68588.722000990877859,153083.722000990877859,68588.722000990877859,0.728237667315834
5123,64870,0.150000000000000,2176,1.150000000000000,ST. JOHN'S,556000,4246,2013,100,2176.000000000000000,0.000000000000000,229.500000000000000,550.000000000000000,11,468353.999999999941792,0.194225942745107,-82.439186000000007,29.581067999999998,07098-001-151,HighSprings_B,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.869333647826902,388222.399052431224845,392468.399052431224845,-163531.600947568775155,-80131.600947568716947,163531.600947568775155,80131.600947568716947,0.705878415561927
5137,64936,0.180000000000000,1684,1.150000000000000,ST. JOHN'S,335100,204,2009,100,1684.000000000000000,0.000000000000000,192.000000000000000,420.000000000000000,15,284631.000000000000000,0.233071131294129,-82.437118999999996,29.582688999999998,07098-001-217,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.672092790449179,318727.820551154436544,318931.820551154436544,-16168.179448845563456,34096.820551154436544,16168.179448845563456,34096.820551154436544,0.951751180397357
5140,64957,5.000000000000000,1863,1.000000000000000,ST. JOHN'S,247300,9946,1994,100,1863.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,200259.000000000000000,6.474198091503579,-82.425927000000001,29.584565000000001,07098-013-000,HighSprings_B,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.447465389633832,254604.181719269108726,264550.181719269137830,17250.181719269137830,54345.181719269108726,17250.181719269137830,54345.181719269108726,1.069754070842172
5142,64967,0.180000000000000,3024,1.150000000000000,ST. JOHN'S,529700,21116,2004,100,2799.000000000000000,225.000000000000000,360.000000000000000,0.000000000000000,20,429129.000000000000000,0.233071131294129,-82.434571000000005,29.585958999999999,07098-100-001,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.822081719772033,370304.796478946809657,391420.796478946809657,-138279.203521053190343,-58824.203521053190343,138279.203521053190343,58824.203521053190343,0.738948077173772
5146,64986,0.180000000000000,1792,1.150000000000000,ST. JOHN'S,307200,756,2005,100,1792.000000000000000,0.000000000000000,204.000000000000000,420.000000000000000,19,260363.999999999970896,0.233071131294129,-82.431096999999994,29.583779000000000,07098-100-020,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.651979121277689,312381.076733849127777,313137.076733849127777,5937.076733849127777,52017.076733849156881,5937.076733849127777,52017.076733849156881,1.019326421659665
5156,65042,0.180000000000000,1894,1.150000000000000,ST. JOHN'S,325700,756,2005,100,1893.500000000000000,0.000000000000000,242.500000000000000,462.000000000000000,19,276089.000000000000000,0.233071131294129,-82.434537000000006,29.583530000000000,07098-102-075,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.687882912801697,323800.515676527749747,324556.515676527749747,-1143.484323472250253,47711.515676527749747,1143.484323472250253,47711.515676527749747,0.996489148530942
5173,65107,0.170000000000000,1794,1.150000000000000,ST. JOHN'S,310000,685,2005,100,5382.000000000000000,0.000000000000000,549.000000000000000,1260.000000000000000,19,262814.999999999941792,0.220122735111122,-82.432225000000003,29.584720000000001,07098-103-139,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.677453253425835,320440.936678501719143,321125.936678501719143,11125.936678501719143,57625.936678501777351,11125.936678501719143,57625.936678501777351,1.035890118317748
5207,65255,0.170000000000000,2168,1.000000000000000,ST. JOHN'S,463000,4645,2009,100,1896.000000000000000,272.000000000000000,276.000000000000000,420.000000000000000,15,388905.000000000000000,0.220122735111122,-82.430537999999999,29.585003000000000,07098-306-284,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.685279139932621,322958.509351136977784,327603.509351136977784,-135396.490648863022216,-65946.490648863022216,135396.490648863022216,65946.490648863022216,0.707566974840469
5209,65269,0.180000000000000,3045,1.150000000000000,ST. JOHN'S,627200,5363,2010,100,2843.000000000000000,202.000000000000000,487.000000000000000,521.000000000000000,14,527757.000000000000000,0.233071131294129,-82.428738999999993,29.586694000000001,07098-306-298,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.047088794290525,463744.389302043186035,469107.389302043186035,-158092.610697956813965,-64012.610697956813965,158092.610697956813965,64012.610697956813965,0.747939077331064
5221,65352,0.190000000000000,1919,1.150000000000000,ST. JOHN'S,493500,10908,2010,100,1919.000000000000000,0.000000000000000,244.000000000000000,448.000000000000000,14,408567.000000000000000,0.246019527477136,-82.427885000000003,29.585802999999999,07098-306-381,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.770937948251007,351842.161170614766888,362750.161170614766888,-130749.838829385233112,-56724.838829385233112,130749.838829385233112,56724.838829385233112,0.735056051004285
5231,65403,0.160000000000000,1811,1.150000000000000,ST. JOHN'S,472100,927,2012,100,1619.000000000000000,192.000000000000000,324.000000000000000,399.000000000000000,12,400358.000000000000000,0.207174338928115,-82.430442999999997,29.582564999999999,07098-407-431,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.748377701149625,343993.383152805268764,344920.383152805268764,-127179.616847194731236,-56364.616847194731236,127179.616847194731236,56364.616847194731236,0.730608733642883
5235,65507,0.620000000000000,2339,1.000000000000000,ST. JOHN'S,171700,6204,1999,100,2059.000000000000000,0.000000000000000,446.000000000000000,0.000000000000000,25,139741.000000000000000,0.802800563346444,-82.342641000000000,29.600444000000000,07136-003-000,HighSprings_A,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.592835407839836,294441.437361596792471,300645.437361596792471,128945.437361596792471,154700.437361596792471,128945.437361596792471,154700.437361596792471,1.750992646252748
5236,65514,0.790000000000000,3365,1.150000000000000,ST. JOHN'S,485100,7682,2003,100,5764.000000000000000,0.000000000000000,1512.000000000000000,0.000000000000000,21,404652.999999999941792,1.022923298457566,-82.341983999999997,29.599565999999999,07136-010-000,HighSprings_A,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.032607929134340,457077.358027501555625,464759.358027501555625,-20340.641972498444375,52424.358027501613833,20340.641972498444375,52424.358027501613833,0.958069177545870
5238,65520,0.520000000000000,1950,1.000000000000000,ST. JOHN'S,400100,3417,1994,100,1434.000000000000000,516.000000000000000,24.000000000000000,528.000000000000000,30,336668.000000000000000,0.673316601516372,-82.344087000000002,29.601412000000000,07136-016-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.502145692410869,268913.673954045516439,272330.673954045516439,-127769.326045954483561,-67754.326045954483561,127769.326045954483561,67754.326045954483561,0.680656520754925
5239,65537,0.540000000000000,1512,1.000000000000000,ST. JOHN'S,439600,2800,1995,100,756.000000000000000,756.000000000000000,473.000000000000000,552.000000000000000,29,370860.000000000000000,0.699213393882387,-82.345398000000003,29.599647000000001,07136-033-000,HighSprings_A,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.392112008338188,240893.934150585904717,243693.934150585904717,-195906.065849414095283,-129966.065849414095283,195906.065849414095283,129966.065849414095283,0.554353808349832
5240,65550,0.490000000000000,2387,1.150000000000000,ST. JOHN'S,445500,42314,2008,100,2387.000000000000000,0.000000000000000,24.000000000000000,504.000000000000000,16,336361.000000000000000,0.634471412967351,-82.344693000000007,29.599193000000000,07136-045-000,HighSprings_A,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.965921934380887,427590.796542631753255,469904.796542631753255,24404.796542631753255,91229.796542631753255,24404.796542631753255,91229.796542631753255,1.054780688086715
5250,65658,0.530000000000000,3518,1.150000000000000,ST. JOHN'S,386300,3172,1994,100,2108.000000000000000,1168.000000000000000,349.000000000000000,696.000000000000000,30,325183.000000000000000,0.686264997699379,-82.369320999999999,29.592731000000001,07143-051-003,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.009777142992887,446760.145794843905605,449932.145794843905605,63632.145794843905605,121577.145794843905605,63632.145794843905605,121577.145794843905605,1.164722096284866
5254,65674,0.450000000000000,1889,1.000000000000000,ST. JOHN'S,388700,7840,1994,100,3778.000000000000000,0.000000000000000,64.000000000000000,1250.000000000000000,30,322555.000000000000000,0.582677828235322,-82.374734000000004,29.598514999999999,07144-006-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.495289605166814,267076.284193891682662,274916.284193891682662,-113783.715806108317338,-55478.715806108317338,113783.715806108317338,55478.715806108317338,0.707271119613820
5255,65678,0.530000000000000,2007,1.000000000000000,ST. JOHN'S,379600,3059,1994,100,1707.000000000000000,0.000000000000000,360.000000000000000,529.000000000000000,30,319601.000000000000000,0.686264997699379,-82.373626000000002,29.597453000000002,07144-010-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.538470765773942,278861.568041140621062,281920.568041140621062,-97679.431958859378938,-40739.431958859378938,97679.431958859378938,40739.431958859378938,0.742677998000897
5256,65679,0.450000000000000,2623,1.150000000000000,ST. JOHN'S,524700,12733,1995,100,2151.000000000000000,0.000000000000000,507.000000000000000,768.000000000000000,29,433262.000000000000000,0.582677828235322,-82.373366000000004,29.597199000000000,07144-011-000,HighSprings_A,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.843199156035435,378207.836698696773965,390940.836698696773965,-133759.163301303226035,-55054.163301303226035,133759.163301303226035,55054.163301303226035,0.745074969885071
5257,65683,0.420000000000000,2446,1.000000000000000,ST. JOHN'S,459000,1506,1995,100,2446.000000000000000,0.000000000000000,216.000000000000000,399.000000000000000,29,388644.000000000000000,0.543832639686301,-82.372828999999996,29.594747000000002,07144-015-000,HighSprings_A,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.642694826316639,309494.260440668498632,311000.260440668498632,-147999.739559331501368,-79149.739559331501368,147999.739559331501368,79149.739559331501368,0.677560480262894
5258,65684,0.430000000000000,2152,1.000000000000000,ST. JOHN'S,260700,1794,1994,100,1872.000000000000000,0.000000000000000,436.000000000000000,506.000000000000000,30,219801.000000000000000,0.556781035869308,-82.372810999999999,29.594446999999999,07144-016-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.561781342134958,285438.348380768671632,287232.348380768671632,26532.348380768671632,65637.348380768671632,26532.348380768671632,65637.348380768671632,1.101773488226961
5259,65689,0.540000000000000,3142,1.000000000000000,ST. JOHN'S,556200,8029,2000,100,3142.000000000000000,0.000000000000000,617.000000000000000,1060.000000000000000,24,464740.999999999941792,0.699213393882387,-82.372733999999994,29.592521999999999,07144-022-000,HighSprings_A,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.921291934390680,408926.999756077071652,416955.999756077071652,-139244.000243922928348,-55814.000243922870141,139244.000243922928348,55814.000243922870141,0.749651204164108
5262,65737,0.640000000000000,5406,1.150000000000000,ST. JOHN'S,857500,20153,1994,100,5406.000000000000000,0.000000000000000,2274.000000000000000,778.000000000000000,30,708722.000000000000000,0.828697355712458,-82.374042000000003,29.591232999999999,07144-073-000,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.295102761151522,594278.153812758158892,614431.153812758158892,-243068.846187241841108,-114443.846187241841108,243068.846187241841108,114443.846187241841108,0.716537788702925
5264,65773,1.030000000000000,2464,1.000000000000000,ST. JOHN'S,349500,38630,1994,100,2464.000000000000000,0.000000000000000,221.000000000000000,675.000000000000000,30,258445.000000000000000,1.333684806849737,-82.367284999999995,29.589109000000001,07146-100-004,HighSprings_A,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.719867855288150,334324.666526743269060,372954.666526743269060,23454.666526743269060,75879.666526743269060,23454.666526743269060,75879.666526743269060,1.067109203223872
