OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,East_Outer_Gainesville,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
3163,42341,0.200000000000000,1467,1.000000000000000,ST. JOHN'S,249300,622,1994,100,1467.000000000000000,0.000000000000000,21.000000000000000,400.000000000000000,30,211283.000000000000000,0.258967923660143,-82.395814999999999,29.681265000000000,06155-001-043,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.241977854535229,207311.517101804201957,207933.517101804201957,-41366.482898195798043,-3971.482898195798043,41366.482898195798043,3971.482898195798043,0.834069462903346
3168,42485,0.200000000000000,1306,1.000000000000000,ST. JOHN'S,254000,5551,1994,100,1306.000000000000000,0.000000000000000,0.000000000000000,286.000000000000000,30,210349.000000000000000,0.258967923660143,-82.397886000000000,29.677181000000001,06172-027-000,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.136633208079841,186583.326296706800349,192134.326296706800349,-61865.673703293199651,-23765.673703293199651,61865.673703293199651,23765.673703293199651,0.756434355498846
3172,42524,0.220000000000000,1456,1.000000000000000,ST. JOHN'S,296400,2777,2005,100,1456.000000000000000,0.000000000000000,0.000000000000000,336.000000000000000,19,249163.000000000000000,0.284864716026157,-82.397592000000003,29.675688999999998,06173-024-000,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.378816072169510,237712.222568037424935,240489.222568037424935,-55910.777431962575065,-11450.777431962575065,55910.777431962575065,11450.777431962575065,0.811367147665443
3173,42525,0.230000000000000,1156,1.000000000000000,ST. JOHN'S,270800,2887,2000,100,1156.000000000000000,0.000000000000000,152.000000000000000,572.000000000000000,24,227293.000000000000000,0.297813112209165,-82.398152999999994,29.675246999999999,06173-025-000,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.219233640070728,202649.596324494545115,205536.596324494545115,-65263.403675505454885,-24643.403675505454885,65263.403675505454885,24643.403675505454885,0.758997770769921
3188,42649,5.000000000000000,4425,1.000000000000000,ST. JOHN'S,602500,5168,2000,100,3173.000000000000000,1252.000000000000000,220.000000000000000,552.000000000000000,24,506957.000000000000000,6.474198091503579,-82.419184999999999,29.686515000000000,06190-010-001,HighSprings_B,False,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.229151330288127,556349.142499674810097,561517.142499674810097,-40982.857500325189903,49392.142499674810097,40982.857500325189903,49392.142499674810097,0.931978659750498
3189,42696,0.360000000000000,1636,1.000000000000000,ST. JOHN'S,334300,7904,2006,100,908.000000000000000,728.000000000000000,64.000000000000000,380.000000000000000,18,276251.000000000000000,0.466142262588258,-82.406968000000006,29.685243000000000,06196-014-000,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.538789088838675,278950.350240076659247,286854.350240076659247,-47445.649759923340753,2699.350240076659247,47445.649759923340753,2699.350240076659247,0.858074634280816
3190,42706,0.200000000000000,1960,1.000000000000000,ST. JOHN'S,256800,4027,1994,100,3416.000000000000000,2744.000000000000000,1936.000000000000000,0.000000000000000,30,214253.000000000000000,0.258967923660143,-82.406334000000001,29.686420999999999,06196-024-000,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.341041286646709,228900.178703684767243,232927.178703684767243,-23872.821296315232757,14647.178703684767243,23872.821296315232757,14647.178703684767243,0.907037300247994
3225,42946,1.960000000000000,2490,1.150000000000000,ST. JOHN'S,589600,47683,2012,100,2490.000000000000000,0.000000000000000,368.000000000000000,554.000000000000000,12,453477.000000000000000,2.537885651869403,-82.419746000000004,29.677451000000001,06228-015-002,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.162546733840085,520500.815521560783964,568183.815521560842171,-21416.184478439157829,67023.815521560783964,21416.184478439157829,67023.815521560783964,0.963676756312010
3232,42980,0.190000000000000,1546,1.000000000000000,ST. JOHN'S,308800,4303,2005,100,1546.000000000000000,0.000000000000000,33.000000000000000,420.000000000000000,19,258177.000000000000000,0.246019527477136,-82.430914000000001,29.685656000000002,06230-001-001,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.439803060239123,252660.775630778836785,256963.775630778836785,-51836.224369221163215,-5516.224369221163215,51836.224369221163215,5516.224369221163215,0.832136579115216
3233,42985,0.220000000000000,1903,1.000000000000000,ST. JOHN'S,308400,3284,1996,100,1383.000000000000000,520.000000000000000,37.000000000000000,483.000000000000000,28,258856.000000000000000,0.284864716026157,-82.431555000000003,29.685670999999999,06230-001-006,HighSprings_B,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.451490835005432,255631.142544754635310,258915.142544754635310,-49484.857455245364690,-3224.857455245364690,49484.857455245364690,3224.857455245364690,0.839543263763796
3234,42991,0.200000000000000,1332,1.000000000000000,ST. JOHN'S,278500,342,2003,100,1332.000000000000000,0.000000000000000,21.000000000000000,300.000000000000000,21,236383.000000000000000,0.258967923660143,-82.431864000000004,29.686192999999999,06230-001-012,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.311968006274700,222341.108475963643286,222683.108475963643286,-55816.891524036356714,-14041.891524036356714,55816.891524036356714,14041.891524036356714,0.799580281780839
3235,42998,0.200000000000000,1742,1.000000000000000,ST. JOHN'S,337300,3168,2005,100,2312.000000000000000,1172.000000000000000,30.000000000000000,882.000000000000000,19,283537.000000000000000,0.258967923660143,-82.432715000000002,29.687061000000000,06230-001-019,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.532099634602213,277090.552090511890128,280258.552090511890128,-57041.447909488109872,-6446.447909488109872,57041.447909488109872,6446.447909488109872,0.830888088024049
3236,43003,0.170000000000000,1342,1.000000000000000,ST. JOHN'S,285400,5490,2000,100,1342.000000000000000,0.000000000000000,24.000000000000000,316.000000000000000,24,237100.000000000000000,0.220122735111122,-82.433597000000006,29.686807000000002,06230-001-024,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.263420443517441,211804.814558462589048,217294.814558462589048,-68105.185441537410952,-25295.185441537410952,68105.185441537410952,25295.185441537410952,0.761369357247591
3237,43004,0.180000000000000,1482,1.000000000000000,ST. JOHN'S,280200,3931,2005,100,1482.000000000000000,0.000000000000000,16.000000000000000,276.000000000000000,19,234238.999999999970896,0.233071131294129,-82.433407000000003,29.686681000000000,06230-001-025,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.395271010722091,241656.121905461361166,245587.121905461361166,-34612.878094538638834,7417.121905461390270,34612.878094538638834,7417.121905461390270,0.876470813367100
3238,43007,0.240000000000000,1303,1.000000000000000,ST. JOHN'S,231800,826,1994,100,2606.000000000000000,0.000000000000000,18.000000000000000,920.000000000000000,30,196204.000000000000000,0.310761508392172,-82.432866000000004,29.686252000000000,06230-001-028,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.196512695003776,198097.120105957670603,198923.120105957670603,-32876.879894042329397,1893.120105957670603,32876.879894042329397,1893.120105957670603,0.858167041009308
3239,43017,0.180000000000000,1636,1.000000000000000,ST. JOHN'S,221400,4932,1994,100,1636.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,30,183258.000000000000000,0.233071131294129,-82.434228000000004,29.685649000000002,06230-001-038,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.181552584134650,195155.622650275385240,200087.622650275385240,-21312.377349724614760,11897.622650275385240,21312.377349724614760,11897.622650275385240,0.903738133018407
3240,43024,0.180000000000000,1800,1.000000000000000,ST. JOHN'S,314600,1795,2010,100,1312.000000000000000,488.000000000000000,48.000000000000000,0.000000000000000,14,265615.000000000000000,0.233071131294129,-82.434315999999995,29.686351999999999,06230-001-045,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.480717390432984,263212.610740417498164,265007.610740417498164,-49592.389259582501836,-2402.389259582501836,49592.389259582501836,2402.389259582501836,0.842363670503552
3241,43025,0.180000000000000,969,1.000000000000000,ST. JOHN'S,225400,8281,2000,100,1938.000000000000000,0.000000000000000,40.000000000000000,882.000000000000000,24,183309.000000000000000,0.233071131294129,-82.434099000000003,29.686259000000000,06230-001-046,HighSprings_B,True,False,True,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.088751501907911,177859.910884030570742,186140.910884030570742,-39259.089115969429258,-5449.089115969429258,39259.089115969429258,5449.089115969429258,0.825824804276977
3242,43026,0.180000000000000,1637,1.000000000000000,ST. JOHN'S,282200,2728,2000,100,2298.000000000000000,976.000000000000000,108.000000000000000,0.000000000000000,24,237141.999999999970896,0.233071131294129,-82.433909999999997,29.686129999999999,06230-001-047,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.289139441313672,217322.877476719411789,220050.877476719411789,-62149.122523280588211,-19819.122523280559108,62149.122523280588211,19819.122523280559108,0.779769232731111
3243,43041,0.190000000000000,1663,1.000000000000000,ST. JOHN'S,322100,4176,2003,100,1663.000000000000000,0.000000000000000,15.000000000000000,441.000000000000000,21,269609.000000000000000,0.246019527477136,-82.435643999999996,29.687532000000001,06230-002-060,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.451880332121467,255730.729530707612867,259906.729530707612867,-62193.270469292387133,-13878.270469292387133,62193.270469292387133,13878.270469292387133,0.806913162156807
3244,43064,0.170000000000000,1337,1.000000000000000,ST. JOHN'S,230000,3003,1996,100,2674.000000000000000,0.000000000000000,30.000000000000000,800.000000000000000,28,192496.999999999970896,0.220122735111122,-82.435637000000000,29.685735000000001,06230-002-083,HighSprings_B,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.220601913433351,202927.066153090010630,205930.066153090010630,-24069.933846909989370,10430.066153090039734,24069.933846909989370,10430.066153090039734,0.895348113709087
3245,43066,0.200000000000000,1737,1.000000000000000,ST. JOHN'S,298800,3054,2005,100,2674.000000000000000,0.000000000000000,830.000000000000000,0.000000000000000,19,250925.999999999970896,0.258967923660143,-82.436115999999998,29.685766999999998,06230-002-085,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.422596683239675,248350.586778275901452,251404.586778275901452,-47395.413221724098548,-2575.413221724069444,47395.413221724098548,2575.413221724069444,0.841380812510964
3246,43068,0.180000000000000,1734,1.000000000000000,ST. JOHN'S,291300,418,1998,100,1734.000000000000000,0.000000000000000,36.000000000000000,404.000000000000000,26,247187.000000000000000,0.233071131294129,-82.436099999999996,29.686271000000001,06230-002-087,HighSprings_B,True,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.405863211420346,244229.396309176459908,244647.396309176459908,-46652.603690823540092,-2957.603690823540092,46652.603690823540092,2957.603690823540092,0.839846880567032
3247,43132,0.280000000000000,1664,1.000000000000000,ST. JOHN'S,356300,22420,2000,100,1664.000000000000000,0.000000000000000,16.000000000000000,456.000000000000000,24,280435.000000000000000,0.362555093124200,-82.424066999999994,29.685479999999998,06230-034-006,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.438030762776959,252213.382153608719818,274633.382153608719818,-81666.617846391280182,-28221.617846391280182,81666.617846391280182,28221.617846391280182,0.770792540425509
3248,43137,0.250000000000000,2034,1.000000000000000,ST. JOHN'S,352500,3552,2000,100,2034.000000000000000,0.000000000000000,260.000000000000000,400.000000000000000,24,296073.000000000000000,0.323709904575179,-82.425394999999995,29.686105000000001,06230-034-011,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.575639946357095,289421.663320364023093,292973.663320364023093,-59526.336679635976907,-6651.336679635976907,59526.336679635976907,6651.336679635976907,0.831130959774082
3249,43141,0.280000000000000,2360,1.000000000000000,ST. JOHN'S,360500,2825,1994,100,2360.000000000000000,0.000000000000000,276.000000000000000,462.000000000000000,30,303600.000000000000000,0.362555093124200,-82.426280000000006,29.686827999999998,06230-034-015,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.587615606531951,292908.515815246035345,295733.515815246035345,-64766.484184753964655,-10691.484184753964655,64766.484184753964655,10691.484184753964655,0.820342623620655
3250,43160,0.250000000000000,1815,1.000000000000000,ST. JOHN'S,334800,3571,2000,100,1815.000000000000000,0.000000000000000,21.000000000000000,460.000000000000000,24,281009.000000000000000,0.323709904575179,-82.423148999999995,29.687929000000000,06230-036-006,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.486416446374855,264716.956737965694629,268287.956737965694629,-66512.043262034305371,-16292.043262034305371,66512.043262034305371,16292.043262034305371,0.801337983088309
3251,43161,0.250000000000000,1920,1.000000000000000,ST. JOHN'S,367400,4250,2000,100,1920.000000000000000,0.000000000000000,240.000000000000000,400.000000000000000,24,308040.000000000000000,0.323709904575179,-82.423142999999996,29.687660999999999,06230-036-007,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.538935876038948,278991.299586350272875,283241.299586350272875,-84158.700413649727125,-29048.700413649727125,84158.700413649727125,29048.700413649727125,0.770934402793550
3252,43168,0.230000000000000,2032,1.000000000000000,ST. JOHN'S,391400,3228,2012,100,816.000000000000000,896.000000000000000,402.000000000000000,462.000000000000000,12,329462.000000000000000,0.297813112209165,-82.423761999999996,29.687252000000001,06230-036-014,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.740376963817047,341252.162963926210068,344480.162963926210068,-46919.837036073789932,11790.162963926210068,46919.837036073789932,11790.162963926210068,0.880123053050399
3253,43178,0.200000000000000,1585,1.000000000000000,ST. JOHN'S,331500,3416,2000,100,1585.000000000000000,0.000000000000000,54.000000000000000,580.000000000000000,24,278359.000000000000000,0.258967923660143,-82.423687999999999,29.686571000000001,06230-036-024,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.397916414259491,242296.246185394120403,245712.246185394120403,-85787.753814605879597,-36062.753814605879597,85787.753814605879597,36062.753814605879597,0.741213412323964
3254,43186,0.460000000000000,2592,1.000000000000000,ST. JOHN'S,395900,4047,1995,100,2592.000000000000000,0.000000000000000,24.000000000000000,440.000000000000000,29,332468.000000000000000,0.595626224418329,-82.424437999999995,29.688438000000001,06230-037-001,HighSprings_B,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.676928960376449,320272.975756881816778,324319.975756881816778,-71580.024243118183222,-12195.024243118183222,71580.024243118183222,12195.024243118183222,0.819196705624859
3255,43195,0.290000000000000,1902,1.000000000000000,ST. JOHN'S,396900,4231,2015,100,2700.000000000000000,1104.000000000000000,108.000000000000000,908.000000000000000,9,333134.000000000000000,0.375503489307208,-82.424961999999994,29.686866999999999,06230-037-010,HighSprings_B,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.756044274376265,346640.768835364608094,350871.768835364608094,-46028.231164635391906,13506.768835364608094,46028.231164635391906,13506.768835364608094,0.884030659701095
3256,43198,0.230000000000000,1660,1.000000000000000,ST. JOHN'S,350400,4808,2005,100,3320.000000000000000,0.000000000000000,32.000000000000000,960.000000000000000,19,293032.000000000000000,0.297813112209165,-82.424368999999999,29.686288000000001,06230-037-013,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.514336650499194,272212.053636649390683,277020.053636649390683,-73379.946363350609317,-20819.946363350609317,73379.946363350609317,20819.946363350609317,0.790582344853451
3257,43207,0.300000000000000,2392,1.000000000000000,ST. JOHN'S,364000,3045,1994,100,2392.000000000000000,0.000000000000000,30.000000000000000,462.000000000000000,30,306355.000000000000000,0.388451885490215,-82.424384000000003,29.685828999999998,06230-037-022,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.582582065537657,291437.853218669770285,294482.853218669770285,-69517.146781330229715,-14917.146781330229715,69517.146781330229715,14917.146781330229715,0.809018827523818
3258,43231,0.440000000000000,1344,1.000000000000000,ST. JOHN'S,300600,2684,2010,100,1344.000000000000000,0.000000000000000,72.000000000000000,0.000000000000000,14,252825.999999999970896,0.569729432052315,-82.424858999999998,29.682227999999999,06230-060-003,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.366433676903387,234786.924344419356203,237470.924344419356203,-63129.075655580643797,-18039.075655580614693,63129.075655580643797,18039.075655580614693,0.789989768278175
3259,43247,0.330000000000000,1248,1.000000000000000,ST. JOHN'S,244700,2815,1998,100,1248.000000000000000,0.000000000000000,284.000000000000000,0.000000000000000,26,205180.000000000000000,0.427297074039236,-82.422522999999998,29.681031000000001,06230-060-019,HighSprings_B,True,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.141731948649156,187537.095717199088540,190352.095717199088540,-54347.904282800911460,-17642.904282800911460,54347.904282800911460,17642.904282800911460,0.777899859898648
3260,43254,0.320000000000000,1300,1.000000000000000,ST. JOHN'S,325500,12462,2007,100,1300.000000000000000,0.000000000000000,108.000000000000000,200.000000000000000,17,264213.000000000000000,0.414348677856229,-82.423841999999993,29.679912000000002,06230-060-026,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.391851022952590,240831.072557628765935,253293.072557628765935,-72206.927442371234065,-23381.927442371234065,72206.927442371234065,23381.927442371234065,0.778166121528813
3261,43257,0.320000000000000,1460,1.000000000000000,ST. JOHN'S,276600,2154,2000,100,1460.000000000000000,0.000000000000000,72.000000000000000,0.000000000000000,24,232956.000000000029104,0.414348677856229,-82.424811000000005,29.679922999999999,06230-060-029,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.256026160067709,210244.445737752044806,212398.445737752044806,-64201.554262247955194,-22711.554262247984298,64201.554262247955194,22711.554262247984298,0.767890259355575
3262,43265,0.300000000000000,1188,1.000000000000000,ST. JOHN'S,191600,3590,1994,100,1976.000000000000000,0.000000000000000,536.000000000000000,0.000000000000000,30,159270.000000000000000,0.388451885490215,-82.425110000000004,29.680724999999999,06230-060-037,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.046880151884624,170566.435678543697577,174156.435678543697577,-17443.564321456302423,11296.435678543697577,17443.564321456302423,11296.435678543697577,0.908958432560249
3263,43404,0.170000000000000,1800,1.000000000000000,ST. JOHN'S,291300,880,2001,100,1800.000000000000000,0.000000000000000,359.000000000000000,496.000000000000000,23,246725.000000000000000,0.220122735111122,-82.453210999999996,29.683700000000002,06234-010-008,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.493001713919842,266465.941166479664389,267345.941166479664389,-23954.058833520335611,19740.941166479664389,23954.058833520335611,19740.941166479664389,0.917768421443459
3264,43411,0.180000000000000,1856,1.000000000000000,ST. JOHN'S,370500,1018,2000,100,1856.000000000000000,0.000000000000000,235.000000000000000,529.000000000000000,24,313907.000000000000000,0.233071131294129,-82.453903999999994,29.683306999999999,06234-010-015,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.499312492965815,268152.866151272144634,269170.866151272144634,-101329.133848727855366,-45754.133848727855366,101329.133848727855366,45754.133848727855366,0.726507061137037
3265,43414,0.200000000000000,2322,1.000000000000000,ST. JOHN'S,446200,1360,2006,100,2083.500000000000000,238.000000000000000,352.500000000000000,483.000000000000000,18,377910.000000000000000,0.258967923660143,-82.453979000000004,29.682763000000001,06234-010-018,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.733940613669267,339062.797872725292109,340422.797872725292109,-105777.202127274707891,-38847.202127274707891,105777.202127274707891,38847.202127274707891,0.762937691332867
3266,43420,0.140000000000000,1894,1.000000000000000,ST. JOHN'S,400100,3245,2015,100,1893.500000000000000,0.000000000000000,430.500000000000000,420.000000000000000,9,336839.999999999941792,0.181277546562100,-82.454577000000000,29.681830000000001,06234-010-024,HighSprings_B,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.696797431379554,326699.945699325879104,329944.945699325879104,-70155.054300674120896,-10140.054300674062688,70155.054300674120896,10140.054300674062688,0.824656200198265
3267,43432,0.130000000000000,1487,1.000000000000000,ST. JOHN'S,353300,2624,2015,100,1487.000000000000000,0.000000000000000,334.000000000000000,400.000000000000000,9,297681.000000000000000,0.168329150379093,-82.452106999999998,29.682780999999999,06234-010-036,HighSprings_B,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.537180925890942,278502.113138315093238,281126.113138315093238,-72173.886861684906762,-19178.886861684906762,72173.886861684906762,19178.886861684906762,0.795715010298090
3268,43435,0.140000000000000,1779,1.000000000000000,ST. JOHN'S,394900,3871,2013,100,1779.000000000000000,0.000000000000000,53.000000000000000,420.000000000000000,11,331794.000000000000000,0.181277546562100,-82.453168000000005,29.683095000000002,06234-010-039,HighSprings_B,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.615162245908415,301089.320605551940389,304960.320605551940389,-89939.679394448059611,-30704.679394448059611,89939.679394448059611,30704.679394448059611,0.772246950128012
