OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6222,81349,0.230000000000000,2483,1.150000000000000,GAINESVILLE,566800,6669,2015,100,1273.000000000000000,660.000000000000000,585.000000000000000,0.000000000000000,9,475110.999999999941792,0.297813112209165,-82.318662000000003,29.660308000000001,10366-000-000,MidtownEast_C,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.792343920521789,359454.872776685282588,366123.872776685282588,-200676.127223314717412,-115656.127223314659204,200676.127223314717412,115656.127223314659204,0.645948963967335
6223,81366,0.150000000000000,1467,1.000000000000000,GAINESVILLE,325400,3878,1994,100,1467.000000000000000,0.000000000000000,18.000000000000000,252.000000000000000,30,272712.000000000000000,0.194225942745107,-82.317796999999999,29.659592000000000,10382-002-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.075539825468644,175525.537736263853731,179403.537736263853731,-145996.462263736146269,-97186.462263736146269,145996.462263736146269,97186.462263736146269,0.551332322483909
6224,81375,0.170000000000000,1284,1.000000000000000,GAINESVILLE,220200,2567,1994,100,1144.000000000000000,0.000000000000000,140.000000000000000,0.000000000000000,30,184603.000000000000000,0.220122735111122,-82.317583999999997,29.661293000000001,10388-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.911229827467977,148929.724716264783638,151496.724716264783638,-68703.275283735216362,-35673.275283735216362,68703.275283735216362,35673.275283735216362,0.687996025051157
6225,81389,0.230000000000000,924,1.000000000000000,GAINESVILLE,240600,2807,2007,100,924.000000000000000,0.000000000000000,192.000000000000000,0.000000000000000,17,201703.000000000000000,0.297813112209165,-82.317214000000007,29.659590000000001,10402-000-000,MidtownEast_C,True,False,True,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.927802459154980,151418.447574057267047,154225.447574057267047,-86374.552425942732953,-50284.552425942732953,86374.552425942732953,50284.552425942732953,0.641003522751693
6226,81398,0.110000000000000,936,1.000000000000000,GAINESVILLE,297000,3185,2008,100,936.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,16,249265.000000000000000,0.142432358013079,-82.317290999999997,29.660578999999998,10407-000-000,MidtownEast_C,True,False,True,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.886308295118805,145264.034791787795257,148449.034791787795257,-148550.965208212204743,-104000.965208212204743,148550.965208212204743,104000.965208212204743,0.499828399972349
6227,81400,0.120000000000000,854,1.000000000000000,GAINESVILLE,209300,4771,2005,100,854.000000000000000,0.000000000000000,72.000000000000000,0.000000000000000,19,173133.999999999970896,0.155380754196086,-82.316978000000006,29.660577000000000,10409-000-000,MidtownEast_C,True,False,True,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.793651344220256,132409.059347666625399,137180.059347666625399,-72119.940652333374601,-40724.940652333345497,72119.940652333374601,40724.940652333345497,0.655423121584647
6228,81402,0.170000000000000,900,1.000000000000000,GAINESVILLE,178100,1432,1994,100,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,149953.000000000000000,0.220122735111122,-82.316862000000000,29.661290000000001,10412-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.648071068805844,114470.344543007129687,115902.344543007129687,-62197.655456992870313,-35482.655456992870313,62197.655456992870313,35482.655456992870313,0.650771165317278
6229,81403,0.170000000000000,1210,1.000000000000000,GAINESVILLE,373600,8315,2004,100,1100.000000000000000,0.000000000000000,134.000000000000000,0.000000000000000,20,309245.000000000000000,0.220122735111122,-82.316862000000000,29.661017000000001,10413-000-000,MidtownEast_C,True,False,False,0.800000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.026719390258535,167162.118548562430078,175477.118548562430078,-198122.881451437569922,-142082.881451437569922,198122.881451437569922,142082.881451437569922,0.469692501468315
6230,81408,0.220000000000000,1369,1.000000000000000,GAINESVILLE,238900,563,1994,100,1177.000000000000000,0.000000000000000,308.000000000000000,0.000000000000000,30,202502.000000000000000,0.284864716026157,-82.317212999999995,29.661735000000000,10416-001-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.977184529864466,159083.504657359502744,159646.504657359502744,-79253.495342640497256,-43418.495342640497256,79253.495342640497256,43418.495342640497256,0.668256612211635
6233,81418,0.200000000000000,2216,1.000000000000000,GAINESVILLE,472800,1560,2006,100,1894.000000000000000,0.000000000000000,412.000000000000000,480.000000000000000,18,400320.000000000000000,0.258967923660143,-82.316486999999995,29.659877999999999,10422-001-000,MidtownEast_C,True,False,False,0.820000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.572861554779026,288618.652664073626511,290178.652664073626511,-182621.347335926373489,-111701.347335926373489,182621.347335926373489,111701.347335926373489,0.613745035245503
6234,81434,0.110000000000000,999,1.000000000000000,GAINESVILLE,174700,1200,1994,100,999.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,30,147295.000000000000000,0.142432358013079,-82.316560999999993,29.661729999999999,10437-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.718255689222854,122793.049044731378672,123993.049044731378672,-50706.950955268621328,-24501.950955268621328,50706.950955268621328,24501.950955268621328,0.709748420404873
6235,81436,0.110000000000000,759,1.000000000000000,GAINESVILLE,250500,884,2012,100,759.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,12,212041.000000000000000,0.142432358013079,-82.316248999999999,29.661729000000001,10439-000-000,MidtownEast_C,True,False,True,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.809747035367268,134557.518758072867058,135441.518758072867058,-115058.481241927132942,-77483.481241927132942,115058.481241927132942,77483.481241927132942,0.540684705621049
6236,81439,0.110000000000000,951,1.000000000000000,GAINESVILLE,215000,785,1994,100,1518.000000000000000,0.000000000000000,544.000000000000000,0.000000000000000,30,181965.000000000000000,0.142432358013079,-82.316243999999998,29.662718000000002,10442-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.704439550908901,121108.189224510788335,121893.189224510788335,-93106.810775489211665,-60856.810775489211665,93106.810775489211665,60856.810775489211665,0.566945066160515
6237,81448,0.230000000000000,940,1.000000000000000,GAINESVILLE,209700,3360,1994,100,784.000000000000000,0.000000000000000,156.000000000000000,0.000000000000000,30,174884.999999999970896,0.297813112209165,-82.312090999999995,29.659837000000000,10451-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.741944052002738,125736.540948438734631,129096.540948438734631,-80603.459051561265369,-49148.459051561236265,80603.459051561265369,49148.459051561236265,0.615624897226699
6238,81453,0.230000000000000,1014,1.000000000000000,GAINESVILLE,165400,1090,1994,100,784.000000000000000,0.000000000000000,314.000000000000000,0.000000000000000,30,139500.000000000000000,0.297813112209165,-82.311774999999997,29.660274999999999,10456-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.794926808842842,132578.050166570232250,133668.050166570232250,-31731.949833429767750,-6921.949833429767750,31731.949833429767750,6921.949833429767750,0.808150242845044
6239,81458,0.230000000000000,1788,1.000000000000000,GAINESVILLE,207000,6490,1994,100,1369.000000000000000,0.000000000000000,419.000000000000000,0.000000000000000,30,169460.000000000000000,0.297813112209165,-82.311774999999997,29.661266000000001,10461-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.148468780734724,188804.766890353144845,195294.766890353144845,-11705.233109646855155,19344.766890353144845,11705.233109646855155,19344.766890353144845,0.943452980146634
6240,81459,0.230000000000000,1072,1.000000000000000,GAINESVILLE,252600,249,2005,100,784.000000000000000,0.000000000000000,288.000000000000000,0.000000000000000,19,214460.999999999970896,0.297813112209165,-82.312089000000000,29.661708000000001,10462-000-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.995401883798344,162008.143877272261307,162257.143877272261307,-90342.856122727738693,-52452.856122727709590,90342.856122727738693,52452.856122727709590,0.642348154700207
6241,81461,0.230000000000000,1265,1.000000000000000,GAINESVILLE,209700,1591,1994,100,1132.000000000000000,0.000000000000000,153.000000000000000,0.000000000000000,30,176654.000000000000000,0.297813112209165,-82.311774000000000,29.661705999999999,10464-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.925551714693199,151078.026585805608192,152669.026585805608192,-57030.973414194391808,-25575.973414194391808,57030.973414194391808,25575.973414194391808,0.728035415287580
6242,81469,0.230000000000000,985,1.000000000000000,GAINESVILLE,235200,3020,2002,100,825.000000000000000,0.000000000000000,160.000000000000000,0.000000000000000,22,196899.999999999970896,0.297813112209165,-82.311367000000004,29.659558000000001,10472-000-000,MidtownEast_C,True,False,True,0.780000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.894776002793087,146499.310770957061322,149519.310770957061322,-85680.689229042938678,-50400.689229042909574,85680.689229042938678,50400.689229042909574,0.635711355318695
6243,81478,0.230000000000000,841,1.000000000000000,GAINESVILLE,175000,223,1994,100,841.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,148527.000000000000000,0.297813112209165,-82.311364999999995,29.661263999999999,10480-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.628886385902176,112295.198735863828915,112518.198735863828915,-62481.801264136171085,-36231.801264136171085,62481.801264136171085,36231.801264136171085,0.642961135633508
6244,81481,0.230000000000000,750,0.900000000000000,GAINESVILLE,155400,4094,1994,100,1500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,127995.999999999985448,0.297813112209165,-82.311364999999995,29.661704000000000,10483-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.454056934458105,94283.071448059432441,98377.071448059432441,-57022.928551940567559,-33712.928551940553007,57022.928551940567559,33712.928551940553007,0.633057087825350
6245,81488,0.400000000000000,1470,1.000000000000000,GAINESVILLE,143400,3546,1994,100,1392.000000000000000,0.000000000000000,78.000000000000000,0.000000000000000,30,118344.000000000000000,0.517935847320286,-82.310933000000006,29.662693000000001,10490-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.054368246410375,171848.447193167579826,175394.447193167579826,31994.447193167579826,53504.447193167579826,31994.447193167579826,53504.447193167579826,1.223113299812884
6246,81492,0.210000000000000,981,1.000000000000000,GAINESVILLE,165800,96,1994,100,1962.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,140833.999999999970896,0.271916319843150,-82.310595000000006,29.660270000000001,10497-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.717327783248695,122679.161487581470283,122775.161487581470283,-43024.838512418529717,-18154.838512418500613,43024.838512418529717,18154.838512418500613,0.740501577126547
6247,81493,0.210000000000000,841,1.000000000000000,GAINESVILLE,235900,0,2007,100,750.000000000000000,0.000000000000000,91.000000000000000,0.000000000000000,17,200515.000000000000000,0.271916319843150,-82.310595000000006,29.660546000000000,10498-000-000,MidtownEast_C,True,False,True,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.856223599169505,140958.894595943624154,140958.894595943624154,-94941.105404056375846,-59556.105404056375846,94941.105404056375846,59556.105404056375846,0.597536645171444
6248,81495,0.210000000000000,859,1.000000000000000,GAINESVILLE,260100,1581,2012,100,750.000000000000000,0.000000000000000,109.000000000000000,0.000000000000000,12,219504.000000000000000,0.271916319843150,-82.310311999999996,29.660544000000002,10500-000-000,MidtownEast_C,True,False,True,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.937743777273230,152931.253714736085385,154512.253714736085385,-105587.746285263914615,-66572.746285263914615,105587.746285263914615,66572.746285263914615,0.594049418357309
6249,81499,0.210000000000000,841,1.000000000000000,GAINESVILLE,139800,3002,1994,100,841.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,30,115828.000000000000000,0.271916319843150,-82.310310999999999,29.661261000000000,10504-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.652585044664576,114988.228894177998882,117990.228894177998882,-21809.771105822001118,-839.771105822001118,21809.771105822001118,839.771105822001118,0.843993053606423
6250,81509,0.260000000000000,1120,1.000000000000000,GAINESVILLE,225300,1729,1994,100,1120.000000000000000,0.000000000000000,238.000000000000000,0.000000000000000,30,189776.000000000000000,0.336658300758186,-82.309578999999999,29.661256999999999,10514-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.863285553000274,141957.862984292994952,143686.862984292994952,-81613.137015707005048,-47818.137015707005048,81613.137015707005048,47818.137015707005048,0.637757936015504
6254,81560,0.450000000000000,1326,1.000000000000000,GAINESVILLE,395300,36483,2005,100,861.000000000000000,0.000000000000000,690.000000000000000,0.000000000000000,19,299522.000000000000000,0.582677828235322,-82.313682999999997,29.663520999999999,10523-009-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.185193525180354,195867.467873950983630,232350.467873950983630,-162949.532126049016370,-103654.532126049016370,162949.532126049016370,103654.532126049016370,0.587782615416016
6256,81568,0.330000000000000,1272,1.000000000000000,GAINESVILLE,248300,2740,2003,100,1272.000000000000000,0.000000000000000,408.000000000000000,0.000000000000000,21,208315.000000000000000,0.427297074039236,-82.312364000000002,29.665306999999999,10570-003-000,MidtownEast_C,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.102936223805944,180400.782431725965580,183140.782431725965580,-65159.217568274034420,-27914.217568274034420,65159.217568274034420,27914.217568274034420,0.737578664646500
6257,81572,0.330000000000000,988,1.000000000000000,GAINESVILLE,236100,280,1994,100,988.000000000000000,0.000000000000000,44.000000000000000,0.000000000000000,30,200405.000000000000000,0.427297074039236,-82.313002999999995,29.664923999999999,10570-007-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.789050242927740,131801.231265165552031,132081.231265165552031,-104018.768734834447969,-68603.768734834447969,104018.768734834447969,68603.768734834447969,0.559429187908367
6258,81604,0.230000000000000,1056,1.000000000000000,GAINESVILLE,200200,980,1994,100,1056.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,30,169189.999999999970896,0.297813112209165,-82.311238000000003,29.664384999999999,10572-020-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.797904156001589,132973.369256602105452,133953.369256602105452,-66246.630743397894548,-36216.630743397865444,66246.630743397894548,36216.630743397865444,0.669097748534476
6259,81607,0.240000000000000,1331,1.000000000000000,GAINESVILLE,159100,683,1994,100,1100.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,30,134552.000000000000000,0.310761508392172,-82.310768999999993,29.664003000000001,10572-023-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.964675211050649,157105.873577166144969,157788.873577166144969,-1311.126422833855031,22553.873577166144969,1311.126422833855031,22553.873577166144969,0.991759104821912
6260,81617,0.270000000000000,2297,1.000000000000000,GAINESVILLE,306200,6234,1995,100,2045.000000000000000,0.000000000000000,252.000000000000000,0.000000000000000,29,254036.000000000029104,0.349606696941193,-82.309067999999996,29.666240999999999,10573-008-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.327367226199929,225791.486484903463861,232025.486484903463861,-74174.513515096536139,-28244.513515096565243,74174.513515096536139,28244.513515096565243,0.757757957168202
6261,81632,0.260000000000000,1422,1.000000000000000,GAINESVILLE,237000,2680,2000,100,3696.000000000000000,0.000000000000000,642.000000000000000,0.000000000000000,24,198769.999999999970896,0.336658300758186,-82.309580999999994,29.665687999999999,10573-029-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.113669389515398,182347.482361727656098,185027.482361727656098,-51972.517638272343902,-16422.517638272314798,51972.517638272343902,16422.517638272314798,0.780706676631762
6262,81638,0.260000000000000,1498,1.000000000000000,GAINESVILLE,298800,880,2010,100,1498.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,14,253100.000000000000000,0.336658300758186,-82.308201999999994,29.665406000000001,10573-035-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.261215228247345,211338.253969458542997,212218.253969458542997,-86581.746030541457003,-41761.746030541457003,86581.746030541457003,41761.746030541457003,0.710235120379714
6263,81641,0.220000000000000,1037,1.000000000000000,GAINESVILLE,205900,351,2003,100,1768.000000000000000,0.000000000000000,498.000000000000000,0.000000000000000,21,174663.999999999970896,0.284864716026157,-82.306104000000005,29.665524999999999,10573-040-000,MidtownEast_C,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.947708930806693,154462.855788443586789,154813.855788443586789,-51086.144211556413211,-20201.144211556384107,51086.144211556413211,20201.144211556384107,0.751888566238191
6264,81649,0.270000000000000,1232,1.000000000000000,GAINESVILLE,308500,538,2010,100,2464.000000000000000,0.000000000000000,548.000000000000000,0.000000000000000,14,261686.999999999970896,0.349606696941193,-82.309944999999999,29.665140999999998,10573-050-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.167640639404402,192459.426565131463576,192997.426565131463576,-115502.573434868536424,-69227.573434868507320,115502.573434868536424,69227.573434868507320,0.625599437812420
6265,81655,0.210000000000000,1534,1.000000000000000,GAINESVILLE,285700,607,2005,100,1199.000000000000000,0.000000000000000,335.000000000000000,0.000000000000000,19,242238.000000000029104,0.271916319843150,-82.306980999999993,29.665085000000001,10573-058-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.211642596886746,201117.098475294566015,201724.098475294566015,-83975.901524705433985,-41120.901524705463089,83975.901524705433985,41120.901524705463089,0.706069648145938
6266,81660,0.210000000000000,1053,1.000000000000000,GAINESVILLE,195100,720,1994,100,1053.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,30,165115.000000000000000,0.271916319843150,-82.306980999999993,29.664861999999999,10573-063-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.795518494416722,132656.517898090125527,133376.517898090125527,-61723.482101909874473,-32458.482101909874473,61723.482101909874473,32458.482101909874473,0.683631562778524
6267,81675,0.210000000000000,1036,1.000000000000000,GAINESVILLE,180800,260,1994,100,1036.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,30,153420.000000000000000,0.271916319843150,-82.306979999999996,29.663747999999998,10573-108-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.777691932466624,130312.661781944087124,130572.661781944087124,-50227.338218055912876,-23107.338218055912876,50227.338218055912876,23107.338218055912876,0.722193925785089
6268,81682,0.260000000000000,1426,1.000000000000000,GAINESVILLE,232900,2760,2005,100,1426.000000000000000,0.000000000000000,372.000000000000000,0.000000000000000,19,195205.000000000000000,0.336658300758186,-82.309579999999997,29.664588999999999,10574-004-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.183466897537430,195529.569485865416937,198289.569485865416937,-34610.430514134583063,324.569485865416937,34610.430514134583063,324.569485865416937,0.851393600196932
6269,81695,0.260000000000000,1426,1.000000000000000,GAINESVILLE,239500,516,1994,100,1426.000000000000000,0.000000000000000,72.000000000000000,260.000000000000000,30,203059.000000000000000,0.336658300758186,-82.309578999999999,29.663765000000001,10574-017-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.111818217232829,182010.238001596211689,182526.238001596211689,-56973.761998403788311,-21048.761998403788311,56973.761998403788311,21048.761998403788311,0.762113728607917
6270,81706,0.260000000000000,1236,1.000000000000000,GAINESVILLE,290400,3351,2005,100,1236.000000000000000,0.000000000000000,311.000000000000000,0.000000000000000,19,243489.000000000000000,0.336658300758186,-82.307848000000007,29.665953999999999,10575-003-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.093410306002131,178690.458542255073553,182041.458542255073553,-108358.541457744926447,-64798.541457744926447,108358.541457744926447,64798.541457744926447,0.626864526660658
6271,81707,0.260000000000000,1279,1.000000000000000,GAINESVILLE,228700,740,1994,100,1279.000000000000000,0.000000000000000,224.000000000000000,0.000000000000000,30,193655.000000000000000,0.336658300758186,-82.307336000000006,29.665952000000001,10575-004-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.944914911274525,154031.885901882167673,154771.885901882167673,-73928.114098117832327,-39623.114098117832327,73928.114098117832327,39623.114098117832327,0.676746331009542
6272,81708,0.260000000000000,1694,1.000000000000000,GAINESVILLE,251100,454,1994,100,1694.000000000000000,0.000000000000000,84.000000000000000,0.000000000000000,30,212981.000000000000000,0.336658300758186,-82.307336000000006,29.665676999999999,10575-005-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.110323883990999,181738.457168738183100,182192.457168738183100,-68907.542831261816900,-31242.542831261816900,68907.542831261816900,31242.542831261816900,0.725577288605090
