prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,actual_age,abs_subdv_cd,sl_price,Total_MISC_Val
53133,1.73,2150,3,ST. JOHN'S,15,127200,504400,3480
53145,0.92,2306,4,ST. JOHN'S,24,224300,535900,8803
53154,0.92,3652,4,ST. JOHN'S,22,224300,773200,31961
53155,0.93,3490,4,ST. JOHN'S,23,224300,707900,31358
53161,0.93,2470,4,ST. JOHN'S,11,224300,650000,1965
53168,0.92,3511,4,ST. JOHN'S,20,224300,765000,30043
53171,0.93,2472,4,ST. JOHN'S,11,224300,578200,3874
53176,0.4,2009,4,ST. JOHN'S,24,224300,450500,3642
53185,0.38,3286,4,ST. JOHN'S,19,224300,621200,4440
53192,0.39,3316,4,ST. JOHN'S,19,224300,709100,23927
53213,0.99,1966,3,ST. JOHN'S,34,171400,472100,24429
53214,1.04,2786,3,ST. JOHN'S,38,171400,468700,4874
53216,1,1913,3,ST. JOHN'S,35,171400,466700,5061
53220,1.01,2771,3,ST. JOHN'S,39,171400,361200,13008
53225,1.09,2048,3,ST. JOHN'S,43,171400,369000,6144
53231,1.1,1984,3,ST. JOHN'S,32,171400,457900,27393
53239,0.62,4463,5,ST. JOHN'S,29,30401,877500,30259
53240,0.35,1872,4,ST. JOHN'S,29,30401,388100,920
53246,0.74,2673,4,ST. JOHN'S,32,30401,710500,39485
53260,1.1,3081,4,ST. JOHN'S,31,30402,639900,39739
53264,1.02,3661,5,ST. JOHN'S,26,30402,785400,30132
53303,0.57,2716,4,ST. JOHN'S,24,30404,698500,28599
53305,0.59,2337,4,ST. JOHN'S,24,30404,628700,30844
53307,0.53,2534,4,ST. JOHN'S,26,30404,713500,24241
53310,0.59,2681,4,ST. JOHN'S,26,30404,590200,4370
53323,0.71,2957,4,ST. JOHN'S,23,30300,595400,21153
53333,0.5,3125,4,ST. JOHN'S,24,30405,635400,4227
53336,0.53,2688,4,ST. JOHN'S,23,30405,762300,25696
53339,1.59,3561,5,ST. JOHN'S,21,30406,960700,26671
53343,1.2,3668,5,ST. JOHN'S,24,30406,740500,29085
53378,1.5,1922,3,ST. JOHN'S,33,176800,453500,53488
53409,1.58,1887,3,ST. JOHN'S,52,176800,435600,7176
53447,0.81,2348,4,ST. JOHN'S,23,163300,858400,12687
53449,0.54,2186,4,ST. JOHN'S,33,163300,531100,15312
53455,0.52,2422,4,ST. JOHN'S,36,163300,437000,8974
53472,0.7,2437,3,ST. JOHN'S,54,72400,414800,1515
53486,0.57,2977,3,ST. JOHN'S,36,8801,450000,44871
53489,0.43,2448,4,ST. JOHN'S,36,8801,389300,5178
53491,0.43,2338,4,ST. JOHN'S,31,8801,583700,36745
53501,0.45,2112,4,ST. JOHN'S,32,8801,525400,24555
53505,0.56,2053,4,ST. JOHN'S,35,8801,404000,6879
53507,0.67,2999,4,ST. JOHN'S,35,8801,489300,3715
53523,0.43,3222,4,ST. JOHN'S,37,8801,663500,26362
53546,0.71,2900,4,ST. JOHN'S,35,8801,579000,9255
53567,0.2,1185,3,ST. JOHN'S,47,216000,260100,246
53581,0.21,1232,3,ST. JOHN'S,48,216000,303800,3013
53583,0.27,1339,3,ST. JOHN'S,46,216000,261000,335
53588,0.21,1675,3,ST. JOHN'S,47,216000,308700,5987
53596,0.22,1489,3,ST. JOHN'S,47,216000,221500,3003
53612,0.24,1184,3,ST. JOHN'S,45,216000,268300,4693
53617,0.22,1229,3,ST. JOHN'S,45,216000,251900,5901
53621,0.22,1208,3,ST. JOHN'S,45,216000,230700,2974
53626,0.57,1468,3,ST. JOHN'S,47,216000,314500,1202
53629,0.26,1185,3,ST. JOHN'S,45,216000,235700,2981
53643,0.22,1192,3,ST. JOHN'S,46,216000,217900,3420
53650,0.22,1359,3,ST. JOHN'S,46,216000,260400,3191
53652,0.21,1317,3,ST. JOHN'S,46,216000,195100,2897
53659,0.46,2747,4,ST. JOHN'S,33,8802,681900,26586
53678,0.44,2778,4,ST. JOHN'S,32,8802,569300,24323
53689,0.24,1626,3,ST. JOHN'S,43,222100,286400,23796
53709,0.24,1475,3,ST. JOHN'S,43,222100,285400,4308
53713,0.24,1277,3,ST. JOHN'S,41,222100,257300,24040
53720,0.23,1104,3,ST. JOHN'S,42,222400,229000,2747
53721,0.27,1120,3,ST. JOHN'S,42,222400,240100,2947
53727,0.5,3128,4,ST. JOHN'S,29,8803,743400,25431
53734,0.45,2318,4,ST. JOHN'S,28,8803,483400,33039
53795,0.26,1399,3,ST. JOHN'S,40,NULL,329000,12963
53799,0.24,2211,3,ST. JOHN'S,40,222300,324600,2802
53823,0.12,1124,3,ST. JOHN'S,23,229301,303800,378
53839,1.17,2596,3,ST. JOHN'S,57,146500,349500,3282
53844,5.3,2668,4,ST. JOHN'S,60,0,703100,4006
53869,0.2,1454,3,ST. JOHN'S,37,56201,310600,4544
53885,0.2,1618,3,ST. JOHN'S,36,56201,312100,12729
53886,0.2,1624,3,ST. JOHN'S,37,56201,333900,2968
53888,0.2,1635,3,ST. JOHN'S,38,56201,297000,3198
53892,0.26,1526,3,ST. JOHN'S,38,56201,321900,4508
53893,0.22,1563,3,ST. JOHN'S,37,56201,262000,5658
53907,0.46,1992,4,ST. JOHN'S,33,56202,442400,28372
53909,0.31,2094,4,ST. JOHN'S,34,56202,426100,11587
53910,0.24,2015,4,ST. JOHN'S,33,56202,407800,3572
53912,0.2,2162,4,ST. JOHN'S,34,56202,476200,25578
53919,0.25,1707,4,ST. JOHN'S,34,56202,392700,5345
53925,0.19,1886,4,ST. JOHN'S,34,56202,379800,2787
53928,0.19,1807,4,ST. JOHN'S,32,56202,360700,3157
53935,0.2,1796,3,ST. JOHN'S,32,56202,313700,9777
53940,0.21,2198,4,ST. JOHN'S,29,56202,421800,2955
53943,0.22,2024,4,ST. JOHN'S,31,56202,399700,3735
53950,0.41,2190,4,ST. JOHN'S,32,193500,312000,7984
53951,0.41,2093,4,ST. JOHN'S,32,193500,315200,4032
53956,0.33,2333,4,ST. JOHN'S,31,193500,398300,3295
53970,0.34,1794,4,ST. JOHN'S,34,193500,320600,6032
53974,0.32,2276,4,ST. JOHN'S,32,193500,435000,13650
53977,0.46,2272,4,ST. JOHN'S,34,193500,466700,24524
53988,0.35,2429,4,ST. JOHN'S,31,193500,493000,3696
53989,0.33,2493,4,ST. JOHN'S,34,193500,516600,26014
53993,0.4,2312,4,ST. JOHN'S,30,193500,362700,3017
54002,0.66,2205,4,ST. JOHN'S,29,193500,407800,4985
54026,2.3,1979,3,ST. JOHN'S,45,177000,388200,55862
54044,0.18,2134,4,ST. JOHN'S,20,228500,377600,883
54047,0.16,1765,4,ST. JOHN'S,21,228500,382700,2677
54048,0.16,1944,4,ST. JOHN'S,21,228500,384300,3580
54061,0.16,1944,4,ST. JOHN'S,21,228500,398300,7191
54062,0.16,2241,4,ST. JOHN'S,20,228500,428600,3404
54064,0.16,1944,4,ST. JOHN'S,20,228501,389200,426
54068,0.17,2135,4,ST. JOHN'S,19,228501,364000,804
54070,0.18,2135,4,ST. JOHN'S,18,228501,435700,740
54074,0.25,2000,4,ST. JOHN'S,21,228501,466900,21481
54077,0.16,1944,3,ST. JOHN'S,21,228501,317800,7191
54085,0.27,2530,4,ST. JOHN'S,22,228501,573600,11802
54090,0.26,2397,4,ST. JOHN'S,22,228501,483500,7715
54092,0.3,2450,4,ST. JOHN'S,21,228501,445500,3600
54095,0.26,2644,4,ST. JOHN'S,22,228501,547300,3568
54100,0.26,3161,5,ST. JOHN'S,22,228501,742400,23177
54102,0.26,3153,4,ST. JOHN'S,21,228501,652100,7869
54107,0.26,3133,5,ST. JOHN'S,22,228502,644700,8465
54110,0.26,2323,4,ST. JOHN'S,21,228502,465900,9156
54129,0.82,4106,4,ST. JOHN'S,20,233900,857900,27708
54141,0.46,2922,5,ST. JOHN'S,21,233900,637000,9076
54144,0.38,3124,5,ST. JOHN'S,21,233900,618800,22218
54148,0.56,4113,5,ST. JOHN'S,21,233900,841800,28428
54154,0.43,3595,5,ST. JOHN'S,19,237300,834200,38526
54176,0.43,3120,5,ST. JOHN'S,19,237300,702800,30813
54178,0.39,3593,5,ST. JOHN'S,20,237300,772200,26959
54179,0.39,2975,4,ST. JOHN'S,20,237300,714900,33037
54195,0.51,3341,5,ST. JOHN'S,17,237300,780800,25608
54199,0.27,2644,4,ST. JOHN'S,18,228503,619300,25328
54205,0.24,2443,4,ST. JOHN'S,19,228503,464400,1100
54220,0.4,2567,4,ST. JOHN'S,19,228503,466000,1219
54221,0.25,2339,4,ST. JOHN'S,18,228503,430300,1020
54229,0.36,2507,4,ST. JOHN'S,19,228503,499800,3956
54230,0.31,2655,4,ST. JOHN'S,19,228503,570600,8235
54238,0.34,2931,4,ST. JOHN'S,18,228503,668000,11907
54239,0.39,2680,4,ST. JOHN'S,19,228503,554300,1168
54244,0.15,2135,4,ST. JOHN'S,19,228503,426000,807
54245,0.15,1944,4,ST. JOHN'S,19,228503,393400,4447
54251,0.15,1995,4,ST. JOHN'S,19,228503,420500,8966
54257,0.29,2332,4,ST. JOHN'S,21,237200,503900,8976
54260,0.27,3093,4,ST. JOHN'S,20,237200,637800,5300
54262,0.29,2533,4,ST. JOHN'S,20,237200,614800,29530
54266,0.26,2326,4,ST. JOHN'S,18,237200,469800,3956
54270,0.26,2640,4,ST. JOHN'S,20,237200,619500,8359
54272,0.27,2507,4,ST. JOHN'S,20,237200,527900,3788
54280,0.26,2505,4,ST. JOHN'S,21,237200,496500,21239
54285,0.27,2507,4,ST. JOHN'S,20,237200,514500,25619
54299,0.68,3386,4,ST. JOHN'S,19,228504,837600,31567
54310,0.68,3318,5,ST. JOHN'S,17,228504,728100,22190
54311,0.68,3410,5,ST. JOHN'S,18,228504,750000,21800
54473,0.19,1261,3,ST. JOHN'S,24,215600,248200,312
54491,0.2,1420,3,ST. JOHN'S,21,215600,279100,6339
54492,0.2,1361,3,ST. JOHN'S,43,215600,273200,2994
54499,0.05,1012,3,ST. JOHN'S,40,33300,183200,2840
54503,0.02,1132,3,ST. JOHN'S,41,33300,171900,2400
54506,0.03,1118,3,ST. JOHN'S,41,33300,175000,2400
54509,0.03,1212,3,ST. JOHN'S,40,33300,164800,4200
54515,0.07,1030,3,ST. JOHN'S,40,33300,191900,4560
54519,0.04,1016,3,ST. JOHN'S,40,33300,189500,2400
54522,0.06,1016,3,ST. JOHN'S,40,33300,174400,3648
54524,0.03,1160,3,ST. JOHN'S,40,33300,163800,2400
54525,0.03,1098,3,ST. JOHN'S,40,33300,154400,2400
54527,0.03,1142,3,ST. JOHN'S,40,33300,166500,3480
54530,0.03,1150,3,ST. JOHN'S,39,33300,185600,2400
54534,0.02,1130,3,ST. JOHN'S,39,33300,187700,2400
54535,0.04,1030,3,ST. JOHN'S,39,33300,163200,2400
54542,0.09,1185,3,ST. JOHN'S,42,197500,108800,509
54546,0.08,806,3,ST. JOHN'S,42,197500,102400,320
54547,0.08,806,3,ST. JOHN'S,42,197500,102400,320
54553,0.05,916,3,ST. JOHN'S,41,197500,121200,602
54578,0.26,2007,4,GAINESVILLE,18,241000,368100,256
54580,0.17,1967,4,GAINESVILLE,19,241000,349500,256
54587,0.17,1786,4,GAINESVILLE,19,241000,361600,382
54593,0.2,2849,4,GAINESVILLE,18,241000,488200,256
54594,0.19,1919,4,GAINESVILLE,18,241000,450800,19793
54596,0.18,1919,4,GAINESVILLE,18,241000,388100,256
54598,0.18,2233,4,GAINESVILLE,18,241000,355500,226
54607,0.18,1767,4,GAINESVILLE,17,241001,357000,3370
54633,0.17,1793,4,GAINESVILLE,17,241001,372800,702
54636,0.28,2714,4,GAINESVILLE,17,241001,493500,759
54645,0.17,1754,4,GAINESVILLE,9,241001,370700,1023
54647,0.21,1532,4,GAINESVILLE,10,241001,331700,410
54648,0.2,1626,4,GAINESVILLE,10,241001,330200,154
54679,0.24,1338,3,ST. JOHN'S,41,155900,290000,2679
54681,0.23,1287,3,ST. JOHN'S,41,155900,275600,2927
54685,0.26,2099,3,ST. JOHN'S,43,155900,328000,27700
54686,0.25,1279,3,ST. JOHN'S,43,155900,246600,2984
54709,0.23,1321,3,ST. JOHN'S,42,155900,281100,6529
54727,0.13,1158,3,ST. JOHN'S,30,153700,250900,428
54728,0.16,1158,3,ST. JOHN'S,30,153700,232700,785
54729,0.13,1430,3,ST. JOHN'S,36,153700,297000,378
54735,0.12,1075,3,ST. JOHN'S,38,153700,242300,967
54740,0.12,1002,3,ST. JOHN'S,39,153700,227000,2146
54752,0.13,1108,3,ST. JOHN'S,38,153700,241300,260
54758,0.13,1108,3,ST. JOHN'S,38,153700,227700,363
54765,0.13,1152,3,ST. JOHN'S,29,153700,245300,3382
54769,0.12,1074,3,ST. JOHN'S,39,153700,209500,6560
54770,0.12,1050,3,ST. JOHN'S,38,153700,213600,510
54772,0.12,1100,3,ST. JOHN'S,39,153700,216800,378
54777,0.13,1008,3,ST. JOHN'S,39,153700,227900,2140
54780,0.13,976,3,ST. JOHN'S,39,153700,211200,2857
54782,0.12,1350,3,ST. JOHN'S,39,153700,254300,338
54784,0.13,1071,3,ST. JOHN'S,38,153700,213700,3438
54787,0.12,1044,3,ST. JOHN'S,38,153700,217500,1260
54790,0.13,982,3,ST. JOHN'S,38,153700,220500,2903
54794,0.12,1158,3,ST. JOHN'S,29,153700,257500,634
54809,0.05,788,3,ST. JOHN'S,41,197900,78400,452
54810,0.06,788,3,ST. JOHN'S,41,197900,78400,452
54816,0.05,788,3,ST. JOHN'S,41,197900,77800,400
54818,0.06,923,3,ST. JOHN'S,40,198000,107100,400
54819,0.07,1200,3,ST. JOHN'S,38,198000,143600,492
54823,0.05,1200,3,ST. JOHN'S,38,198000,104400,492
54825,0.07,790,3,ST. JOHN'S,38,198000,91200,337
54826,0.05,790,3,ST. JOHN'S,38,197900,77800,337
54827,0.06,790,3,ST. JOHN'S,38,197900,79100,337
54839,0.09,742,3,ST. JOHN'S,41,198000,168300,400
54845,0.08,868,3,ST. JOHN'S,41,0,133300,400
54859,0.07,1044,3,ST. JOHN'S,41,0,104300,547
54865,0.07,943,3,ST. JOHN'S,41,0,49000,525
54871,0.07,814,3,ST. JOHN'S,41,0,65500,400
54881,0.09,790,3,ST. JOHN'S,41,0,126300,604
54884,0.04,1407,3,ST. JOHN'S,41,0,89100,256
54885,0.09,1296,3,ST. JOHN'S,41,0,124900,556
54888,0.04,1280,3,ST. JOHN'S,40,0,141000,566
54899,0.05,788,3,ST. JOHN'S,41,197900,79500,1360
54908,0.05,790,3,ST. JOHN'S,41,197900,34100,537
54918,0.05,790,3,ST. JOHN'S,41,197900,31800,537
54951,0.09,976,3,ST. JOHN'S,39,198200,162000,1739
54953,0.1,958,3,ST. JOHN'S,40,198200,108800,867
54990,0.09,954,3,ST. JOHN'S,42,198300,122900,2307
55026,0.07,981,3,ST. JOHN'S,43,198400,91200,355
55032,0.06,890,3,ST. JOHN'S,43,198400,85900,558
55033,0.05,1150,3,ST. JOHN'S,43,198400,100200,558
55034,0.05,1150,3,ST. JOHN'S,43,198400,128100,558
55039,0.07,890,3,ST. JOHN'S,43,198400,92200,558
55045,0.05,1136,3,ST. JOHN'S,43,198400,92500,648
55046,0.08,1136,3,ST. JOHN'S,43,198400,86200,589
55048,0.05,809,3,ST. JOHN'S,43,198400,85000,648
55049,0.05,809,3,ST. JOHN'S,43,198400,54500,648
55055,0.07,1115,3,ST. JOHN'S,42,198400,90400,496
55058,0.09,875,3,ST. JOHN'S,43,198400,79600,432
55061,0.1,875,3,ST. JOHN'S,43,198400,86100,467
55064,0.06,878,3,ST. JOHN'S,43,198400,124900,384
55094,0.12,1130,3,ST. JOHN'S,41,198500,70800,544
55100,0.07,868,3,ST. JOHN'S,41,198100,129600,400
55209,0.03,1370,3,GAINESVILLE,37,169300,183400,0
55211,0.02,1370,3,GAINESVILLE,37,169300,225400,840
55214,0.02,1370,3,GAINESVILLE,37,169300,168600,840
55217,0.03,1106,3,GAINESVILLE,37,169300,177300,1400
55222,0.02,1106,3,GAINESVILLE,37,169300,196800,338
55224,0.03,1106,3,GAINESVILLE,37,169300,209900,338
55227,0.02,1106,3,GAINESVILLE,37,169300,172200,1400
55229,0.03,1106,3,GAINESVILLE,37,169300,160400,840
55230,0.02,1106,3,GAINESVILLE,37,169300,181900,0
55233,0.02,1106,3,GAINESVILLE,37,169300,192000,1680
55234,0.03,1106,3,GAINESVILLE,37,169300,179900,840
55244,0.02,1106,3,GAINESVILLE,37,169300,185500,0
55245,0.03,1370,3,GAINESVILLE,37,169300,202500,1300
55251,0.03,1370,3,GAINESVILLE,37,169300,188800,0
55252,0.03,1370,3,GAINESVILLE,37,169300,183600,507
55266,0.02,1370,3,GAINESVILLE,37,169300,208500,1400
55270,0.02,1106,3,GAINESVILLE,37,169300,177800,420
55271,0.02,1106,3,GAINESVILLE,37,169300,183000,1400
55276,0.02,1106,3,GAINESVILLE,37,169300,168900,560
55277,0.02,1106,3,GAINESVILLE,37,169300,153900,560
55281,0.02,1106,3,GAINESVILLE,37,169300,168000,840
55288,0.03,1370,3,GAINESVILLE,37,169300,207400,840
55291,0.03,1106,3,GAINESVILLE,37,169300,163100,1400
55294,0.03,1106,3,GAINESVILLE,37,169300,175100,1400
55295,0.03,1106,3,GAINESVILLE,37,169300,174200,1400
55300,0.03,1370,3,GAINESVILLE,37,169300,199700,846
55306,0.03,1370,3,GAINESVILLE,37,169300,179100,1400
55308,0.03,1370,3,GAINESVILLE,37,169300,210200,1400
55314,0.03,1106,3,GAINESVILLE,37,169301,172900,1400
55316,0.03,1106,3,GAINESVILLE,37,169301,170200,69
55318,0.03,1106,3,GAINESVILLE,37,169301,169200,846
55320,0.03,1510,3,GAINESVILLE,37,169301,230000,338
55321,0.03,1370,3,GAINESVILLE,37,169301,207800,1400
55326,0.03,1106,3,GAINESVILLE,37,169301,189000,69
55332,0.03,1106,3,GAINESVILLE,37,169301,110700,846
55338,0.03,1106,3,GAINESVILLE,37,169301,169400,507
55339,0.03,1106,3,GAINESVILLE,37,169301,181400,909
55341,0.03,1370,3,GAINESVILLE,37,169301,213600,846
55344,0.03,1370,3,GAINESVILLE,37,169301,200000,909
55346,0.03,1370,3,GAINESVILLE,37,169301,183800,576
55347,0.03,1370,3,GAINESVILLE,37,169301,180600,576
55366,0.03,1106,3,GAINESVILLE,37,169301,169500,840
55375,0.03,1370,3,GAINESVILLE,37,169301,148800,1400
55376,0.03,1370,3,GAINESVILLE,37,169301,194600,1400
55378,0.03,1370,3,GAINESVILLE,37,169301,135600,0
55381,0.03,1106,3,GAINESVILLE,37,169301,186300,840
55382,0.03,1106,3,GAINESVILLE,37,169301,174600,0
55384,0.03,1106,3,GAINESVILLE,37,169301,189600,0
55386,0.03,1370,3,GAINESVILLE,37,169301,196900,1400
55388,0.03,1370,3,GAINESVILLE,37,169301,183800,0
55390,0.03,1370,3,GAINESVILLE,37,169301,198900,846
55394,0.03,1370,3,GAINESVILLE,37,169301,202800,1400
55396,0.03,1370,3,GAINESVILLE,37,169301,195200,1400
55403,0.03,1106,3,GAINESVILLE,37,169301,179500,1400
55407,0.03,1106,3,GAINESVILLE,37,169301,154100,1400
55411,0.03,1106,3,GAINESVILLE,37,169301,173500,840
55419,0.03,1106,3,GAINESVILLE,37,169301,182800,1260
55420,0.03,1106,3,GAINESVILLE,37,169301,179300,0
55434,0.03,1370,3,GAINESVILLE,37,169302,234600,0
55437,0.03,1370,3,GAINESVILLE,37,169302,186800,840
55438,0.02,1370,3,GAINESVILLE,37,169302,209000,840
55442,0.03,1370,3,GAINESVILLE,37,169302,190300,840
55445,0.03,1370,3,GAINESVILLE,37,169302,189600,915
55446,0.03,1370,3,GAINESVILLE,37,169302,169100,218
55449,0.03,1370,3,GAINESVILLE,37,169302,189900,0
55454,0.13,1683,3,GAINESVILLE,39,207702,279000,6500
55457,0.08,1683,3,GAINESVILLE,39,207702,211000,3120
55459,0.07,1240,3,GAINESVILLE,39,207702,163800,88
55460,0.08,1240,3,GAINESVILLE,39,207702,195400,88
55462,0.06,1240,3,GAINESVILLE,39,207702,266200,700
55465,0.05,1240,3,GAINESVILLE,39,207702,189900,700
55477,0.07,1500,3,GAINESVILLE,39,207702,161000,3610
55478,0.09,1683,3,GAINESVILLE,39,207702,262300,720
55482,0.04,1020,3,GAINESVILLE,39,207702,208100,960
55490,0.05,1250,3,GAINESVILLE,39,207702,257200,700
55491,0.08,1685,3,GAINESVILLE,39,207702,287000,3840
55502,0.04,1250,3,GAINESVILLE,39,207702,210900,720
55505,0.05,1683,3,GAINESVILLE,39,207702,228500,88
55506,0.04,1683,3,GAINESVILLE,39,207702,247900,720
55508,0.05,1683,3,GAINESVILLE,39,207702,221000,1440
55516,0.04,1250,3,GAINESVILLE,39,207702,229500,720
55530,0.1,1685,3,GAINESVILLE,39,207703,315600,11550
55532,0.08,1420,3,GAINESVILLE,39,207703,254800,720
55549,0.08,1420,3,GAINESVILLE,39,207703,272400,720
55551,0.07,1420,3,GAINESVILLE,39,207704,260100,720
55553,0.11,1685,3,GAINESVILLE,39,207704,322200,1700
55556,0.05,1420,3,GAINESVILLE,39,207704,205500,720
55565,0.04,1250,3,GAINESVILLE,39,207703,224000,720
55566,0.05,1250,3,GAINESVILLE,39,207703,262900,700
55567,0.05,1322,3,GAINESVILLE,39,207703,232600,0
55581,0.06,1685,3,GAINESVILLE,39,207704,277200,0
55590,0.35,1700,3,ST. JOHN'S,34,189100,327200,7946
55595,0.35,1920,3,ST. JOHN'S,44,189100,365600,3445
55597,0.45,1862,4,ST. JOHN'S,45,189100,422900,17422
55601,0.35,1398,3,ST. JOHN'S,37,189100,323300,5343
55602,0.4,2242,3,ST. JOHN'S,46,189100,415000,4281
55604,0.35,1904,4,ST. JOHN'S,47,189100,320000,5832
55610,0.37,1902,3,ST. JOHN'S,47,189100,360000,4858
55613,0.36,1772,3,ST. JOHN'S,44,189100,372400,24700
55617,0.36,2838,3,ST. JOHN'S,49,189100,368900,7558
55618,0.35,2330,3,ST. JOHN'S,46,189100,350500,11449
55626,0.35,1531,3,ST. JOHN'S,49,189100,305500,3666
55637,0.35,1920,4,ST. JOHN'S,45,189100,349200,3343
55640,0.35,1615,3,ST. JOHN'S,49,189100,370000,3604
55642,0.34,2238,4,ST. JOHN'S,44,189100,397200,9937
55647,0.39,2608,4,ST. JOHN'S,44,189100,392200,4152
55648,0.44,1822,3,ST. JOHN'S,46,189100,430100,19368
55660,0.39,1746,3,ST. JOHN'S,49,189100,365700,20124
55662,0.48,1728,4,ST. JOHN'S,46,189100,375400,12570
55664,0.35,2171,4,ST. JOHN'S,45,189100,363200,6783
55667,0.35,2020,3,ST. JOHN'S,43,189100,353900,7441
55672,0.46,1773,3,ST. JOHN'S,45,189100,416200,12491
55685,0.35,1692,3,ST. JOHN'S,38,189100,255500,4216
55691,0.39,1914,3,ST. JOHN'S,38,189100,396000,7784
55801,0.03,1208,3,GAINESVILLE,39,121000,189500,0
55809,0.02,1361,3,GAINESVILLE,39,121000,209900,0
55814,0.02,1361,3,GAINESVILLE,39,121000,177000,0
55817,0.02,1361,3,GAINESVILLE,39,121000,215000,0
55820,0.02,1361,3,GAINESVILLE,39,121000,182900,98
55828,0.03,1208,3,GAINESVILLE,39,121000,188500,0
55830,0.03,1361,3,GAINESVILLE,39,121000,196000,0
55836,0.03,1208,3,GAINESVILLE,39,121000,166700,0
55838,0.03,1321,3,GAINESVILLE,39,121000,183700,0
55841,0.03,1321,3,GAINESVILLE,39,121000,208900,1680
55854,0.03,1321,3,GAINESVILLE,39,121000,194000,0
55863,0.03,1208,3,GAINESVILLE,39,121000,150800,0
55864,0.03,1321,3,GAINESVILLE,39,121000,155200,0
55866,0.03,1321,3,GAINESVILLE,39,121000,183900,0
55867,0.03,1321,3,GAINESVILLE,39,121000,183000,62
55873,0.03,880,3,GAINESVILLE,39,121000,120000,0
55878,0.03,880,3,GAINESVILLE,39,121000,157500,0
55879,0.03,1361,3,GAINESVILLE,39,121000,207900,900
55882,0.03,1208,3,GAINESVILLE,39,121000,186300,0
55884,0.03,1361,3,GAINESVILLE,39,121000,188900,5500
55887,0.03,1361,3,GAINESVILLE,39,121000,165100,0
55889,0.03,1208,3,GAINESVILLE,39,121302,192300,0
55892,0.03,1208,3,GAINESVILLE,39,121000,186200,0
55893,0.03,1208,3,GAINESVILLE,39,121000,197800,0
55895,0.03,1321,3,GAINESVILLE,39,121000,198800,0
55896,0.03,1321,3,GAINESVILLE,39,121000,187300,0
55897,0.03,1208,3,GAINESVILLE,39,121000,181300,88
55899,0.03,1361,3,GAINESVILLE,39,121000,185200,103
55900,0.03,1361,3,GAINESVILLE,39,121000,192300,147
55905,0.03,1361,3,GAINESVILLE,39,121000,217100,0
55906,0.03,1361,3,GAINESVILLE,39,121000,192400,6460
55908,0.03,1208,3,GAINESVILLE,39,121000,175300,2500
56423,0.01,1046,3,GAINESVILLE,39,130301,150400,36
56428,0.01,900,3,GAINESVILLE,41,130302,105300,36
56429,0.02,900,3,GAINESVILLE,41,130302,114200,1036
56431,0.01,900,3,GAINESVILLE,41,130302,127500,1536
56433,0.01,900,3,GAINESVILLE,41,130302,121100,36
56437,0.02,1046,3,GAINESVILLE,40,130301,189100,36
56439,0.01,1094,3,GAINESVILLE,40,130301,166700,36
56443,0.01,1046,3,GAINESVILLE,40,130301,142200,36
56447,0.01,1046,3,GAINESVILLE,40,130301,141800,36
56451,0.02,1094,3,GAINESVILLE,39,130301,178400,36
56452,0.01,1046,3,GAINESVILLE,39,130301,139800,36
56458,0.01,1094,3,GAINESVILLE,39,130301,166300,36
56459,0.02,1094,3,GAINESVILLE,39,130301,174300,36
56468,0.01,900,3,GAINESVILLE,41,130302,153500,36
56473,0.02,1094,3,GAINESVILLE,40,130301,137400,51
56476,0.01,1094,3,GAINESVILLE,40,130301,139600,51
56479,0.02,1046,3,GAINESVILLE,40,130301,137400,51
56480,0.01,1046,3,GAINESVILLE,40,130301,168800,51
56483,0.02,1094,3,GAINESVILLE,40,130301,156900,51
56495,0.01,1046,3,GAINESVILLE,39,130301,142100,51
56537,0.01,1138,3,GAINESVILLE,41,130301,170300,36
56538,0.01,1042,3,GAINESVILLE,41,130301,160500,36
56547,0.01,1090,3,GAINESVILLE,41,130301,177100,36
56548,0.02,1042,3,GAINESVILLE,41,130301,134500,36
56550,0.01,1090,3,GAINESVILLE,41,130301,172300,36
56559,0.01,1042,3,GAINESVILLE,42,130301,135000,36
56562,0.01,1062,3,GAINESVILLE,41,130301,163200,165
56565,0.01,1062,3,GAINESVILLE,41,130301,158700,165
56569,0.01,1032,3,GAINESVILLE,41,130301,132800,666
56573,0.02,1032,3,GAINESVILLE,41,130301,96000,666
56577,0.01,1062,3,GAINESVILLE,41,130301,154500,165
56578,0.02,1032,3,GAINESVILLE,41,130301,183700,666
56584,0.01,1046,3,GAINESVILLE,39,130301,138500,51
56594,0.01,1046,3,GAINESVILLE,40,130301,171600,51
56598,0.02,1046,3,GAINESVILLE,40,130301,168300,51
56599,0.02,1046,3,GAINESVILLE,40,130301,158400,851
56664,0.02,1200,3,GAINESVILLE,19,135302,144900,0
56665,0.02,1200,3,GAINESVILLE,19,135302,149500,0
56666,0.02,1200,3,GAINESVILLE,19,135302,147000,0
56668,0.02,1178,3,GAINESVILLE,19,135302,130900,0
56673,0.02,1062,3,GAINESVILLE,39,135301,109100,390
56674,0.02,1062,3,GAINESVILLE,39,135301,117200,390
56676,0.02,1062,3,GAINESVILLE,39,135301,122500,390
56677,0.02,1062,3,GAINESVILLE,39,135301,117900,390
57988,0.27,2542,4,ST. JOHN'S,9,241600,505900,623
57989,0.3,2740,4,ST. JOHN'S,10,241600,625000,8323
57992,0.26,2491,4,ST. JOHN'S,10,241600,532500,1006
