OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
4234,53892,0.260000000000000,1526,1.000000000000000,ST. JOHN'S,321900,4508,2010,100,1526.000000000000000,0.000000000000000,44.000000000000000,380.000000000000000,14,269107.000000000000000,0.336658300758186,-82.427203000000006,29.644313000000000,06670-010-048,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.523365611139818,274680.974677671038080,279188.974677671038080,-42711.025322328961920,5573.974677671038080,42711.025322328961920,5573.974677671038080,0.867315857961078
4235,53893,0.220000000000000,1563,1.000000000000000,ST. JOHN'S,262000,5658,1994,100,1563.000000000000000,0.000000000000000,20.000000000000000,399.000000000000000,30,217042.000000000000000,0.284864716026157,-82.426918000000001,29.644238999999999,06670-010-049,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.293709713568067,218318.375309179362375,223976.375309179362375,-38023.624690820637625,1276.375309179362375,38023.624690820637625,1276.375309179362375,0.854871661485417
4236,53907,0.460000000000000,1992,1.150000000000000,ST. JOHN'S,442400,28372,2010,100,1992.000000000000000,0.000000000000000,109.000000000000000,546.000000000000000,14,347668.000000000000000,0.595626224418329,-82.429552000000001,29.644320000000000,06670-020-012,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.894480715406345,398108.840473137912340,426480.840473137912340,-15919.159526862087660,50440.840473137912340,15919.159526862087660,50440.840473137912340,0.964016366349769
4237,53909,0.310000000000000,2094,1.150000000000000,ST. JOHN'S,426100,11587,2006,100,2094.000000000000000,0.000000000000000,109.000000000000000,492.000000000000000,18,350598.000000000000000,0.401400281673222,-82.430177999999998,29.644462999999998,06670-020-014,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.843865496164396,378459.935739902372006,390046.935739902372006,-36053.064260097627994,27861.935739902372006,36053.064260097627994,27861.935739902372006,0.915388255667455
4238,53910,0.240000000000000,2015,1.150000000000000,ST. JOHN'S,407800,3572,2006,100,2015.000000000000000,0.000000000000000,184.000000000000000,509.000000000000000,18,343058.000000000000000,0.310761508392172,-82.430306000000002,29.644241999999998,06670-020-015,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.806922241123312,364733.504458797862753,368305.504458797862753,-39494.495541202137247,21675.504458797862753,39494.495541202137247,21675.504458797862753,0.903152291463457
4239,53912,0.200000000000000,2162,1.150000000000000,ST. JOHN'S,476200,25578,2007,100,4324.000000000000000,0.000000000000000,566.000000000000000,960.000000000000000,17,379192.000000000000000,0.258967923660143,-82.430289999999999,29.643747000000001,06670-020-017,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.874964213604983,390414.476333148020785,415992.476333148020785,-60207.523666851979215,11222.476333148020785,60207.523666851979215,11222.476333148020785,0.873566728965032
4240,53919,0.250000000000000,1707,1.150000000000000,ST. JOHN'S,392700,5345,2005,100,1706.500000000000000,0.000000000000000,131.500000000000000,430.000000000000000,19,328450.000000000000000,0.323709904575179,-82.430311000000003,29.641895000000002,06670-020-024,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.684769491724348,322793.956061205826700,328138.956061205826700,-64561.043938794173300,-5656.043938794173300,64561.043938794173300,5656.043938794173300,0.835597036061130
4241,53925,0.190000000000000,1886,1.150000000000000,ST. JOHN'S,379800,2787,1998,100,1886.000000000000000,0.000000000000000,317.000000000000000,492.000000000000000,26,320043.000000000000000,0.246019527477136,-82.429823999999996,29.642887999999999,06670-020-030,HighSprings_B,True,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.639325135834106,308453.115729741635732,311240.115729741635732,-68559.884270258364268,-11589.884270258364268,68559.884270258364268,11589.884270258364268,0.819484243627545
4242,53928,0.190000000000000,1807,1.150000000000000,ST. JOHN'S,360700,3157,1997,100,1807.000000000000000,0.000000000000000,299.000000000000000,525.000000000000000,27,303438.000000000000000,0.246019527477136,-82.429506000000003,29.642401000000000,06670-020-033,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.597995881771272,295964.822036180994473,299121.822036180994473,-61578.177963819005527,-7473.177963819005527,61578.177963819005527,7473.177963819005527,0.829281458375883
4243,53935,0.200000000000000,1796,1.000000000000000,ST. JOHN'S,313700,9777,2000,100,1796.000000000000000,0.000000000000000,262.000000000000000,546.000000000000000,24,256868.000000000000000,0.258967923660143,-82.429062999999999,29.642630000000000,06670-020-040,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.494484693251717,266861.397804413689300,276638.397804413689300,-37061.602195586310700,9993.397804413689300,37061.602195586310700,9993.397804413689300,0.881856543845756
4244,53940,0.210000000000000,2198,1.150000000000000,ST. JOHN'S,421800,2955,2001,100,2198.000000000000000,0.000000000000000,304.000000000000000,484.000000000000000,23,355575.000000000000000,0.271916319843150,-82.428760999999994,29.642151999999999,06670-020-045,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.786493568369012,357358.074672085291240,360313.074672085291240,-61486.925327914708760,1783.074672085291240,61486.925327914708760,1783.074672085291240,0.854227298890672
4245,53943,0.220000000000000,2024,1.150000000000000,ST. JOHN'S,399700,3735,2002,100,2024.000000000000000,0.000000000000000,378.000000000000000,594.000000000000000,22,336010.000000000000000,0.284864716026157,-82.428263000000001,29.641850999999999,06670-020-048,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.757829136359529,347260.027246506942902,350995.027246506942902,-48704.972753493057098,11250.027246506942902,48704.972753493057098,11250.027246506942902,0.878146177749580
4246,53950,0.410000000000000,2190,1.150000000000000,ST. JOHN'S,312000,7984,1996,100,1866.000000000000000,0.000000000000000,378.000000000000000,504.000000000000000,28,257215.999999999970896,0.530884243503293,-82.422867999999994,29.632890000000000,06671-010-002,HighSprings_B,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.759285524676718,347766.141152947326191,355750.141152947326191,43750.141152947326191,90550.141152947355295,43750.141152947326191,90550.141152947355295,1.140224811387652
4247,53951,0.410000000000000,2093,1.150000000000000,ST. JOHN'S,315200,4032,1994,100,1901.000000000000000,0.000000000000000,240.000000000000000,480.000000000000000,30,263888.000000000000000,0.530884243503293,-82.422866999999997,29.633209000000001,06671-010-003,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.694498107195869,325949.619565457804129,329981.619565457804129,14781.619565457804129,62061.619565457804129,14781.619565457804129,62061.619565457804129,1.046896001159447
4248,53956,0.330000000000000,2333,1.150000000000000,ST. JOHN'S,398300,3295,1996,100,2333.000000000000000,0.000000000000000,425.000000000000000,484.000000000000000,28,335260.000000000000000,0.427297074039236,-82.423479000000000,29.633474000000000,06671-010-008,HighSprings_B,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.784434975430717,356623.176550693518948,359918.176550693518948,-38381.823449306481052,21363.176550693518948,38381.823449306481052,21363.176550693518948,0.903635893925919
4249,53970,0.340000000000000,1794,1.150000000000000,ST. JOHN'S,320600,6032,1994,100,1794.000000000000000,0.000000000000000,127.000000000000000,502.000000000000000,30,266478.000000000000000,0.440245470222243,-82.424858999999998,29.632289000000000,06671-010-022,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.579198391402628,290453.388985128374770,296485.388985128374770,-24114.611014871625230,23975.388985128374770,24114.611014871625230,23975.388985128374770,0.924782872692228
4250,53974,0.320000000000000,2276,1.150000000000000,ST. JOHN'S,435000,13650,2010,100,2276.000000000000000,0.000000000000000,349.000000000000000,462.000000000000000,14,356100.000000000000000,0.414348677856229,-82.424841000000001,29.633559000000002,06671-010-026,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.960349955928582,425214.895220414502546,438864.895220414502546,3864.895220414502546,69114.895220414502546,3864.895220414502546,69114.895220414502546,1.008884816598654
4251,53977,0.460000000000000,2272,1.150000000000000,ST. JOHN'S,466700,24524,2005,100,2272.000000000000000,0.000000000000000,246.000000000000000,464.000000000000000,19,372171.000000000000000,0.595626224418329,-82.425507999999994,29.633944000000000,06671-010-029,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.915340008367652,406500.325361774768680,431024.325361774768680,-35675.674638225231320,34329.325361774768680,35675.674638225231320,34329.325361774768680,0.923557585947664
4252,53988,0.350000000000000,2429,1.150000000000000,ST. JOHN'S,493000,3696,2007,100,2429.000000000000000,0.000000000000000,189.000000000000000,483.000000000000000,17,415354.000000000000000,0.453193866405251,-82.426433000000003,29.633575000000000,06671-010-040,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.964120771787336,426821.329170500743203,430517.329170500743203,-62482.670829499256797,11467.329170500743203,62482.670829499256797,11467.329170500743203,0.873260302577081
4253,53989,0.330000000000000,2493,1.150000000000000,ST. JOHN'S,516600,26014,2007,100,2139.500000000000000,0.000000000000000,393.500000000000000,468.000000000000000,17,413096.000000000000000,0.427297074039236,-82.426445000000001,29.633244000000001,06671-010-041,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.982242024699438,434626.371413227694575,460640.371413227694575,-55959.628586772305425,21530.371413227694575,55959.628586772305425,21530.371413227694575,0.891677064291962
4254,53993,0.400000000000000,2312,1.150000000000000,ST. JOHN'S,362700,3017,1997,100,2312.000000000000000,0.000000000000000,278.000000000000000,546.000000000000000,27,305278.000000000000000,0.517935847320286,-82.426444000000004,29.631947000000000,06671-010-045,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.806105781631006,364435.835860632418189,367452.835860632418189,4752.835860632418189,59157.835860632418189,4752.835860632418189,59157.835860632418189,1.013104041523663
4255,54002,0.660000000000000,2205,1.150000000000000,ST. JOHN'S,407800,4985,2002,100,2205.000000000000000,0.000000000000000,420.000000000000000,483.000000000000000,22,341645.000000000000000,0.854594148078473,-82.422850999999994,29.631882999999998,06671-010-054,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.885282508028457,394463.742682227224577,399448.742682227224577,-8351.257317772775423,52818.742682227224577,8351.257317772775423,52818.742682227224577,0.979521193433613
4256,54026,2.300000000000000,1979,1.000000000000000,ST. JOHN'S,388200,55862,2010,100,1539.000000000000000,0.000000000000000,456.000000000000000,0.000000000000000,14,274108.000000000000000,2.978131122091646,-82.435529000000002,29.632739000000001,06672-023-000,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.738672334321198,340670.949978553515393,396532.949978553515393,8332.949978553515393,66562.949978553515393,8332.949978553515393,66562.949978553515393,1.021465610454800
4257,54044,0.180000000000000,2134,1.150000000000000,ST. JOHN'S,377600,883,2004,100,2134.000000000000000,0.000000000000000,117.000000000000000,474.000000000000000,20,320077.000000000000000,0.233071131294129,-82.431462999999994,29.644677000000001,06672-100-002,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.790559963406686,358814.192341960733756,359697.192341960733756,-17902.807658039266244,38737.192341960733756,17902.807658039266244,38737.192341960733756,0.952587903447989
4258,54047,0.160000000000000,1765,1.150000000000000,ST. JOHN'S,382700,2677,2003,100,1731.500000000000000,0.000000000000000,172.500000000000000,483.000000000000000,21,322618.000000000000000,0.207174338928115,-82.432057000000000,29.644815999999999,06672-100-005,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.651951722419334,312372.517966225568671,315049.517966225568671,-67650.482033774431329,-10245.482033774431329,67650.482033774431329,10245.482033774431329,0.823228424265026
4259,54048,0.160000000000000,1944,1.150000000000000,ST. JOHN'S,384300,3580,2008,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,16,323075.000000000000000,0.207174338928115,-82.432261999999994,29.644817000000000,06672-100-006,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.779936704889485,355022.591652154282201,358602.591652154282201,-25697.408347845717799,31947.591652154282201,25697.408347845717799,31947.591652154282201,0.933131906458897
4260,54061,0.160000000000000,1944,1.150000000000000,ST. JOHN'S,398300,7191,2003,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,21,331364.000000000000000,0.207174338928115,-82.431623999999999,29.643329999999999,06672-100-019,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.712105070427519,331739.423392420751043,338930.423392420751043,-59369.576607579248957,375.423392420751043,59369.576607579248957,375.423392420751043,0.850942564379665
4261,54062,0.160000000000000,2241,1.150000000000000,ST. JOHN'S,428600,3404,2009,100,2241.000000000000000,0.000000000000000,233.000000000000000,480.000000000000000,15,360906.000000000000000,0.207174338928115,-82.431421999999998,29.643326999999999,06672-100-020,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.886600240567130,394983.883018944528885,398387.883018944528885,-30212.116981055471115,34077.883018944528885,30212.116981055471115,34077.883018944528885,0.929509759726889
4262,54064,0.160000000000000,1944,1.150000000000000,ST. JOHN'S,389200,426,2004,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,20,330394.000000000000000,0.207174338928115,-82.430985000000007,29.643661999999999,06672-100-023,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.726008508681138,336383.954640982090496,336809.954640982090496,-52390.045359017909504,5989.954640982090496,52390.045359017909504,5989.954640982090496,0.865390428162852
4263,54068,0.170000000000000,2135,1.150000000000000,ST. JOHN'S,364000,804,2005,100,2134.500000000000000,0.000000000000000,213.500000000000000,440.000000000000000,19,308595.999999999941792,0.220122735111122,-82.431486000000007,29.643889999999999,06672-100-027,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.804315107790490,363783.834078299114481,364587.834078299114481,587.834078299114481,55187.834078299172688,587.834078299114481,55187.834078299172688,1.001614928786536
4264,54070,0.180000000000000,2135,1.150000000000000,ST. JOHN'S,435700,740,2006,100,2134.500000000000000,0.000000000000000,213.500000000000000,440.000000000000000,18,369605.000000000000000,0.233071131294129,-82.431641999999997,29.644209000000000,06672-100-029,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.821857346035943,370221.719128804921638,370961.719128804921638,-64738.280871195078362,616.719128804921638,64738.280871195078362,616.719128804921638,0.851415467360121
4265,54074,0.250000000000000,2000,1.150000000000000,ST. JOHN'S,466900,21481,2012,100,1999.500000000000000,0.000000000000000,386.500000000000000,460.000000000000000,12,375384.000000000000000,0.323709904575179,-82.432406000000000,29.644302000000000,06672-100-033,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.887486329706505,395334.029055305756629,416815.029055305756629,-50084.970944694243371,19950.029055305756629,50084.970944694243371,19950.029055305756629,0.892728697912413
4266,54077,0.160000000000000,1944,1.000000000000000,ST. JOHN'S,317800,7191,2003,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,21,262939.000000000000000,0.207174338928115,-82.432682999999997,29.644075000000001,06672-100-036,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.564726036152194,286280.115742930211127,293471.115742930211127,-24328.884257069788873,23341.115742930211127,24328.884257069788873,23341.115742930211127,0.923445927447861
4267,54085,0.270000000000000,2530,1.150000000000000,ST. JOHN'S,573600,11802,2005,100,2529.500000000000000,0.000000000000000,504.500000000000000,484.000000000000000,19,475758.000000000000000,0.349606696941193,-82.433876999999995,29.644477999999999,06672-100-044,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.953494189893567,422309.691461881971918,434111.691461881971918,-139488.308538118028082,-53448.308538118028082,139488.308538118028082,53448.308538118028082,0.756819545784313
4268,54090,0.260000000000000,2397,1.150000000000000,ST. JOHN'S,483500,7715,2008,100,2396.500000000000000,0.000000000000000,415.500000000000000,616.000000000000000,16,403260.000000000000000,0.336658300758186,-82.435258000000005,29.644815999999999,06672-100-049,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.960081832981228,425100.900632414617576,432815.900632414617576,-50684.099367585382424,21840.900632414617576,50684.099367585382424,21840.900632414617576,0.895172493552047
4269,54092,0.300000000000000,2450,1.150000000000000,ST. JOHN'S,445500,3600,2003,100,2450.000000000000000,0.000000000000000,306.000000000000000,550.000000000000000,21,375075.000000000000000,0.388451885490215,-82.436126000000002,29.644708000000001,06672-100-051,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.911089588181486,404776.194908303616103,408376.194908303616103,-37123.805091696383897,29701.194908303616103,37123.805091696383897,29701.194908303616103,0.916669348840188
4270,54095,0.260000000000000,2644,1.150000000000000,ST. JOHN'S,547300,3568,2007,100,2643.500000000000000,0.000000000000000,684.500000000000000,484.000000000000000,17,461637.000000000000000,0.336658300758186,-82.436126000000002,29.643863000000000,06672-100-054,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.008407543656334,446148.682221199735068,449716.682221199735068,-97583.317778800264932,-15488.317778800264932,97583.317778800264932,15488.317778800264932,0.821700497389365
4271,54100,0.260000000000000,3161,1.400000000000000,ST. JOHN'S,742400,23177,2007,100,2801.000000000000000,360.000000000000000,406.000000000000000,558.000000000000000,17,607863.000000000000000,0.336658300758186,-82.434987000000007,29.642930000000000,06672-100-059,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.327311537761016,613730.716075508971699,636907.716075508971699,-105492.283924491028301,5867.716075508971699,105492.283924491028301,5867.716075508971699,0.857903712386192
4272,54102,0.260000000000000,3153,1.150000000000000,ST. JOHN'S,652100,7869,2010,100,2829.000000000000000,324.000000000000000,350.000000000000000,528.000000000000000,14,546416.000000000000000,0.336658300758186,-82.434533999999999,29.642548000000001,06672-100-061,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.155099984710066,516639.172714311338495,524508.172714311396703,-127591.827285688603297,-29776.827285688661505,127591.827285688603297,29776.827285688661505,0.804337023024554
4273,54107,0.260000000000000,3133,1.400000000000000,ST. JOHN'S,644700,8465,2006,100,2881.000000000000000,252.000000000000000,369.000000000000000,528.000000000000000,18,539530.000000000000000,0.336658300758186,-82.434405999999996,29.644100999999999,06672-100-068,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.306317460347652,600980.315667378366925,609445.315667378366925,-35254.684332621633075,61450.315667378366925,35254.684332621633075,61450.315667378366925,0.945316140324769
4274,54110,0.260000000000000,2323,1.150000000000000,ST. JOHN'S,465900,9156,2003,100,2323.000000000000000,0.000000000000000,339.500000000000000,493.000000000000000,21,386859.000000000000000,0.336658300758186,-82.435624000000004,29.644335000000002,06672-100-071,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.866082679341901,386962.349568288133014,396118.349568288133014,-69781.650431711866986,103.349568288133014,69781.650431711866986,103.349568288133014,0.850221827791990
4275,54129,0.820000000000000,4106,1.150000000000000,ST. JOHN'S,857900,27708,2010,100,3423.500000000000000,682.000000000000000,527.500000000000000,933.000000000000000,14,701507.000000000000000,1.061768487006587,-82.438326000000004,29.643325999999998,06672-200-087,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.417560789569425,671695.767171165789478,699403.767171165789478,-158496.232828834210522,-29811.232828834210522,158496.232828834210522,29811.232828834210522,0.815250923384037
4276,54141,0.460000000000000,2922,1.400000000000000,ST. JOHN'S,637000,9076,2008,100,2922.000000000000000,0.000000000000000,335.000000000000000,480.000000000000000,16,532374.000000000000000,0.595626224418329,-82.436204000000004,29.641477999999999,06672-200-099,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.325728968964036,612760.213140884414315,621836.213140884414315,-15163.786859115585685,80386.213140884414315,15163.786859115585685,80386.213140884414315,0.976194997081451
4277,54144,0.380000000000000,3124,1.400000000000000,ST. JOHN'S,618800,22218,2003,100,2840.000000000000000,284.000000000000000,361.000000000000000,528.000000000000000,21,503761.999999999941792,0.492039054954272,-82.435554999999994,29.641304999999999,06672-200-102,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.289531919562627,590976.728754242532887,613194.728754242532887,-5605.271245757467113,87214.728754242591094,5605.271245757467113,87214.728754242591094,0.990941707747645
4278,54148,0.560000000000000,4113,1.400000000000000,ST. JOHN'S,841800,28428,2008,100,3489.000000000000000,624.000000000000000,516.000000000000000,867.000000000000000,16,687102.000000000000000,0.725110186248401,-82.436539999999994,29.642605000000000,06672-200-106,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.571817848781238,783728.429813312483020,812156.429813312483020,-29643.570186687516980,96626.429813312483020,29643.570186687516980,96626.429813312483020,0.964785495145299
4279,54154,0.430000000000000,3595,1.400000000000000,ST. JOHN'S,834200,38526,2010,100,3594.500000000000000,0.000000000000000,462.000000000000000,816.000000000000000,14,670544.000000000000000,0.556781035869308,-82.434314000000001,29.641000999999999,06672-300-111,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.491964857350640,723578.889167508925311,762104.889167508925311,-72095.110832491074689,53034.889167508925311,72095.110832491074689,53034.889167508925311,0.913575748222859
4280,54176,0.430000000000000,3120,1.400000000000000,ST. JOHN'S,702800,30813,2005,100,2635.500000000000000,484.000000000000000,242.500000000000000,816.000000000000000,19,566567.000000000000000,0.556781035869308,-82.437081000000006,29.639095999999999,06672-300-133,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.330374990538367,615613.733937729615718,646426.733937729615718,-56373.266062270384282,49046.733937729615718,56373.266062270384282,49046.733937729615718,0.919787612318909
