prop_id,legal_acreage_x,living_area_x,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_age,Assessment_Val,legal_acreage_y,A,B,C,D,E,F,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,in_subdivision,percent_good,predicted_log_Assessment_Val,predicted_Assessment_Val,residual,residualAV,geo_id,MA,Cluster ID,Membership Probability,OBJECTID *,CENTROID_X,CENTROID_Y,property_use_cd,hood_cd,tax_area_id,legal_acreage,living_area_y,actual_age,norm_legal_acreage,norm_living_area,norm_actual_age
43895,0.03,721,3.0,ST. JOHN'S,124701.0,155000,160,29,131590.0,0.03,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.71,11.580063456874102,106944.30424745422,24645.695752545784,24645.695752545784,06234-250-037,HighSprings,B,0.99,27766,-82.450882,29.683353,100,114330.03,1004,0.03,721,36,-0.190272,-1.468188,0.104286
43908,0.05,1533,3.0,ST. JOHN'S,124701.0,267200,120,19,226999.99999999997,0.05,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.321396158676528,224447.28741838617,2552.7125816137996,2552.7125816137996,06234-250-050,HighSprings,B,0.99,27779,-82.45137,29.683431,100,114330.03,1004,0.05,1533,37,-0.188077,-0.502291,0.1572
44092,0.39,2229,3.0,ST. JOHN'S,145300.0,413600,7576,17,343984.0,0.39,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.781928509802142,355730.43210033537,-11746.432100335369,11746.432100335369,06300-009-000,HighSprings,B,0.94,27921,-82.443193,29.66608,100,114331.01,1004,0.39,2229,43,-0.150746,0.32562,0.474689
44168,1.0,4566,5.0,ST. JOHN'S,243700.0,1372600,71005,11,1095705.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.89,13.757390299928549,943536.4727709644,152168.52722903562,152168.52722903562,06303-050-009,HighSprings,B,0.97,27986,-82.452692,29.67038,100,114331.05,1004,1.0,4566,11,-0.083772,3.105546,-1.218582
44294,0.44,2340,4.0,ST. JOHN'S,145100.0,461600,19272,24,373088.0,0.44,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.853579415547099,382154.17878573685,-9066.178785736847,9066.178785736847,06304-200-021,HighSprings,B,0.94,28108,-82.442035,29.667043,100,114331.01,1004,0.44,2340,37,-0.145257,0.457658,0.1572
44309,0.73,1928,4.0,ST. JOHN'S,145200.0,384300,4087,19,322568.0,0.73,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.831685272194303,373878.1690759063,-51310.16907590628,51310.16907590628,06304-300-002,HighSprings,B,0.93,28123,-82.43943,29.668273,100,114331.02,1004,0.73,1928,22,-0.113416,-0.032428,-0.63652
44311,0.49,1810,4.0,ST. JOHN'S,145200.0,402900,24124,19,318341.0,0.49,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.75485106151364,346227.3992792608,-27886.399279260775,27886.399279260775,06304-300-004,HighSprings,B,0.93,28125,-82.440157,29.668565,100,114331.02,1004,0.49,1810,25,-0.139767,-0.172792,-0.477776
44467,0.38,2085,4.0,ST. JOHN'S,21004.0,410600,3216,21,345794.0,0.38,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,12.80603072024055,364408.48182668944,-18614.481826689444,18614.481826689444,06306-040-039,HighSprings,B,0.95,28274,-82.450308,29.663606,100,114331.04,1004,0.38,2085,27,-0.151844,0.154328,-0.371947
44473,0.27,1791,4.0,ST. JOHN'S,21106.0,353300,2780,27,297525.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.73,12.574317351028423,289039.1286055162,8485.87139448378,8485.87139448378,06306-041-006,HighSprings,B,0.95,28280,-82.452851,29.662549,100,114331.04,1004,0.27,1791,27,-0.163922,-0.195393,-0.371947
44735,0.14,2909,4.0,ST. JOHN'S,239302.0,547600,5283,9,460176.99999999994,0.14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.91,13.137350900313024,507550.1995181709,-47373.199518170964,47373.199518170964,06308-020-095,HighSprings,B,0.97,28530,-82.447485,29.670384,100,114330.12,1004,0.14,2909,9,-0.178195,1.134499,-1.324411
44744,0.15,1950,4.0,ST. JOHN'S,239302.0,343500,868,14,291107.0,0.15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.787290000799759,357642.79959917604,-66535.79959917604,66535.79959917604,06308-020-104,HighSprings,B,0.97,28539,-82.447193,29.669862,100,114330.12,1004,0.15,1950,14,-0.177097,-0.006258,-1.059838
44769,0.17,2300,4.0,ST. JOHN'S,239303.0,493400,3362,8,416028.0,0.17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.92,12.997305617899181,441222.9657361277,-25194.96573612769,25194.96573612769,06308-030-128,HighSprings,B,0.95,28563,-82.449349,29.668557,100,114330.12,1004,0.17,2300,11,-0.174901,0.410076,-1.218582
44785,0.13,1978,4.0,ST. JOHN'S,239303.0,400800,914,12,339766.0,0.13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.814042019398356,367339.59251577884,-27573.592515778844,27573.592515778844,06308-030-144,HighSprings,B,0.95,28579,-82.447936,29.668024,100,114330.12,1004,0.13,1978,12,-0.179293,0.027048,-1.165667
44792,0.13,2124,4.0,ST. JOHN'S,239303.0,453300,1303,9,384002.0,0.13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.91,12.90573591251331,402614.94492041715,-18612.944920417154,18612.944920417154,06308-030-151,HighSprings,B,0.96,28586,-82.448374,29.668762,100,114330.12,1004,0.13,2124,9,-0.179293,0.20072,-1.324411
44954,0.14,1535,3.0,ST. JOHN'S,233100.0,318700,176,21,270719.0,0.14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,12.373429506083026,236435.21240912942,34283.787590870576,34283.787590870576,06321-010-021,HighSprings,B,0.93,28710,-82.435413,29.673934,100,114332.04,1004,0.14,1535,21,-0.178195,-0.499912,-0.689435
44981,0.46,1983,4.0,ST. JOHN'S,37500.0,390100,4009,24,327576.0,0.46,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.738264536781816,340532.0535261542,-12956.053526154195,12956.053526154195,06322-010-002,HighSprings,B,0.93,28734,-82.437449,29.669892,100,114332.02,1004,0.46,1983,28,-0.143061,0.032996,-0.319032
44983,0.46,2392,4.0,ST. JOHN'S,37500.0,485000,3500,12,408749.99999999994,0.46,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,13.050312468163861,465241.76219795004,-56491.7621979501,56491.7621979501,06322-010-004,HighSprings,B,0.93,28736,-82.437256,29.67049,100,114332.02,1004,0.46,2392,26,-0.143061,0.519513,-0.424861
45042,0.25,1958,3.0,ST. JOHN'S,51301.0,464300,20832,12,373823.0,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.724542062323302,335891.0271300759,37931.972869924095,37931.972869924095,06326-010-024,HighSprings,B,0.93,28787,-82.438389,29.667117,100,114332.03,1004,0.25,1958,26,-0.166118,0.003258,-0.424861
45056,0.18,1617,3.0,ST. JOHN'S,51301.0,330300,5236,26,275519.0,0.18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.74,12.351507511410865,231308.4803516132,44210.519648386806,44210.519648386806,06326-010-038,HighSprings,B,0.93,28801,-82.437524,29.666195,100,114332.03,1004,0.18,1617,26,-0.173803,-0.402371,-0.424861
45123,0.19,1754,3.0,ST. JOHN'S,51302.0,360200,380,25,305790.0,0.19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.75,12.43040388580208,250297.09863488423,55492.90136511577,55492.90136511577,06326-020-104,HighSprings,B,0.92,28867,-82.437055,29.662331,100,114332.03,1004,0.19,1754,25,-0.172705,-0.239406,-0.477776
45127,0.23,1798,3.0,ST. JOHN'S,51302.0,444100,22428,17,355056.99999999994,0.23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.585958823777359,292423.6318222033,62633.368177796656,62633.368177796656,06326-020-108,HighSprings,B,0.92,28871,-82.437079,29.663232,100,114332.03,1004,0.23,1798,26,-0.168314,-0.187067,-0.424861
45128,0.28,2585,3.0,ST. JOHN'S,51302.0,455600,3446,24,383814.0,0.28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.755464035229247,346439.69263311743,37374.30736688257,37374.30736688257,06326-020-109,HighSprings,B,0.93,28872,-82.437153,29.66344,100,114332.03,1004,0.28,2585,27,-0.162824,0.749092,-0.371947
45165,0.21,2045,3.0,ST. JOHN'S,51303.0,400400,296,25,340044.0,0.21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.75,12.54849625102318,281671.35176643817,58372.648233561835,58372.648233561835,06326-030-145,HighSprings,B,0.93,28908,-82.434995,29.662306,100,114332.03,1004,0.21,2045,25,-0.170509,0.106747,-0.477776
45312,0.58,2193,3.0,ST. JOHN'S,0.0,295300,6037,30,244968.0,0.58,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7,12.497597055180195,267693.2609171542,-22725.2609171542,22725.2609171542,06337-020-002,HighSprings,B,0.83,28991,-82.419388,29.664514,100,114333.02,1004,0.58,2193,33,-0.129885,0.282797,-0.054458
45629,0.23,1472,3.0,ST. JOHN'S,214300.0,269700,80,9,229165.00000000003,0.23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.91,12.49300105898719,266465.76664929127,-37300.76664929124,37300.76664929124,06351-006-000,HighSprings,A,0.8,29157,-82.402079,29.664551,100,114334.01,1004,0.23,1472,64,-0.168314,-0.574853,1.585898
45679,0.23,1104,3.0,ST. JOHN'S,214400.0,147100,656,30,124379.0,0.23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.968941594091428,157777.57926982368,-33398.57926982368,33398.57926982368,06352-016-000,HighSprings,A,0.79,29207,-82.401746,29.671918,100,114334.01,1004,0.23,1104,60,-0.168314,-1.012599,1.374239
45716,0.23,1274,3.0,ST. JOHN'S,214400.0,223200,2800,24,186920.0,0.23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.17128653089671,193162.39344285565,-6242.393442855653,6242.393442855653,06352-053-000,HighSprings,A,0.8,29243,-82.401757,29.667411,100,114334.01,1004,0.23,1274,52,-0.168314,-0.810379,0.950921
45769,0.33,2024,3.0,ST. JOHN'S,157900.0,254200,4965,30,211105.0,0.33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.43256216288554,250837.8925085112,-39732.8925085112,39732.8925085112,06353-150-003,HighSprings,A,0.77,29296,-82.403632,29.673808,100,114334.11,1004,0.33,2024,54,-0.157334,0.081767,1.056751
45826,0.31,1921,3.0,ST. JOHN'S,158100.0,312600,6267,29,259442.99999999997,0.31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.71,12.407299090222905,244580.3320125722,14862.667987427762,14862.667987427762,06353-152-015,HighSprings,A,0.79,29352,-82.403869,29.670432,100,114334.11,1004,0.31,1921,52,-0.15953,-0.040755,0.950921
45932,0.34,1376,3.0,GAINESVILLE,155501.0,290400,2785,19,244055.0,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.411736494193937,245668.0452758522,-1613.0452758522006,1613.0452758522006,06356-002-016,HighSprings,A,0.75,29427,-82.400398,29.67355,100,114334.02,1010,0.34,1376,57,-0.156236,-0.689047,1.215495
45933,0.34,1692,3.0,GAINESVILLE,155501.0,285400,3168,30,239422.0,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.383473464731312,238821.92385663374,600.0761433662556,600.0761433662556,06356-002-017,HighSprings,A,0.75,29428,-82.400399,29.673275,100,114334.02,1010,0.34,1692,56,-0.156236,-0.313156,1.16258
45935,0.45,1801,3.0,GAINESVILLE,155501.0,316300,6700,19,262155.0,0.45,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.627093685414495,304703.26653578907,-42548.266535789066,42548.266535789066,06356-002-019,HighSprings,A,0.76,29430,-82.400329,29.672725,100,114334.02,1010,0.45,1801,56,-0.144159,-0.183498,1.16258
45982,0.34,2654,3.0,GAINESVILLE,178300.0,399400,7714,30,331776.0,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.706603231272048,329919.2581629514,1856.741837048612,1856.741837048612,06361-011-000,HighSprings,A,0.76,29475,-82.400151,29.66482,100,114334.04,1010,0.34,2654,53,-0.156236,0.831169,1.003836
46030,0.05,1284,3.0,GAINESVILLE,18800.0,183400,3500,22,152390.0,0.05,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.78,12.16491278544263,191935.14076854798,-39545.14076854798,39545.14076854798,06364-003-002,HighSprings,A,0.91,29486,-82.401206,29.661323,100,114334.05,1010,0.05,1284,36,-0.188077,-0.798484,0.104286
46038,0.08,1708,3.0,GAINESVILLE,18800.0,251100,7406,18,206028.99999999997,0.08,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8200000000000001,12.467406037140178,259732.11116044386,-53703.11116044389,53703.11116044389,06364-003-010,HighSprings,A,0.91,29494,-82.400401,29.66137,100,114334.05,1010,0.08,1708,36,-0.184783,-0.294124,0.104286
46044,0.08,1662,3.0,GAINESVILLE,18800.0,248900,8550,11,203014.99999999997,0.08,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.89,12.546958293349224,281238.4860993148,-78223.48609931485,78223.48609931485,06364-003-016,HighSprings,A,0.91,29500,-82.400077,29.661877,100,114334.05,1010,0.08,1662,36,-0.184783,-0.348842,0.104286
46054,0.08,2340,3.0,GAINESVILLE,18800.0,355500,1164,16,301011.0,0.08,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.84,12.722561406125363,335226.4009006665,-34215.400900666486,34215.400900666486,06364-003-026,HighSprings,A,0.91,29510,-82.399863,29.661105,100,114334.05,1010,0.08,2340,20,-0.184783,0.457658,-0.74235
46078,0.27,2216,4.0,GAINESVILLE,109000.0,372100,6560,30,309725.0,0.27,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.692796244555455,325395.3698474807,-15670.369847480673,15670.369847480673,06366-002-010,HighSprings,A,0.84,29530,-82.39814,29.662664,100,114334.04,1010,0.27,2216,58,-0.163922,0.310156,1.268409
46098,0.51,1911,3.0,GAINESVILLE,109100.0,387700,3173,28,326372.0,0.51,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.72,12.536978738583207,278445.80923801987,47926.190761980135,47926.190761980135,06366-003-010,HighSprings,A,0.81,29550,-82.399173,29.662702,100,114334.04,1010,0.51,1911,55,-0.137571,-0.05265,1.109665
46145,0.32,1688,4.0,GAINESVILLE,109300.0,465700,19231,4,376614.0,0.32,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.96,12.89315831835267,397582.73045529175,-20968.73045529175,20968.73045529175,06366-300-014,HighSprings,A,0.77,29596,-82.397572,29.667029,100,114334.04,1010,0.32,1688,55,-0.158432,-0.317915,1.109665
46271,0.1,2254,4.0,GAINESVILLE,107400.0,451900,3441,18,380674.0,0.1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8200000000000001,12.818025374959502,368805.75490886933,11868.245091130666,11868.245091130666,06375-300-010,HighSprings,A,0.75,29712,-82.390054,29.661959,100,114334.09,1010,0.1,2254,27,-0.182587,0.355358,-0.371947
46301,0.09,1980,4.0,GAINESVILLE,231800.0,468100,520,18,397365.0,0.09,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8200000000000001,12.716664173619295,333255.3105737951,64109.68942620489,64109.68942620489,06377-010-023,HighSprings,A,0.78,29738,-82.396334,29.662453,100,114334.15,1010,0.09,1980,18,-0.183685,0.029428,-0.848179
46305,0.07,2015,4.0,GAINESVILLE,231800.0,407800,8176,17,338454.0,0.07,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.724054981947598,335727.46104053577,2726.538959464233,2726.538959464233,06377-010-027,HighSprings,A,0.78,29742,-82.396284,29.662958,100,114334.15,1010,0.07,2015,17,-0.185881,0.071061,-0.901094
46320,0.13,2217,3.0,GAINESVILLE,231800.0,521500,1518,12,441756.99999999994,0.13,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.778472136858653,354503.0174829286,87253.98251707136,87253.98251707136,06377-010-042,HighSprings,A,0.78,29753,-82.396667,29.663199,100,114334.15,1010,0.13,2217,12,-0.179293,0.311346,-1.165667
46350,0.37,1792,3.0,GAINESVILLE,186200.0,458000,10056,12,379244.0,0.37,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.708354661924961,330497.5951754321,48746.4048245679,48746.4048245679,06381-010-000,HighSprings,A,0.73,29782,-82.392286,29.668992,100,114334.1,1010,0.37,1792,59,-0.152942,-0.194204,1.321324
46413,0.34,2495,3.0,GAINESVILLE,186400.0,510500,32723,29,401201.99999999994,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.71,12.67942570425282,321073.61442680436,80128.38557319558,80128.38557319558,06383-018-000,HighSprings,A,0.74,29844,-82.395486,29.666979,100,114334.1,1010,0.34,2495,58,-0.156236,0.642034,1.268409
46502,0.38,2300,3.0,GAINESVILLE,186600.0,360600,35097,30,271413.0,0.38,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.612630308383377,300327.94554011786,-28914.945540117857,28914.945540117857,06383-028-036,HighSprings,A,0.7,29933,-82.38998,29.665097,100,114334.1,1010,0.38,2300,55,-0.151844,0.410076,1.109665
46510,0.37,2787,3.0,GAINESVILLE,186600.0,404800,9506,26,334574.0,0.37,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.74,12.815644227074534,367928.61857570335,-33354.61857570335,33354.61857570335,06383-028-044,HighSprings,A,0.71,29941,-82.390715,29.666001,100,114334.1,1010,0.37,2787,55,-0.152942,0.989376,1.109665
46583,0.34,2977,3.0,GAINESVILLE,186900.0,488100,8368,30,406517.0,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.789043094386715,358270.3307973159,48246.669202684076,48246.669202684076,06383-031-013,HighSprings,A,0.74,30014,-82.394451,29.665287,100,114334.1,1010,0.34,2977,53,-0.156236,1.215387,1.003836
46590,0.35,2176,3.0,GAINESVILLE,186900.0,472400,4900,30,396640.0,0.35,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.566350095889645,286745.4294989343,109894.5705010657,109894.5705010657,06383-031-020,HighSprings,A,0.74,30021,-82.395047,29.666012,100,114334.1,1010,0.35,2176,53,-0.155138,0.262575,1.003836
46651,0.61,2848,3.0,GAINESVILLE,186901.0,585100,33764,26,463570.99999999994,0.61,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.74,12.870691222623723,388749.79790764273,74821.20209235721,74821.20209235721,06383-035-005,HighSprings,A,0.72,30082,-82.394205,29.670567,100,114334.1,1010,0.61,2848,50,-0.126592,1.061938,0.845092
46673,0.28,1200,3.0,GAINESVILLE,215100.0,236200,2627,30,198143.0,0.28,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.12149743292317,183780.5079444172,14362.492055582814,14362.492055582814,06384-005-000,HighSprings,A,0.48,30104,-82.38301,29.660799,100,114335.02,1010,0.28,1200,52,-0.162824,-0.898404,0.950921
46702,0.35,1454,3.0,GAINESVILLE,215100.0,229500,969,30,194106.0,0.35,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.276948162971442,214689.5184096134,-20583.518409613403,20583.518409613403,06384-034-000,HighSprings,A,0.47,30133,-82.383206,29.660129,100,114335.02,1010,0.35,1454,56,-0.155138,-0.596264,1.16258
46712,0.33,1421,3.0,GAINESVILLE,215200.0,211800,3088,30,176941.99999999997,0.33,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.25581943308696,210200.9870304641,-33258.98703046414,33258.98703046414,06385-020-002,HighSprings,A,0.53,30143,-82.385161,29.659862,100,114335.01,1010,0.33,1421,48,-0.157334,-0.635518,0.739262
46772,0.05,1636,3.0,GAINESVILLE,114900.0,238200,3910,30,198560.0,0.05,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.207843048993436,200354.39431054407,-1794.3943105440703,1794.3943105440703,06386-010-058,HighSprings,A,0.72,30199,-82.387603,29.660032,100,114335.31,1010,0.05,1636,33,-0.188077,-0.37977,-0.054458
46802,0.63,1728,3.0,GAINESVILLE,215300.0,238800,968,30,202011.99999999997,0.63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.44732203604788,254567.68591278588,-52555.685912785906,52555.685912785906,06388-016-000,HighSprings,A,0.44,30229,-82.381631,29.659871,100,114335.03,1010,0.63,1728,45,-0.124396,-0.270333,0.580518
46894,0.23,1358,3.0,GAINESVILLE,149300.0,306600,3076,30,257534.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.194741579731183,197746.5777881409,59787.42221185911,59787.42221185911,06391-044-000,HighSprings,A,0.56,30320,-82.387239,29.670382,100,114335.12,1010,0.23,1358,61,-0.168314,-0.710459,1.427154
