OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,Cluster_ID,Membership Probability
6014,1,48703,48703,81284,-82.32258265,29.66168592,-0.482174075,1.909986677,-0.196713158,0.682613141,1.686327198,1.405384088,-1.027914836,1,0,2568,0.963126155,6014,C3,0.944
6015,1,48704,48704,81285,-82.32231749,29.66148983,-0.482174075,2.584379004,-0.255012922,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1382,-0.551641546,6015,C3,0.94
6016,1,48705,48705,81286,-82.3223653,29.66125592,1.318524992,2.449500539,-0.206429785,-0.095339596,1.686327198,-0.424528137,-1.027914836,0,0,4659,3.633766342,6016,C3,0.934
6017,1,48706,48706,81287,-82.32186223,29.66200668,-0.482174075,1.460391793,-0.22586304,0.682613141,1.686327198,1.862862144,-1.027914836,1,0,3380,2.000218375,6017,C3,0.94
6018,1,48707,48707,81288,-82.32186155,29.66175984,-0.482174075,2.044865143,-0.251774046,0.682613141,1.686327198,-0.289975767,-1.027914836,1,0,1994,0.23000924,6018,C3,0.936
6019,1,48708,48708,81289,-82.32186073,29.66155167,-0.482174075,1.909986677,-0.24853517,0.682613141,1.686327198,1.028637453,-1.027914836,1,0,1429,-0.491612809,6019,C3,0.942
6020,1,48709,48709,81290,-82.32185984,29.66137415,1.318524992,-1.05733956,-0.267968425,-1.002951123,1.686327198,-0.424528137,-0.025034627,0,1,2576,0.973343812,6020,C3,0.944
6021,1,48710,48710,81291,-82.32185156,29.66110601,-0.482174075,1.595270258,-0.199952034,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,3365,1.981060267,6021,C3,0.95
6022,1,48711,48711,81292,-82.32152865,29.66109232,1.318524992,1.505351281,-0.193474282,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2841,1.311803711,6022,C3,0.946
6023,1,48712,48712,81293,-82.32152889,29.66147862,1.318524992,1.595270258,-0.209668661,0.682613141,1.686327198,-0.424528137,-0.068638114,0,1,2685,1.112559393,6023,C3,0.942
6024,1,48713,48713,81294,-82.32152987,29.66175878,1.318524992,2.539419516,-0.251774046,-0.743633544,1.686327198,-0.424528137,-1.027914836,0,0,2224,0.523766889,6024,C3,0.94
6025,1,48714,48714,81295,-82.32153019,29.66193163,1.318524992,2.089824631,-0.271207301,0.552954352,1.686327198,-0.424528137,-1.027914836,0,0,1688,-0.160816153,6025,C3,0.936
6026,1,48715,48715,81296,-82.3215304,29.66207567,-0.482174075,2.539419516,-0.267968425,0.682613141,1.686327198,1.584787247,-1.027914836,1,0,1730,-0.107173452,6026,C3,0.942
6027,1,48716,48716,81297,-82.32100764,29.66180887,1.318524992,0.111607139,-0.261490674,0.552954352,1.686327198,-0.424528137,0.105775836,0,1,1586,-0.291091284,6027,C3,0.94
6028,1,48717,48717,81298,-82.32100904,29.6620219,1.318524992,1.685189235,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2281,0.596567698,6028,C3,0.94
6029,1,48718,48718,81299,-82.32100799,29.66165324,-0.482174075,2.539419516,-0.271207301,0.682613141,1.686327198,0.275144184,-1.027914836,1,0,1128,-0.876052167,6029,C3,0.94
6030,1,48719,48719,81301,-82.32100679,29.66109228,1.318524992,2.584379004,-0.190235406,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2420,0.774099494,6030,C3,0.946
6031,1,48720,48720,81302,-82.32067511,29.66102104,-0.482174075,1.190634862,-0.232340791,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1811,-0.003719671,6031,C3,0.954
6032,1,48721,48721,81303,-82.32067565,29.66126723,-0.482174075,1.954946166,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2284,0.600399319,6032,C3,0.95
6033,1,48722,48722,81304,-82.32067646,29.66147964,-0.482174075,1.685189235,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1812,-0.002442464,6033,C3,0.944
6034,1,48723,48723,81305,-82.32067667,29.66165249,-0.482174075,0.516242535,-0.271207301,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1242,-0.730450549,6034,C3,0.944
6035,1,48724,48724,81306,-82.32067615,29.66179063,-0.482174075,1.190634862,-0.271207301,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1280,-0.681916677,6035,C3,0.944
6036,1,48725,48725,81307,-82.32067697,29.66200378,-0.482174075,1.460391793,-0.229101916,0.682613141,1.686327198,0.651890819,-1.027914836,1,0,1998,0.235118069,6036,C3,0.942
6037,1,48726,48726,81308,-82.32021848,29.66200299,-0.482174075,1.55031077,-0.229101916,0.682613141,1.686327198,1.252891402,-1.027914836,1,0,1590,-0.285982455,6037,C3,0.944
6038,1,48727,48727,81309,-82.32021805,29.66173379,-0.482174075,1.280553839,-0.238818543,0.682613141,1.686327198,1.190100297,-1.027914836,1,0,1484,-0.421366415,6038,C3,0.944
6039,1,48728,48728,81310,-82.3202177,29.66152568,-0.482174075,1.55031077,-0.264729549,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1302,-0.653818119,6039,C3,0.94
6040,1,48729,48729,81312,-82.31989901,29.66130117,-0.482174075,2.089824631,-0.22586304,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2134,0.408818244,6040,C3,0.95
6041,1,48730,48730,81313,-82.32021387,29.66102179,-0.482174075,1.460391793,-0.232340791,0.682613141,1.686327198,1.728309774,-1.027914836,1,0,2032,0.278543113,6041,C3,0.954
6042,1,48731,48731,81316,-82.31938188,29.66191753,-0.482174075,1.909986677,-0.183757655,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2068,0.324522571,6042,C3,0.946
6043,1,48732,48732,81317,-82.31938221,29.6614583,1.318524992,1.999905654,-0.18699653,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2504,0.881384896,6043,C3,0.954
6044,1,48733,48733,81319,-82.31906833,29.66173961,-0.482174075,1.55031077,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1435,-0.483949566,6044,C3,0.954
6045,1,48734,48734,81320,-82.31938191,29.6610605,-0.482174075,2.089824631,-0.219385288,0.682613141,1.686327198,0.741592398,-1.027914836,1,0,1532,-0.360060471,6045,C3,0.95
6046,1,48735,48735,81321,-82.31906865,29.66109813,1.318524992,1.909986677,-0.196713158,0.552954352,1.686327198,-0.424528137,-1.027914836,0,0,3050,1.578740009,6046,C3,0.956
6047,1,48736,48736,81322,-82.31906914,29.66146166,-0.482174075,1.909986677,-0.22586304,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1619,-0.248943447,6047,C3,0.954
6048,1,48737,48737,81323,-82.31906857,29.66200584,-0.482174075,2.179743608,-0.232340791,0.682613141,1.686327198,0.158532131,0.352862264,1,1,1508,-0.390713443,6048,C3,0.948
6049,1,48738,48738,81324,-82.3223463,29.66056184,1.318524992,2.494460027,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2281,0.596567698,6049,C3,0.95
6050,1,48739,48739,81325,-82.32241312,29.66030999,1.318524992,2.449500539,-0.261490674,0.682613141,1.686327198,3.145594732,-1.027914836,1,0,2408,0.758773008,6050,C3,0.952
6051,1,48740,48740,81326,-82.32221537,29.66030466,-0.482174075,2.584379004,-0.267968425,0.682613141,1.686327198,0.651890819,-1.027914836,1,0,1914,0.127832667,6051,C3,0.956
6052,1,48741,48741,81327,-82.32112004,29.66058963,1.318524992,2.044865143,-0.222624164,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,3200,1.770321084,6052,C3,0.946
6053,1,48742,48742,81328,-82.32150761,29.66057771,1.318524992,1.460391793,-0.209668661,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2689,1.117668222,6053,C3,0.946
6054,1,48743,48743,81329,-82.32137847,29.66030812,-0.482174075,1.460391793,-0.206429785,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2113,0.381996893,6054,C3,0.962
6055,1,48744,48744,81330,-82.32104226,29.66031271,1.318524992,2.809176446,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2590,0.991224712,6055,C3,0.954
6056,1,48745,48745,81331,-82.32067589,29.66058698,1.318524992,2.089824631,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2240,0.544202204,6056,C3,0.958
6057,1,48746,48746,81332,-82.32043204,29.66058713,1.318524992,2.854135935,-0.255012922,0.682613141,1.686327198,1.010697137,-1.027914836,1,0,1580,-0.298754527,6057,C3,0.954
6058,1,48747,48747,81333,-82.32018098,29.66058517,-0.482174075,1.415432304,-0.245296295,0.682613141,1.686327198,1.997414513,-1.027914836,1,0,1672,-0.181251467,6058,C3,0.954
6059,1,48748,48748,81334,-82.31988785,29.66058539,-0.482174075,2.494460027,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2269,0.581241212,6059,C3,0.95
6060,1,48749,48749,81336,-82.32020508,29.66030914,-0.482174075,2.584379004,-0.255012922,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1695,-0.151875703,6060,C3,0.95
6061,1,48750,48750,81337,-82.32044759,29.66031099,-0.482174075,2.539419516,-0.251774046,0.034319194,1.686327198,2.221668462,-1.027914836,1,0,1791,-0.029263815,6061,C3,0.95
6062,1,48751,48751,81338,-82.32068847,29.66031205,1.318524992,2.584379004,-0.255012922,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2001,0.238949691,6062,C3,0.956
6063,1,48752,48752,81339,-82.31938068,29.66058374,1.318524992,-0.427906722,-0.235579667,0.163977983,1.686327198,-0.424528137,0.796164386,0,1,2039,0.287483563,6063,C3,0.954
6064,1,48753,48753,81340,-82.31906729,29.66058288,1.318524992,2.089824631,-0.235579667,-0.095339596,1.686327198,-0.424528137,0.574513325,0,1,2533,0.918423904,6064,C3,0.952
6065,1,48754,48754,81342,-82.31938059,29.66030826,1.318524992,2.494460027,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2872,1.351397133,6065,C3,0.954
6066,1,48755,48755,81343,-82.31938025,29.66272936,-0.482174075,1.280553839,-0.235579667,-0.743633544,1.686327198,-0.424528137,-0.04683637,0,1,1867,0.06780393,6066,C3,0.942
6067,1,48756,48756,81344,-82.31906746,29.66272776,-0.482174075,1.370472816,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1245,-0.726618928,6067,C3,0.946
6068,1,48757,48757,81345,-82.31922448,29.66245381,-0.482174075,1.505351281,-0.161085524,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1952,0.176366539,6068,C3,0.95
6069,1,48758,48758,81348,-82.31831086,29.66030741,1.318524992,2.584379004,-0.219385288,0.682613141,1.686327198,2.051235461,-1.027914836,1,0,1949,0.172534918,6069,C3,0.96
6070,1,48759,48759,81349,-82.31866151,29.66030823,1.318524992,2.359581562,-0.235579667,-2.040221439,1.686327198,-0.424528137,-1.027914836,0,0,2483,0.854563545,6070,C3,0.956
6071,1,48760,48760,81350,-82.31832378,29.66058144,-0.482174075,2.539419516,-0.22586304,0.682613141,1.686327198,1.997414513,-1.027914836,1,0,1380,-0.55419596,6071,C3,0.952
6072,1,48761,48761,81351,-82.31866088,29.66058226,-0.482174075,2.179743608,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2474,0.843068681,6072,C3,0.956
6073,1,48762,48762,81352,-82.31826555,29.66102217,-0.482174075,1.595270258,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,837,-1.247719452,6073,C3,0.958
6074,1,48763,48763,81353,-82.3184627,29.66102357,-0.482174075,2.044865143,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1322,-0.628273976,6074,C3,0.954
6075,1,48764,48764,81354,-82.31869958,29.66102419,-0.482174075,1.280553839,-0.255012922,0.682613141,1.686327198,1.010697137,-1.027914836,1,0,1798,-0.020323364,6075,C3,0.954
6076,1,48765,48765,81355,-82.31866058,29.66129716,-0.482174075,1.999905654,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2186,0.475233017,6076,C3,0.954
6077,1,48766,48766,81356,-82.31842324,29.66129669,-0.482174075,1.999905654,-0.271207301,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1298,-0.658926948,6077,C3,0.954
6078,1,48767,48767,81357,-82.31826521,29.66129568,-0.482174075,1.954946166,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1835,0.026933301,6078,C3,0.952
6079,1,48768,48768,81359,-82.31865915,29.66187752,-0.482174075,2.179743608,-0.1643244,0.682613141,1.686327198,0.831293978,-1.027914836,1,0,2104,0.370502029,6079,C3,0.954
6080,1,48769,48769,81361,-82.31850044,29.66245589,-0.482174075,2.044865143,-0.1643244,0.552954352,1.686327198,3.450580103,-1.027914836,1,0,2436,0.794534808,6080,C3,0.954
6081,1,48770,48770,81362,-82.31850027,29.66277129,-0.482174075,1.595270258,-0.122219015,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2646,1.062748314,6081,C3,0.952
6082,1,48771,48771,81363,-82.31849867,29.66317595,-0.482174075,1.415432304,-0.067158126,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2418,0.771545079,6082,C3,0.948
6083,1,48772,48772,81364,-82.31779963,29.65986327,-0.482174075,2.044865143,-0.151368897,0.682613141,1.686327198,0.006039446,-1.027914836,1,0,3454,2.094731705,6083,C3,0.972
6084,1,48773,48773,81365,-82.31802038,29.65959246,-0.482174075,0.066647651,-0.255012922,0.682613141,1.686327198,-0.424528137,-0.112241601,0,1,1171,-0.821132258,6084,C3,0.972
6085,1,48774,48774,81366,-82.31779654,29.6595919,-0.482174075,0.066647651,-0.261490674,0.682613141,1.686327198,-0.424528137,-0.112241601,0,1,1467,-0.443078937,6085,C3,0.972
6086,1,48775,48775,81367,-82.31757524,29.65959128,-0.482174075,0.021688162,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,931,-1.127661978,6086,C3,0.974
6087,1,48776,48776,81368,-82.31800226,29.66030655,-0.482174075,2.044865143,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1449,-0.466068666,6087,C3,0.972
6088,1,48777,48777,81369,-82.3175642,29.66030664,-0.482174075,2.089824631,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1409,-0.517156952,6088,C3,0.972
6089,1,48778,48778,81370,-82.31777738,29.66030697,-0.482174075,2.044865143,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1794,-0.025432193,6089,C3,0.972
6090,1,48779,48779,81371,-82.31801525,29.66058034,-0.482174075,1.280553839,-0.251774046,0.682613141,1.686327198,-0.424528137,-0.301190047,0,1,1164,-0.830072708,6090,C3,0.96
6091,1,48780,48780,81372,-82.31777598,29.66058063,-0.482174075,1.505351281,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1074,-0.945021354,6091,C3,0.972
6092,1,48781,48781,81373,-82.31756305,29.66057986,-0.482174075,1.685189235,-0.261490674,0.682613141,1.686327198,0.328965132,-1.027914836,1,0,899,-1.168532608,6092,C3,0.972
6093,1,48782,48782,81374,-82.31801146,29.66129444,-0.482174075,1.505351281,-0.274446177,-0.095339596,1.686327198,-0.424528137,-1.027914836,0,0,1239,-0.734282171,6093,C3,0.958
6094,1,48783,48783,81375,-82.3175844,29.66129261,-0.482174075,1.640229747,-0.255012922,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1284,-0.676807848,6094,C3,0.972
6095,1,48784,48784,81376,-82.31781912,29.66129387,-0.482174075,1.595270258,-0.255012922,0.682613141,1.686327198,0.113681341,-1.027914836,1,0,984,-1.059969999,6095,C3,0.966
6096,1,48785,48785,81377,-82.31790827,29.66102121,-0.482174075,1.954946166,-0.22586304,-1.65124507,1.686327198,3.307057575,-1.027914836,1,0,2896,1.382050106,6096,C3,0.974
6097,1,48786,48786,81378,-82.31759683,29.66102049,-0.482174075,1.595270258,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1929,0.146990775,6097,C3,0.972
6098,1,48787,48787,81380,-82.31793314,29.66173649,-0.482174075,2.134784119,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1809,-0.006274085,6098,C3,0.954
6099,1,48788,48788,81381,-82.31762093,29.66200728,-0.482174075,1.460391793,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1019,-1.015267748,6099,C3,0.958
6100,1,48789,48789,81382,-82.31762068,29.66173457,-0.482174075,2.539419516,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1116,-0.891378653,6100,C3,0.966
6101,1,48790,48790,81383,-82.31777524,29.66276737,-0.482174075,1.460391793,-0.118980139,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1361,-0.578462896,6101,C3,0.95
6102,1,48791,48791,81384,-82.31793269,29.66245261,-0.482174075,1.505351281,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1420,-0.503107674,6102,C3,0.95
6103,1,48792,48792,81385,-82.3176192,29.66245087,-0.482174075,1.505351281,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1592,-0.283428041,6103,C3,0.95
6104,1,48793,48793,81386,-82.317618,29.66317051,-0.482174075,1.505351281,-0.18699653,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,723,-1.393321069,6104,C3,0.95
6105,1,48794,48794,81387,-82.31793142,29.66317186,-0.482174075,1.460391793,-0.18699653,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1477,-0.430306865,6105,C3,0.95
6106,1,48795,48795,81388,-82.31697745,29.65958925,-0.482174075,1.595270258,-0.271207301,0.552954352,1.686327198,-0.424528137,-1.027914836,0,0,956,-1.095731799,6106,C3,0.972
6107,1,48796,48796,81389,-82.31721393,29.65958964,-0.482174075,2.044865143,-0.235579667,-1.002951123,1.686327198,-0.424528137,-1.027914836,0,0,924,-1.136602429,6107,C3,0.972
6108,1,48797,48797,81390,-82.31681971,29.65958957,-0.482174075,-0.967420583,-0.274446177,-1.391927491,1.686327198,-0.424528137,-0.08317261,0,1,1786,-0.03564985,6108,C3,0.976
6109,1,48798,48798,81394,-82.31687107,29.66030538,-0.482174075,1.909986677,-0.251774046,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,988,-1.05486117,6109,C3,0.974
6110,1,48799,48799,81396,-82.3172916,29.66030628,-0.482174075,1.235594351,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,858,-1.220898102,6110,C3,0.972
6111,1,48800,48800,81397,-82.31710666,29.660305,-0.482174075,1.55031077,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1004,-1.034425855,6111,C3,0.972
6112,1,48801,48801,81398,-82.3172908,29.66057949,-0.482174075,1.235594351,-0.274446177,-1.132609912,1.686327198,-0.424528137,-1.027914836,0,0,936,-1.121275943,6112,C3,0.972
6113,1,48802,48802,81399,-82.31713641,29.66057756,-0.482174075,1.595270258,-0.274446177,0.682613141,1.686327198,0.47248766,-1.027914836,1,0,714,-1.404815934,6113,C3,0.972
6114,1,48803,48803,81400,-82.31697841,29.66057718,-0.482174075,1.415432304,-0.271207301,-0.743633544,1.686327198,-0.424528137,-1.027914836,0,0,854,-1.22600693,6114,C3,0.972
6115,1,48804,48804,81401,-82.31682102,29.66057736,-0.482174075,1.640229747,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1000,-1.039534684,6115,C3,0.974
6116,1,48805,48805,81402,-82.31686226,29.66129037,-0.482174075,2.494460027,-0.255012922,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,900,-1.167255401,6116,C3,0.968
6117,1,48806,48806,81403,-82.31686244,29.66101715,-0.482174075,1.954946166,-0.255012922,-0.613974754,1.686327198,-0.424528137,-1.027914836,0,0,1210,-0.771321179,6117,C3,0.974
6118,1,48807,48807,81405,-82.31717504,29.66101781,-0.482174075,2.449500539,-0.219385288,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1966,0.19424744,6118,C3,0.972
6119,1,48808,48808,81406,-82.31721169,29.6620058,-0.482174075,1.909986677,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1367,-0.570799653,6119,C3,0.968
6120,1,48809,48809,81407,-82.31689995,29.66173269,-0.482174075,0.336404582,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1256,-0.712569649,6120,C3,0.966
6121,1,48810,48810,81408,-82.31721251,29.66173493,-0.482174075,0.606161512,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1369,-0.568245239,6121,C3,0.968
6122,1,48811,48811,81409,-82.31689851,29.66200411,-0.482174075,1.505351281,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1412,-0.513325331,6122,C3,0.97
6123,1,48812,48812,81410,-82.31689664,29.66245633,-0.482174075,1.685189235,-0.229101916,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1270,-0.694688749,6123,C3,0.964
6124,1,48813,48813,81411,-82.31721022,29.66244504,1.318524992,-1.012380072,-0.235579667,-0.873292333,1.686327198,-0.424528137,-1.027914836,0,0,2339,0.670645713,6124,C3,0.954
6125,1,48814,48814,81414,-82.31720897,29.66321028,-0.482174075,1.370472816,-0.209668661,-2.429197808,1.686327198,-0.424528137,-1.027914836,0,0,2660,1.080629214,6125,C3,0.952
6126,1,48815,48815,81415,-82.31686819,29.66320781,-0.482174075,1.370472816,-0.193474282,-1.132609912,1.686327198,-0.424528137,-1.027914836,0,0,1538,-0.352397228,6126,C3,0.956
6127,1,48816,48816,81416,-82.31617936,29.65958756,-0.482174075,1.595270258,-0.235579667,0.163977983,1.686327198,-0.065721818,-1.027914836,1,0,900,-1.167255401,6127,C3,0.974
6128,1,48817,48817,81417,-82.31648801,29.65960325,-0.482174075,2.224703096,-0.22586304,0.682613141,1.686327198,1.082458401,-1.027914836,1,0,1408,-0.51843416,6128,C3,0.974
6129,1,48818,48818,81418,-82.31648737,29.65987829,-0.482174075,-0.742623141,-0.245296295,-0.873292333,1.686327198,-0.424528137,0.716224659,0,1,2216,0.513549232,6129,C3,0.976
6130,1,48819,48819,81419,-82.31617948,29.65986402,-0.482174075,1.55031077,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,680,-1.448240978,6130,C3,0.972
6131,1,48820,48820,81420,-82.31617901,29.66030479,-0.482174075,1.909986677,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1562,-0.321744256,6131,C3,0.978
6132,1,48821,48821,81421,-82.31648664,29.66030537,1.318524992,1.909986677,-0.238818543,-0.743633544,1.686327198,-0.424528137,-1.027914836,0,0,1280,-0.681916677,6132,C3,0.976
6133,1,48822,48822,81422,-82.31654165,29.66057754,-0.482174075,1.595270258,-0.264729549,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1113,-0.895210274,6133,C3,0.974
6134,1,48823,48823,81423,-82.31633207,29.66057663,-0.482174075,1.595270258,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,863,-1.214512066,6134,C3,0.976
6135,1,48824,48824,81424,-82.31612263,29.66057583,-0.482174075,1.595270258,-0.264729549,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,839,-1.245165038,6135,C3,0.976
6136,1,48825,48825,81425,-82.31606814,29.66128593,-0.482174075,1.415432304,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,812,-1.279649631,6136,C3,0.976
6137,1,48826,48826,81426,-82.31606938,29.66101327,-0.482174075,1.460391793,-0.261490674,0.682613141,1.686327198,1.35156314,-1.027914836,1,0,1019,-1.015267748,6137,C3,0.976
6138,1,48827,48827,81427,-82.31625163,29.66101438,-0.482174075,2.764216958,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,672,-1.458458635,6138,C3,0.976
6139,1,48828,48828,81429,-82.31648413,29.66128829,-0.482174075,1.325513327,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1892,0.099734109,6139,C3,0.972
6140,1,48829,48829,81430,-82.3162504,29.66128727,-0.482174075,1.505351281,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,780,-1.320520261,6140,C3,0.976
6141,1,48830,48830,81431,-82.3162479,29.66200058,-0.482174075,1.55031077,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1127,-0.877329374,6141,C3,0.972
6142,1,48831,48831,81432,-82.31606866,29.66199976,-0.482174075,-0.248068768,-0.264729549,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1160,-0.835181537,6142,C3,0.976
6143,1,48832,48832,81433,-82.31648207,29.66200219,-0.482174075,1.325513327,-0.238818543,0.682613141,1.686327198,1.154219665,-1.027914836,1,0,1337,-0.609115869,6143,C3,0.97
6144,1,48833,48833,81434,-82.31656057,29.66173047,-0.482174075,1.55031077,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,999,-1.040811891,6144,C3,0.976
6145,1,48834,48834,81435,-82.31640528,29.66173004,-0.482174075,1.55031077,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,887,-1.183859094,6145,C3,0.976
6146,1,48835,48835,81436,-82.31624858,29.66172881,-0.482174075,1.55031077,-0.274446177,-1.65124507,1.686327198,-0.424528137,-1.027914836,0,0,759,-1.347341611,6146,C3,0.976
6147,1,48836,48836,81437,-82.31604276,29.66172804,-0.482174075,1.505351281,-0.251774046,0.682613141,1.686327198,0.38278608,-1.027914836,1,0,1167,-0.826241087,6147,C3,0.978
6148,1,48837,48837,81438,-82.31609013,29.6627173,-0.482174075,1.55031077,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,759,-1.347341611,6148,C3,0.972
6149,1,48838,48838,81439,-82.3162444,29.66271815,-0.482174075,1.55031077,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,951,-1.102117835,6149,C3,0.972
6150,1,48839,48839,81440,-82.31640389,29.66271909,-0.482174075,1.55031077,-0.271207301,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,759,-1.347341611,6150,C3,0.97
6151,1,48840,48840,81441,-82.31655989,29.66271979,-0.482174075,1.55031077,-0.274446177,0.682613141,1.686327198,1.513025983,-1.027914836,1,0,1104,-0.906705139,6151,C3,0.964
6152,1,48841,48841,81442,-82.31656084,29.66244398,-0.482174075,1.55031077,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,759,-1.347341611,6152,C3,0.97
6153,1,48842,48842,81443,-82.31640416,29.66244303,-0.482174075,1.55031077,-0.271207301,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,759,-1.347341611,6153,C3,0.97
6154,1,48843,48843,81444,-82.31624542,29.66244203,-0.482174075,1.370472816,-0.271207301,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,999,-1.040811891,6154,C3,0.974
6155,1,48844,48844,81445,-82.31609125,29.66244077,-0.482174075,1.55031077,-0.274446177,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,951,-1.102117835,6155,C3,0.974
6156,1,48845,48845,81446,-82.31650664,29.66320603,-0.482174075,1.460391793,-0.193474282,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1656,-0.201686782,6156,C3,0.958
6157,1,48846,48846,81447,-82.31209098,29.65956167,-0.482174075,1.55031077,-0.235579667,0.682613141,1.686327198,1.010697137,-1.027914836,1,0,868,-1.20812603,6157,C3,0.976
