#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC513769,SLD,6633 SW 12TH LN,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-205,"$398,000 ",3,2,1,2023,Community,Single Family Residence,Fee Simple,$0.00 ,0,0,0,Conventional,6/6/2023,$235.24 ,$234.12 ,1,WATSON REALTY CORP,Jason Leverette,259506043,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512385,SLD,9408 SW 39TH AVE,GAINESVILLE,32608,HAILE PLANTATION UNIT 33 PH 1 REP,"1,848",06860-331-065,"$398,000 ",3,2,0,1998,,Single Family Residence,Fee Simple,"$6,250.00 ",6,6,6,Conventional,5/27/2023,$218.61 ,$215.37 ,0.99,RE/MAX PROFESSIONALS,Chessie Flanders,259506728,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511062,SLD,12814 SW 1ST PL,NEWBERRY,32669,TOWN OF TIOGA PH 5,"1,672",04333-050-140,"$398,000 ",3,2,0,2003,,Single Family Residence,Fee Simple,"$4,948.42 ",3,3,3,Conventional,4/12/2023,$239.23 ,$238.04 ,1,BHHS FLORIDA REALTY,Laraine Teiss,259500635,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3443816,SLD,4788 SW 51ST WAY,GAINESVILLE,32608,OAKS PRESERVE,"2,176",06951-010-026,"$398,990 ",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00 ,5,5,5,Cash,9/28/2023,$188.87 ,$183.36 ,0.97,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500037,Tampa,Tampa,TRUE
1,GC511996,SLD,2348 NW 31ST PL,GAINESVILLE,32605,TOWNSEND PH 1,"1,655",06099-010-007,"$399,000 ",3,2,1,2008,,Single Family Residence,Fee Simple,"$3,325.00 ",17,17,52,Conventional,6/15/2023,$241.51 ,$241.09 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Craig Wilburn,259503108,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511280,SLD,3403 NW 26TH ST,GAINESVILLE,32605,FLETCHER OAKS,"1,750",06091-030-096,"$399,000 ",3,2,0,2019,,Single Family Residence,Fee Simple,"$3,891.09 ",2,2,6,Cash,3/24/2023,$228.00 ,$228 ,1,MOMENTUM REALTY - GAINESVILLE,K.C. Harder,259506085,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510735,SLD,6754 SW 13TH LN,GAINESVILLE,32607,GRAND OAKS,"1,705",06677-030-188,"$399,000 ",3,2,0,2023,,Single Family Residence,Fee Simple,$0.00 ,89,89,89,Conventional,7/5/2023,$231.67 ,$234.02 ,1.01,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510666,SLD,6183 NW 138TH TER,GAINESVILLE,32653,MILLHOPPER ROAD ESTATES,"2,286",04119-010-084,"$399,000 ",3,2,0,1978,Private,Single Family Residence,Fee Simple,"$3,378.00 ",6,6,7,Conventional,2/27/2023,$174.54 ,$174.54 ,1,"OPEN SPACES INTERNATIONAL, INC",Trisha Roy,259505051,249529358,Gainesville-Alachua,Orlando Regional,TRUE
1,GC510575,SLD,2784 SW 118TH TER,GAINESVILLE,32608,OAKMONT PH 1 UNIT 1B,"1,542",04427-111-063,"$399,000 ",3,2,0,2016,,Single Family Residence,Fee Simple,"$5,986.36 ",15,15,44,Conventional,6/16/2023,$258.75 ,$258.75 ,1,RE/MAX PROFESSIONALS,Dada McGlynn,275501157,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510269,SLD,7214 SW 85TH TER,GAINESVILLE,32608,MENTONE,"1,922",07061-080-053,"$399,000 ",3,2,0,2002,Community,Single Family Residence,Fee Simple,"$5,294.00 ",8,8,11,Conventional,2/17/2023,$207.60 ,$207.60 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,"Lisa Baltozer, PL",259500559,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509311,SLD,7223 WHITE OAKS RD,ALACHUA,32615,WHITE OAKS PH 1,"2,579",05900-020-002,"$399,000 ",4,3,0,2005,,Single Family Residence,Fee Simple,"$4,798.95 ",86,86,121,Conventional,4/10/2023,$158.98 ,$154.71 ,0.97,BHGRE THOMAS GROUP,Kristen Thompson,259504942,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3419616,SLD,17494 NW 173RD RD,ALACHUA,32615,BRIARWOOD,"2,265",03044-100-074,"$399,530 ",4,3,0,2023,,Single Family Residence,Fee Simple,$0.00 ,123,123,123,Conventional,6/22/2023,$175.71 ,$176.39 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259506526,Tampa,Tampa,TRUE
1,A4568895,SLD,15 SW 40TH TER,GAINESVILLE,32607,ANGLEWOOD REP,"1,999",06527-007-000,"$399,750 ",4,2,0,1974,,Single Family Residence,Fee Simple,"$4,418.15 ",6,6,8,Conventional,5/31/2023,$199.97 ,$199.97 ,1,FLATFEE.COM,Cliff Glansen,278017259,259504964,Sarasota - Manatee,Sarasota - Manatee,TRUE
1,GC516032,SLD,3455 NW 30TH BLVD,GAINESVILLE,32605,ROCK CREEK,"2,330",06106-050-003,"$399,900 ",4,2,0,1980,,Single Family Residence,Fee Simple,"$3,277.77 ",5,5,5,Conventional,10/16/2023,$171.63 ,$171.63 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jonathan Mills,259505225,261010944,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,O6135894,SLD,2124 SW 36TH CT,GAINESVILLE,32608,MADERA CLUSTER DEV PH 2,"1,759",07280-020-057,"$399,900 ",3,2,1,2006,,Single Family Residence,Fee Simple,"$3,964.00 ",4,4,4,Conventional,9/28/2023,$227.35 ,$227.35 ,1,KELLY PRICE & COMPANY  LLC,Lauren Kuharske,261209189,259500054,Orlando Regional,Orlando Regional,TRUE
1,GC513772,SLD,6624 SW 12TH LN,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-211,"$399,900 ",3,2,1,2023,Community,Single Family Residence,Fee Simple,$0.00 ,0,0,0,Conventional,8/7/2023,$235.24 ,$235.24 ,1,WATSON REALTY CORP,Jason Leverette,259506043,259500037,Gainesville-Alachua,Gainesville-Alachua,FALSE
1,GC513437,SLD,7742 SW 79TH DR,GAINESVILLE,32608,LONGLEAF UNIT 4 PH 7,"1,663",07098-407-418,"$399,900 ",3,2,0,2013,Community,Single Family Residence,Fee Simple,"$5,983.00 ",48,48,48,FHA,8/21/2023,$240.47 ,$240.47 ,1,BHGRE THOMAS GROUP,Amy Dumas,259507621,55055,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513305,SLD,9230 NW 23RD PL,GAINESVILLE,32606,BROOKFIELD CLUSTER PH I,"2,304",06234-110-028,"$399,900 ",4,2,0,2001,Community,Single Family Residence,Fee Simple,"$3,943.00 ",12,12,18,Conventional,7/14/2023,$173.18 ,$173.57 ,1,HOME ENV REALTY,Tara Flynn,259506252,259504044,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513264,SLD,6654 SW 12TH LN,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-213,"$399,900 ",3,2,0,2023,Community,Single Family Residence,Fee Simple,$0.00 ,13,0,0,Conventional,9/1/2023,$235.24 ,$235.24 ,1,WATSON REALTY CORP,Jason Leverette,259506043,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512912,SLD,6672 SW 12TH LN,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-214,"$399,900 ",3,2,1,2023,Community,Single Family Residence,Fee Simple,$0.00 ,13,13,13,Cash,8/28/2023,$235.24 ,$235.24 ,1,WATSON REALTY CORP,Jason Leverette,259506043,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511230,SLD,1159 SW 66TH TER,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-209,"$399,900 ",3,2,1,2023,Community,Single Family Residence,Fee Simple,$0.00 ,75,75,75,Conventional,7/31/2023,$235.24 ,$235.24 ,1,WATSON REALTY CORP,Jason Leverette,259506043,259505361,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511162,SLD,7919 SW 51ST BLVD,GAINESVILLE,32608,STILLWIND CLUSTER PH I,"2,016",06858-010-023,"$399,900 ",4,2,0,1997,,Single Family Residence,Fee Simple,"$3,837.00 ",4,4,4,Conventional,5/5/2023,$198.36 ,$198.36 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Kat Durst,259505574,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3447601,SLD,5124 SW 48TH LN,GAINESVILLE,32608,OAKS PRESERVE,"2,176",06951-010-050,"$399,990 ",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00 ,27,27,27,Cash,11/3/2023,$187.04 ,$183.82 ,0.98,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,261563769,Tampa,Tampa,TRUE
1,T3433040,SLD,17291 NW 173RD DR,ALACHUA,32615,BRIARWOOD,"2,265",03044-100-001,"$399,990 ",4,3,0,2023,,Single Family Residence,Fee Simple,$0.00 ,107,107,107,Conventional,8/24/2023,$176.60 ,$176.60 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500004,Tampa,Tampa,TRUE
1,T3419655,SLD,4709 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE,"2,176",06951-010-008,"$399,990 ",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00 ,88,88,88,Conventional,6/9/2023,$183.82 ,$183.82 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500046,Tampa,Tampa,TRUE
1,T3411644,SLD,4723 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE,"2,370",06951-010-009,"$399,990 ",5,3,0,2023,,Single Family Residence,Fee Simple,$0.00 ,97,97,97,Conventional,3/21/2023,$168.77 ,$168.77 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259506708,Tampa,Tampa,TRUE
1,T3411628,SLD,4691 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE,"2,370",06951-010-006,"$399,990 ",5,3,0,2023,,Single Family Residence,Fee Simple,$0.00 ,99,99,99,Conventional,3/30/2023,$168.77 ,$168.77 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259504837,Tampa,Tampa,TRUE
1,GC513387,SLD,6708 SW 12TH LN,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-216,"$399,999 ",3,2,1,2023,Community,Single Family Residence,Fee Simple,$0.00 ,152,152,152,Conventional,12/1/2023,$232.65 ,$235.29 ,1.01,WATSON REALTY CORP,Jason Leverette,259506043,259504874,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512347,SLD,8026 SW 72ND PL,GAINESVILLE,32608,MENTONE,"2,053",07061-051-024,"$399,999 ",3,2,0,2001,,Single Family Residence,Fee Simple,"$5,942.42 ",27,27,30,Conventional,6/16/2023,$194.84 ,$194.84 ,1,"GLAESER REALTY, LLC",Laura Muchnick,259507407,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC517597,SLD,8435 NW 4TH PLACE,GAINESVILLE,32607,BUCKINGHAM EAST #1,"2,596",06656-500-035,"$400,000 ",5,3,1,1975,,Single Family Residence,Fee Simple,"$3,222.97 ",3,3,3,Conventional,12/14/2023,$154.04 ,$154.08 ,1,FLORIDA HOMES REALTY & MORTGAGE LLC,Laurel Barber,259507984,259504964,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC516840,SLD,1816 NW 27TH TER,GAINESVILLE,32605,BRYWOOD ADD #1,"2,200",06426-084-000,"$400,000 ",4,2,0,1972,,Single Family Residence,Fee Simple,"$5,294.56 ",3,3,3,Conventional,12/21/2023,$181.23 ,$181.82 ,1,MATCHMAKER REALTY OF ALACHUA COUNTY,Ryan Swanson,271515296,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC516648,SLD,9633 SW 67TH LN,GAINESVILLE,32608,LUGANO PH 3 PB 37 PG 54,"1,606",07071-100-141,"$400,000 ",3,2,0,2022,Community,Single Family Residence,Fee Simple,"$1,537.18 ",20,20,20,Cash,11/27/2023,$255.23 ,$249.07 ,0.98,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Jonathan Mills,259505225,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515371,SLD,25244 NW 173RD AVE,HIGH SPRINGS,32643,CINNAMON HILLS ESTATES PH 3,"1,525",01486-030-120,"$400,000 ",4,2,0,2016,,Single Family Residence,Fee Simple,"$3,570.00 ",11,11,19,Conventional,11/30/2023,$262.23 ,$262.30 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Tina Yakel,259503574,259505573,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514447,SLD,9978 SW 98TH TER,GAINESVILLE,32608,HAMMOCK RIDGE UNIT 3-F,"1,866",07350-044-109,"$400,000 ",4,3,0,2005,,Single Family Residence,Fee Simple,"$3,812.35 ",54,54,54,FHA,9/28/2023,$220.79 ,$214.36 ,0.97,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Lindsey Johnson,259505655,259505573,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514044,SLD,10364 SW 51ST LN,GAINESVILLE,32608,HAILE PLANTATION,"1,706",06860-310-002,"$400,000 ",3,2,0,1996,,Single Family Residence,Fee Simple,"$3,459.66 ",2,2,2,Cash,6/26/2023,$222.74 ,$234.47 ,1.05,BOSSHARDT REALTY SERVICES LLC,Bill Butcher,181513332,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514016,SLD,4104 NW 70TH TER,GAINESVILLE,32606,EMERALD WOODS,"2,679",06049-013-077,"$400,000 ",5,3,0,1979,,Single Family Residence,Fee Simple,"$3,732.00 ",0,0,24,Conventional,6/12/2023,$143.71 ,$149.31 ,1.04,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Andrew Poe,259505311,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513675,SLD,6753 SW 12TH LN,GAINESVILLE,32607,GRAND OAKS,"1,705",06677-030-196,"$400,000 ",3,2,0,2023,,Single Family Residence,Fee Simple,$0.00 ,15,15,16,Cash,12/15/2023,$234.60 ,$234.60 ,1,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,25950341,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513173,SLD,410 NW 26TH ST,GAINESVILLE,32607,HIBISCUS PARK,"1,460",06451-001-000,"$400,000 ",4,3,0,1950,,Single Family Residence,Fee Simple,"$4,947.00 ",5,5,5,Conventional,6/12/2023,$273.97 ,$273.97 ,1,BOSSHARDT REALTY SERVICES LLC,Missie Schneider,259503060,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512940,SLD,3745 SW 21ST TER,GAINESVILLE,32608,MADERA CLUSTER PH 3,"2,185",07280-030-083,"$400,000 ",3,3,0,2007,,Single Family Residence,Fee Simple,"$5,884.09 ",4,4,8,Conventional,7/19/2023,$180.78 ,$183.07 ,1.01,BOSSHARDT REALTY SERVICES LLC,Emily White,259505624,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512897,SLD,13536 NW 214 TER,HIGH SPRINGS,32643,FLETCHERS HILL,"1,460",01642-010-019,"$400,000 ",3,2,0,1999,,Single Family Residence,Fee Simple,"$3,057.00 ",7,7,23,FHA,7/17/2023,$263.70 ,$273.97 ,1.04,FOCUS REAL ESTATE GROUP,Chrissy Severance,259506210,261017059,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512717,SLD,1805 SW 76TH TER,GAINESVILLE,32607,SUNRISE,"1,914",06681-108-000,"$400,000 ",3,2,0,1986,,Single Family Residence,Fee Simple,"$3,144.00 ",187,6,6,Conventional,6/14/2023,$208.99 ,$208.99 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Andrew Poe,259505311,261010944,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512474,SLD,1501 SW 68TH TER,GAINESVILLE,32607,GRAND OAKS AT TOWER PH I PB 35 PG 68,"1,800",06677-030-125,"$400,000 ",3,2,0,2021,,Single Family Residence,Fee Simple,"$5,074.64 ",3,3,3,Cash,5/2/2023,$236.11 ,$222.22 ,0.94,BOSSHARDT REALTY SERVICES LLC,Henry Rabell,259503136,270534763,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512398,SLD,2424 NW 66TH TER,GAINESVILLE,32606,WYNDWOOD HILL 1ST ADD,"2,642",06221-010-032,"$400,000 ",4,2,1,1979,,Single Family Residence,Fee Simple,"$5,220.35 ",290,57,57,FHA,7/14/2023,$151.02 ,$151.40 ,1,PAIS REALTY,David Pais,259502019,259504874,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,J958660,SLD,9670 SW 68TH LN,GAINESVILLE,32608,LUGANO PH 3 PB 37 PG 54,"1,611",07071-100-129,"$400,000 ",3,2,0,2023,,Single Family Residence,Fee Simple,"$1,537.18 ",0,0,-82,Cash,3/13/2023,$248.29 ,$248.29 ,1,STELLAR NON-MEMBER OFFICE,Stellar Non-Member Agent,123456789,259504926,For Future Use,Other,TRUE
1,GC511469,SLD,2974 NW 144TH TER,NEWBERRY,32669,CARAWAY,"2,220",04223-010-012,"$400,000 ",4,3,1,2008,,Single Family Residence,Fee Simple,"$5,131.04 ",67,67,91,Cash,6/15/2023,$180.14 ,$180.18 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Saveela Asad,259505179,259504702,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,O6075072,SLD,2151 NW 248TH WAY,NEWBERRY,32669,AVALON WOODS,"2,931",01874-100-026,"$400,000 ",6,3,0,2023,,Single Family Residence,Fee Simple,$353.90 ,111,111,111,Conventional,4/27/2023,$143.26 ,$136.47 ,0.95,ADNORAM REALTY,Jay Garick,261017253,54272,Orlando Regional,Orlando Regional,TRUE
1,GC509681,SLD,534 NE 7TH ST,GAINESVILLE,32601,DUCKPOND,"1,868",12618-000-000,"$400,000 ",4,3,0,1946,,Single Family Residence,Fee Simple,"$4,419.45 ",13,13,38,Conventional,2/12/2023,$224.84 ,$214.13 ,0.95,"CROSS KEYS REALTY, INC.",Morgan Forrest,259506563,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509402,SLD,2025 NE 156TH AVE,GAINESVILLE,32609,METES & BOUNDS,"2,722",07729-001-000,"$400,000 ",4,2,0,1963,,Single Family Residence,Fee Simple,"$3,780.97 ",36,36,41,Cash,1/27/2023,$146.91 ,$146.95 ,1,HORIZON REALTY OF ALACHUA INC,Patti Moser,259500210,259500025,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3409264,SLD,2165 NW 89TH WAY,GAINESVILLE,32606,TARA LANE,"2,088",06322-100-010,"$400,470 ",4,3,0,2023,,Single Family Residence,Fee Simple,$0.00 ,81,81,170,Cash,6/15/2023,$191.80 ,$191.80 ,1,LENNAR REALTY,Ben Goldstein,629029835,55055,Tampa,Tampa,TRUE
1,GC516025,SLD,1781 SW 67TH CIR,GAINESVILLE,32607,GRAND OAKS AT TOWER PH I PB 35 PG 68,"1,717",06677-030-087,"$401,000 ",3,2,1,2021,,Single Family Residence,Fee Simple,"$6,575.00 ",6,6,14,Conventional,10/30/2023,$236.98 ,$233.55 ,0.99,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,McKenzie Plant,259507820,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3405424,SLD,17368 NW 173RD RD,ALACHUA,32615,BRIARWOOD,"2,854",03044-100-066,"$401,210 ",5,3,0,2023,,Single Family Residence,Fee Simple,$0.00 ,153,153,153,Conventional,4/21/2023,$140.15 ,$140.58 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,55055,Tampa,Tampa,TRUE
1,GC514280,SLD,3857 W UNIVERSITY AVE,GAINESVILLE,32607,ANGLEWOOD REP,"1,818",06528-006-000,"$401,300 ",4,3,0,1956,,Single Family Residence,Fee Simple,"$4,465.41 ",3,3,3,Cash,7/5/2023,$221.56 ,$220.74 ,1,WATSON REALTY CORP,Donna Bostwick,259500404,261014339,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3443417,SLD,1604 NW 136TH BLVD,NEWBERRY,32669,ARBOR GREENS,"1,787",04338-023-364,"$401,445 ",3,2,0,2023,,Single Family Residence,Fee Simple,$0.00 ,31,31,31,Cash,9/27/2023,$223.02 ,$224.65 ,1.01,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259503210,Tampa,Tampa,TRUE
1,T3413790,SLD,17414 NW 173RD RD,ALACHUA,32615,BRIARWOOD,"2,265",03044-100-069,"$401,530 ",4,3,0,2023,,Single Family Residence,Fee Simple,$0.00 ,92,92,93,Conventional,4/28/2023,$176.60 ,$177.28 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500792,Tampa,Tampa,TRUE
1,T3429156,SLD,4793 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE,"2,176",06951-010-014,"$401,990 ",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00 ,42,42,42,Conventional,7/27/2023,$186.12 ,$184.74 ,0.99,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259505695,Tampa,Tampa,TRUE
1,GC510956,SLD,3311 NW 26TH AVE,GAINESVILLE,32605,RENEWOOD,"2,149",06095-009-009,"$402,000 ",4,2,0,1967,,Single Family Residence,Fee Simple,"$5,294.00 ",7,7,8,Cash,3/31/2023,$190.74 ,$187.06 ,0.98,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Raven Knowles,259506089,259504837,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3422456,SLD,4704 SW 51ST WAY,GAINESVILLE,32608,OAKS PRESERVE,"1,886",06951-010-032,"$402,490 ",3,2,1,2023,,Single Family Residence,Fee Simple,$0.00 ,126,126,126,Cash,6/28/2023,$220.04 ,$213.41 ,0.97,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,55055,Tampa,Tampa,TRUE
1,GC516165,SLD,11879 NW 15TH RD,GAINESVILLE,32606,SOUTH POINTE,"1,620",04321-203-034,"$402,500 ",3,2,1,2023,,Single Family Residence,Fee Simple,"$1,343.00 ",24,24,24,Conventional,11/17/2023,$253.09 ,$248.46 ,0.98,ENGEL & VOLKERS GAINESVILLE,Trina Christensen,259500510,259504874,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514837,SLD,734 NE 2ND ST,GAINESVILLE,32601,GAINESVILLE BRUSH ADD TO-,"1,637",14128-000-000,"$402,500 ",3,2,0,1920,,Single Family Residence,Fee Simple,"$3,198.53 ",12,12,42,FHA,9/15/2023,$259.56 ,$245.88 ,0.95,BHGRE THOMAS GROUP,Jennifer Springfield,259505382,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3453823,SLD,5107 SW 48TH LN,GAINESVILLE,32608,OAKS PRESERVE,"1,774",06951-010-052,"$402,990 ",4,2,0,2023,,Single Family Residence,Fee Simple,$0.00 ,116,116,116,VA,11/30/2023,$227.16 ,$227.16 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500004,Tampa,Tampa,TRUE
1,T3453817,SLD,5149 SW 48TH LN,GAINESVILLE,32608,OAKS PRESERVE,"2,176",06951-010-055,"$402,990 ",4,2,1,2023,,Single Family Residence,Fee Simple,$0.00 ,124,124,136,Conventional,12/26/2023,$185.20 ,$185.20 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259506003,Tampa,Tampa,TRUE
1,T3422450,SLD,5105 SW 47TH LN,GAINESVILLE,32608,OAKS PRESERVE,"1,774",06951-010-040,"$402,990 ",4,2,0,2023,,Single Family Residence,Fee Simple,$0.00 ,130,130,130,Conventional,7/21/2023,$227.16 ,$227.16 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,55055,Tampa,Tampa,TRUE
1,T3415941,SLD,4751 SW 51ST DR,GAINESVILLE,32608,OAKS PRESERVE,"2,370",06951-010-011,"$402,990 ",5,3,0,2023,,Single Family Residence,Fee Simple,$0.00 ,62,62,62,Conventional,5/25/2023,$174.26 ,$170.04 ,0.98,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259507001,Tampa,Tampa,TRUE
1,GC511677,SLD,10434 SW 55TH PL,GAINESVILLE,32608,HAILE PLANTATION,"1,600",06860-130-039,"$403,000 ",3,2,0,1994,,Single Family Residence,Fee Simple,"$2,601.00 ",3,3,3,Cash,3/30/2023,$234.38 ,$251.88 ,1.07,BOSSHARDT REALTY SERVICES LLC,Laurie Obreza,259506038,264000987,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511214,SLD,6724 SW 12TH LN,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-218,"$403,000 ",3,2,1,2023,Community,Single Family Residence,Fee Simple,$0.00 ,77,77,77,Conventional,6/16/2023,$235.24 ,$237.06 ,1.01,WATSON REALTY CORP,Jason Leverette,259506043,259500035,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509867,SLD,9305 NW 13TH PL,GAINESVILLE,32606,OAK CREST,"2,448",06304-100-009,"$403,000 ",3,2,1,1975,,Single Family Residence,Fee Simple,"$2,569.00 ",44,44,60,Conventional,3/14/2023,$167.28 ,$164.62 ,0.98,RE/MAX PROFESSIONALS,Milo Ahlstrom,259503730,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509109,SLD,6670 SW 13TH LN,GAINESVILLE,32607,GRAND OAKS AT TOWER,"1,700",06677-030-182,"$403,000 ",3,2,1,2022,Community,Single Family Residence,Fee Simple,$0.00 ,73,73,74,Conventional,1/27/2023,$231.76 ,$237.06 ,1.02,WATSON REALTY CORP,Jason Leverette,259506043,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512302,SLD,8873 SW 76TH AVE,GAINESVILLE,32608,WILLOW OAK PLANTATION,"1,769",07098-001-213,"$403,500 ",4,2,0,2013,Community,Single Family Residence,Fee Simple,"$4,653.20 ",2,2,2,FHA,5/11/2023,$231.77 ,$228.09 ,0.98,PEPINE REALTY,Betsy Pepine,259503892,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510059,SLD,1132 NW 132ND BLVD,NEWBERRY,32669,FAIRWAY POINTE AT WEST END,"1,789",04314-104-028,"$403,580 ",3,2,0,2023,,Single Family Residence,Fee Simple,"$1,217.00 ",24,24,24,Cash,2/23/2023,$225.59 ,$225.59 ,1,RE/MAX PROFESSIONALS,Chessie Flanders,259506728,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509902,SLD,1186 NW 132ND BLVD,NEWBERRY,32669,FAIRWAY POINTE AT WEST END,"1,789",04314-104-025,"$403,580 ",3,2,0,2023,,Single Family Residence,Fee Simple,"$1,143.00 ",12,12,12,Conventional,1/14/2023,$225.59 ,$225.59 ,1,RE/MAX PROFESSIONALS,Chessie Flanders,259506728,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
